PacketSeqNo,GeneratingTime,ArrivalTime,MulticastIdx
203,20.6462669373,23.6523311138,3
204,20.7483389378,23.755959034,3
205,20.8504741192,23.8552310467,3
206,20.9519979954,23.9592959881,3
207,21.0535330772,24.060790062,3
208,21.1555569172,24.1606800556,3
209,21.2576060295,24.2631239891,3
210,21.3595089912,24.3652229309,3
211,21.4611530304,24.4678690434,3
212,21.5628170967,24.5679209232,3
213,21.6646389961,24.6705880165,3
214,21.7663969994,24.7723200321,3
215,21.868639946,24.8761451244,3
216,21.9709939957,24.9763290882,3
217,22.0729830265,25.0807130337,3
218,22.1746110916,25.1811580658,3
219,22.2763810158,25.2819740772,3
220,22.3783681393,25.3845119476,3
221,22.4804041386,25.4860010147,3
222,22.5824639797,25.588791132,3
223,22.6848049164,25.6905200481,3
224,22.7868571281,25.7951819897,3
225,22.8888020515,25.8960440159,3
226,22.9904060364,25.9954910278,3
227,23.0929880142,26.0981659889,3
228,23.1948850155,26.2011449337,3
229,23.2981441021,26.3043439388,3
230,23.4002029896,26.4067499638,3
231,23.5020840168,26.5083179474,3
232,23.6036031246,26.6316869259,3
233,23.7285890579,26.7347300053,3
234,23.8305580616,26.8374979496,3
235,23.9323470592,26.9382741451,3
236,24.0342991352,27.0500400066,3
237,24.1361291409,27.1412510872,3
238,24.2382099628,27.2438700199,3
239,24.3404459953,27.3477311134,3
240,24.4430091381,27.4498341084,3
241,24.5453801155,27.5535209179,1
242,24.6478610039,27.6530220509,1
243,24.7497889996,27.7554080486,1
244,24.852989912,27.8575561047,1
245,24.955135107,27.9622480869,1
246,25.0571579933,28.0642161369,1
247,25.1595549583,28.1696751118,1
248,25.2614610195,28.2681529522,1
249,25.3631501198,28.3679571152,1
250,25.4654769897,28.4711310863,1
251,25.5673730373,28.5754170418,1
252,25.6694700718,28.6748800278,1
253,25.7713301182,28.7785279751,1
254,25.8733100891,28.8808290958,1
255,25.9749469757,28.9836521149,1
256,26.077819109,29.0836570263,1
257,26.1797361374,29.1853439808,1
258,26.2817680836,29.2877800465,1
259,26.3835420609,29.3914110661,1
260,26.4856181145,29.4915070534,1
261,26.5872321129,29.5913600922,1
262,26.6894440651,29.6944861412,1
263,26.7911570072,29.7974500656,1
264,26.8928251266,29.8987851143,1
265,26.9945719242,30.0000360012,1
266,27.096601963,30.1031429768,1
267,27.1987719536,30.2030119896,1
268,27.3007290363,30.3063979149,1
269,27.4031279087,30.40863204,1
270,27.5061769485,30.5140230656,1
271,27.6079280376,30.6161699295,1
272,27.7115900517,30.7181460857,1
273,27.8136539459,30.8182361126,1
274,27.9157099724,30.9214119911,1
275,28.0175600052,31.0243890285,1
276,28.1192541122,31.1250169277,1
277,28.2212610245,31.2270829678,1
278,28.3230440617,31.3300869465,1
279,28.4247119427,31.4299149513,1
280,28.5273470879,31.5343749523,1
281,28.6294639111,31.6351890564,1
282,28.7317769527,31.7392280102,1
283,28.8339989185,31.8419611454,1
284,28.9359350204,31.9412579536,1
285,29.0377979279,32.0424201488,1
286,29.1403419971,32.1459619999,1
287,29.2422389984,32.2491300106,1
288,29.3443179131,32.3523740768,1
289,29.4461550713,32.4525840282,1
290,29.5480239391,32.5543780327,1
291,29.6502609253,32.6549339294,1
292,29.7521750927,32.7592110634,1
293,29.8544371128,32.8614060879,1
294,29.9565989971,32.9633049965,1
295,30.0584380627,33.0652940273,1
296,30.1600270271,33.1743021011,1
297,30.2617599964,33.2670519352,1
298,30.3637621403,33.3692829609,1
299,30.4654741287,33.4732749462,1
300,30.5671401024,33.5729970932,1
301,30.668913126,33.6749489307,1
302,30.7705249786,33.7751791477,1
303,30.8720989227,33.8775210381,1
304,30.9740760326,33.9805850983,1
305,31.0774900913,34.0851011276,1
306,31.1792600155,34.1854500771,1
307,31.2808270454,34.2865760326,1
308,31.3846280575,34.3901109695,1
309,31.4864320755,34.493418932,1
310,31.5889749527,34.5987570286,1
311,31.691519022,34.6994440556,1
312,31.7931690216,34.8027589321,1
313,31.8948380947,34.9024529457,1
314,31.9967479706,35.0032701492,1
315,32.0984449387,35.105381012,1
316,32.2004549503,35.2067210674,1
317,32.3020739555,35.3078219891,1
318,32.4038081169,35.4096140862,1
319,32.5064110756,35.5117609501,1
