PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.4625527858734131,2.81795334815979,1
2,0.4919881820678711,2.8493802547454834,1
3,0.5682199001312256,2.9271934032440186,1
4,0.6362524032592773,2.9982006549835205,1
5,0.6802241802215576,3.038830280303955,1
6,0.7393782798682124,3.098642110824585,1
7,0.7842206954956055,3.1423826217651367,1
8,0.8282222747802734,3.1863973140716553,1
9,0.8762190341949463,3.2340033054351807,1
10,0.9193241497999753,3.2781317234039307,1
11,0.9682178497314453,3.3379733562469482,1
12,1.0283055305480957,3.3892982006073,1
13,1.0799803733825684,3.439534902572632,1
14,1.1359937191009521,3.498520612716675,1
15,1.1962199211120605,3.5546655654907227,1
16,1.252234697341919,3.6105406284332275,1
17,1.2922415733337402,3.649984121322632,1
18,1.3432798988376038,3.702461004257202,1
19,1.3756818261376877,3.734056234359741,1
20,1.420219898223877,3.7782342433929443,1
21,1.460172414779663,3.823549509048462,1
22,1.5202195644378662,3.8823113441467285,1
23,1.572216510772705,3.9338161945343018,1
24,1.6241590976715088,3.9827544689178467,1
25,1.6682226657867432,4.028009653091431,1
26,1.7281267642974854,4.087240219116211,1
27,1.768096923828125,4.129732608795166,1
28,1.8274526805826519,4.1990065574646,1
29,1.8803036212921143,4.243972539901733,1
30,1.9240943960364805,4.282686710357666,1
31,1.9637947821290922,4.326168060302734,1
32,2.0162291526794434,4.374922752380371,1
33,2.0760114192962646,4.4400599002838135,1
34,2.1242237091064453,4.482880115509033,1
35,2.180229425430298,4.543138027191162,1
36,2.2402236461639404,4.598674774169922,1
37,2.2802231311798096,4.639193534851074,1
38,2.324150800704956,4.681843280792236,1
39,2.364220380783081,4.7231528759002686,1
40,2.4037447979422164,4.770385026931763,1
41,2.4481277465820312,4.806522607803345,1
42,2.496096134185791,4.863013744354248,1
43,2.5482232570648193,4.918644428253174,1
44,2.628286361694336,4.991559267044067,1
45,2.6801750659942627,5.042527437210083,1
46,2.732131242752075,5.0907652378082275,1
47,2.7721638679504395,5.137792587280273,1
48,2.824084758758545,5.182040691375732,1
49,2.8680813312530518,5.226088047027588,1
50,2.9121015071868896,5.269593000411987,1
51,2.951975107192993,5.322506904602051,1
52,2.9991907571345835,5.361687183380127,1
53,3.0400843620300293,5.402200222015381,1
54,3.0838565826416016,5.450574159622192,1
55,3.152158498764038,5.522688627243042,1
56,3.2233369369538925,5.773277044296265,2
57,3.255198365228561,5.814130067825317,2
58,3.3080942630767822,5.855602979660034,2
59,3.352154493331909,5.9128265380859375,2
60,3.4240705966949463,6.025185585021973,2
61,3.476229667663574,6.06164813041687,2
62,3.539957046508789,6.112252235412598,2
63,3.5921881198883057,6.168914556503296,2
64,3.6601057052612305,6.213239431381226,2
65,3.744138240814209,6.2755138874053955,2
66,3.784156560897827,6.321754693984985,2
67,3.852210283279419,6.361812114715576,2
68,3.9116577768615244,6.429523229598999,2
69,3.960254430770874,6.470703601837158,2
70,4.008103132247925,6.541136264801025,2
71,4.064022064208984,6.5802435874938965,2
72,4.1080873012542725,6.637263774871826,2
73,4.1802308559417725,6.696730852127075,2
74,4.236210346221924,6.762619495391846,2
75,4.311968803405762,6.804697751998901,2
76,4.364073991775513,6.87385106086731,2
77,4.424184560775757,6.917333602905273,2
78,4.484083414077759,6.94874382019043,2
79,4.5402305126190186,6.9904465675354,2
80,4.596091032028198,7.052527189254761,2
81,4.632230043411255,7.088834285736084,2
82,4.684117078781128,7.133063316345215,2
83,4.776228666305542,7.189418077468872,2
84,4.82411527633667,7.244314193725586,2
85,4.895910024642944,7.306877374649048,2
86,4.952235221862793,7.369857549667358,2
87,5.020212411880493,7.409818649291992,2
88,5.087918758392334,7.481393814086914,2
89,5.14429497718811,7.533876657485962,2
90,5.192076683044434,7.582017660140991,2
91,5.264264106750488,7.649454355239868,2
92,5.311381306719179,7.713518857955933,2
93,5.37622594833374,7.77364444732666,2
94,5.420222282409668,7.8259828090667725,2
95,5.468230485916138,7.863934755325317,2
96,5.512318849563599,7.936513423919678,2
97,5.584043264389038,7.970992565155029,2
98,5.636207580566406,8.02819538116455,2
99,5.696138858795166,8.073411703109741,2
100,5.736120700836182,8.138826131820679,2
101,5.79611611366272,8.20158052444458,2
102,5.883294511463547,8.248515605926514,2
103,5.928041934967041,8.32571530342102,2
104,5.987950086593628,8.373108148574829,2
105,6.048096418380737,8.438246250152588,2
106,6.108036041259766,8.517884969711304,2
107,6.176023721694946,8.568422555923462,2
108,6.248039722442627,8.644885540008545,2
109,6.3282294273376465,8.740493297576904,2
110,6.38810396194458,8.805967092514038,2
111,6.456308364868164,8.858034610748291,2
112,6.532223463058472,8.929330587387085,2
113,6.576122760772705,8.970125913619995,2
114,6.616062879562378,9.022276639938354,2
115,6.6713712628583774,9.080358505249023,2
116,6.71068824202653,9.118926525115967,2
117,6.759989976882935,9.177882432937622,2
118,6.80403208732605,9.222265720367432,2
119,6.880193710327148,9.273556470870972,2
120,6.9240663051605225,9.313725233078003,2
121,6.972015619277954,9.373700618743896,2
122,7.048202276229858,9.441350221633911,2
123,7.124042272567749,9.517534971237183,2
124,7.168052434921265,9.57371187210083,2
125,7.216470956802368,9.612035989761353,2
126,7.276035785675049,9.68168592453003,2
127,7.3401782512664795,9.728910207748413,2
128,7.380135536193848,9.78248119354248,2
129,7.456224203109741,9.854324102401733,2
130,7.524043798446655,9.913792610168457,2
131,7.588160037994385,9.967751026153564,2
132,7.623905420303345,10.010139226913452,2
133,7.67587947845459,10.061671257019043,2
134,7.7319254875183105,10.131911516189575,2
135,7.796285390853882,10.197644472122192,2
136,7.848068475723267,10.23343539237976,2
137,7.9041876792907715,10.297936916351318,2
138,7.952081680297852,10.337048768997192,2
139,8.011970043182373,10.401771545410156,2
140,8.05623984336853,10.448467493057251,2
141,8.096215724945068,10.496901750564575,2
142,8.160068988800049,10.553748846054077,2
143,8.243945121765137,10.625008821487427,2
144,8.300167083740234,10.710404872894287,2
145,8.372116565704346,10.765180587768555,2
146,8.432165622711182,10.825685262680054,2
147,8.504002571105957,10.894362926483154,2
148,8.575659456857458,10.966323137283325,2
149,8.631975650787354,11.025182247161865,2
150,8.70005989074707,11.10850739479065,2
151,8.764178037643433,11.162247657775879,2
152,8.828020095825195,11.208774328231812,2
153,8.88807725906372,11.277037620544434,2
154,8.940218448638916,11.345701456069946,2
155,9.00028944015503,11.397026062011719,2
156,9.044155836105347,11.44569206237793,2
157,9.100034713745117,11.50054121017456,2
158,9.179492573118575,11.562021255493164,2
159,9.219998121261597,11.617504119873047,2
160,9.2719886302948,11.64861273765564,2
161,9.30821681022644,11.6978759765625,2
162,9.356205224990845,11.741325855255127,2
163,9.39613389968872,11.781415462493896,2
164,9.452110767364502,11.837868213653564,2
165,9.500208854675293,11.88158893585205,2
166,9.544137239456177,11.952970266342163,2
167,9.584094762802124,11.99335789680481,2
168,9.63214635848999,12.053413391113281,2
169,9.688035726547241,12.113370895385742,2
170,9.747975826263428,12.153452157974243,2
171,9.796098947525024,12.210059642791748,2
172,9.844189167022705,12.258848905563354,2
173,9.892240285873413,12.296823978424072,2
174,9.952109575271606,12.36412763595581,2
175,9.996038675308228,12.418766498565674,2
176,10.05211615562439,12.485239028930664,2
177,10.10020136833191,12.533530712127686,2
178,10.155960083007812,12.569246292114258,2
179,10.207994222640991,12.633026123046875,2
180,10.268127679824829,12.681507349014282,2
181,10.316018342971802,12.713764190673828,2
182,10.36811900138855,12.75752878189087,2
183,10.40799880027771,12.810396671295166,2
184,10.460135698318481,12.858375549316406,2
185,10.50427770614624,12.913054704666138,2
186,10.560107231140137,12.965726375579834,2
187,10.61217713356018,13.013323783874512,2
188,10.680026292800903,13.066414833068848,2
189,10.73624324798584,13.114158153533936,2
190,10.78417181968689,13.179136514663696,2
191,10.84838604927063,13.241096496582031,2
192,10.924146890640259,13.313863515853882,2
193,10.968112468719482,13.369385957717896,2
194,11.04010558128357,13.429643869400024,2
195,11.1042160987854,13.50606107711792,2
196,11.171967506408691,13.56327509880066,2
197,11.22014856338501,13.630127191543579,2
198,11.300004005432129,13.681851387023926,2
199,11.355997562408447,13.734268426895142,2
200,11.408181428909302,13.796586513519287,2
201,11.471959114074707,13.86701774597168,2
202,11.5240797996521,13.901201725006104,2
203,11.584049224853516,13.970575094223022,2
204,11.632173299789429,14.033648014068604,2
205,11.71208667755127,14.102102518081665,2
206,11.759967565536499,14.156449794769287,2
207,11.81205940246582,14.218158483505249,2
208,11.884051322937012,14.264962911605835,2
209,11.927920818328857,14.313669681549072,2
210,11.980343580245972,14.394497871398926,2
211,12.056068420410156,14.441076517105103,2
212,12.127311314243501,14.558755874633789,2
213,12.192071437835693,14.601815223693848,2
214,12.236124753952026,14.662638664245605,2
215,12.31607699394226,14.725599527359009,2
216,12.364105701446533,14.772471189498901,2
217,12.428089141845703,14.81212568283081,2
218,12.479918003082275,14.86523151397705,2
219,12.536057472229004,14.92850637435913,2
220,12.61207389831543,15.007163286209106,2
221,12.663991212844849,15.065779447555542,2
222,12.732182025909424,15.127738237380981,2
223,12.796203136444092,15.198320627212524,2
224,12.876239776611328,15.258067607879639,2
225,12.940229177474976,15.337403059005737,2
226,13.012106657028198,15.405826568603516,2
227,13.096235752105713,15.488709211349487,2
228,13.156052350997925,15.538362741470337,2
229,13.228051900863647,15.633690595626831,2
230,13.292060136795044,15.694170475006104,2
231,13.34010910987854,15.74871015548706,2
232,13.384162902832031,15.795548915863037,2
233,13.440098524093628,15.861109256744385,2
234,13.496241092681885,15.901865243911743,2
235,13.540015935897827,15.953503370285034,2
236,13.60023808479309,15.997019290924072,2
237,13.660134315490723,16.04961633682251,2
238,13.71639609336853,16.120298385620117,2
239,13.784094333648682,16.18254828453064,2
240,13.843936681747437,16.233011722564697,2
241,13.90804123878479,16.298187971115112,2
242,13.95216417312622,16.363520622253418,2
243,14.000232219696045,16.410032033920288,2
244,14.084003925323486,16.465457677841187,2
245,14.151831111239687,16.563958883285522,2
246,14.217249870300293,16.601125717163086,2
247,14.283618312157742,16.671003341674805,2
248,14.320204496383667,16.712104082107544,2
249,14.380112886428833,16.769034385681152,2
250,14.443401134531365,16.82203960418701,2
251,14.484010457992554,16.86015272140503,2
252,14.528165340423584,16.90984010696411,2
253,14.584249258041382,16.978126287460327,2
254,14.664220809936523,17.06019139289856,2
255,14.728113651275635,17.11528730392456,2
256,14.799972295761108,17.195169925689697,2
257,14.856733322143555,17.254097938537598,2
258,14.928104639053345,17.31716299057007,2
259,14.988263607025146,17.381459951400757,2
260,15.047912120819092,17.429840564727783,2
261,15.112284660339355,17.490660667419434,2
262,15.19551082647611,17.585387468338013,2
263,15.240240335464478,17.645447254180908,2
264,15.300125122070312,17.717053174972534,2
265,15.352409362792969,17.764887809753418,2
266,15.404160261154175,17.8043110370636,2
267,15.463295786945825,17.8411602973938,2
268,15.499871015548706,17.893880367279053,2
269,15.544246912002563,17.956218242645264,2
270,15.588175058364868,17.984301567077637,2
271,15.6560640335083,18.04568910598755,2
272,15.712152004241943,18.0969181060791,2
273,15.772005558013916,18.197093963623047,2
274,15.855961799621582,18.262075662612915,2
275,15.93618655204773,18.312866926193237,2
276,15.980200052261353,18.35751962661743,2
277,16.03203010559082,18.416834831237793,2
278,16.096132516860962,18.484818935394287,2
279,16.184296131134033,18.585168838500977,2
280,16.23921331732543,18.625303030014038,2
281,16.280081272125244,18.670207500457764,2
282,16.32017683982849,18.717840909957886,2
283,16.36397409439087,18.78266215324402,2
284,16.412114143371582,18.861161470413208,2
285,16.464088439941406,18.897530555725098,2
286,16.5120587348938,18.939634799957275,2
287,16.560136079788208,18.97231674194336,2
288,16.612065315246582,19.02163076400757,2
289,16.67209219932556,19.057547569274902,2
290,16.716398000717163,19.11760902404785,2
291,16.780057668685913,19.177421808242798,2
292,16.83602809906006,19.221892595291138,2
293,16.87595921848791,19.2566397190094,2
294,16.91213607788086,19.327038764953613,2
295,16.960130214691162,19.38481879234314,2
296,17.024186849594116,19.421640634536743,2
297,17.076047658920288,19.470094680786133,2
298,17.14012622833252,19.525306701660156,2
299,17.2081356048584,19.613336086273193,2
300,17.259947776794434,19.658631324768066,2
301,17.336394548416138,19.730038166046143,2
302,17.388155698776245,19.776445388793945,2
303,17.43605351448059,19.817461490631104,2
304,17.484103202819824,19.867979526519775,2
305,17.53213906288147,19.90955352783203,2
306,17.592082738876343,19.97718620300293,2
307,17.640185594558716,20.041906595230103,2
308,17.72008776664734,21.088452339172363,2
309,17.76410675048828,21.091455936431885,2
310,17.808149099349976,21.09467911720276,2
311,17.888278245925903,21.097067832946777,2
312,17.944223403930664,21.098184823989868,2
313,18.000166177749634,21.099108457565308,2
314,18.047926664352417,21.100104093551636,2
315,18.096144914627075,21.101454496383667,2
316,18.159918785095215,21.10263967514038,2
317,18.21219038963318,21.10360550880432,2
318,18.25206232070923,21.104580879211426,2
319,18.300190687179565,21.106151580810547,2
320,18.348175048828125,21.107523202896118,2
321,18.41609525680542,21.108527898788452,2
322,18.480246543884277,21.1095027923584,2
323,18.527987241744995,21.110692501068115,2
324,18.591849088668823,21.111733198165894,2
325,18.640015602111816,21.11271643638611,2
326,18.732033252716064,21.116703033447266,2
327,18.79215145111084,21.180368900299072,2
328,18.844041347503662,21.239951610565186,2
329,18.896130561828613,21.296790838241577,2
330,18.96410083770752,21.362256050109863,2
331,19.03221035003662,21.43605899810791,2
332,19.088123083114624,21.4851233959198,2
333,19.156078577041626,21.537874221801758,2
334,19.212358474731445,21.61212420463562,2
335,19.29214906692505,21.672255516052246,2
336,19.356181621551514,21.745882272720337,2
337,19.40420126914978,21.78591752052307,2
338,19.468005180358887,21.85950541496277,2
339,19.519864082336426,21.934596300125122,2
340,19.55189299583435,21.99530267715454,2
341,19.592267990112305,22.053322553634644,2
342,19.652206659317017,22.09769558906555,2
343,19.7520809173584,22.15314030647278,2
344,19.796115159988403,22.19372010231018,2
345,19.87617826461792,22.269928693771362,2
346,19.93609929084778,22.328350067138672,2
347,19.988126039505005,22.369007110595703,2
348,20.03617286682129,22.412352561950684,2
349,20.07981683547336,22.470306396484375,2
350,20.123773534213452,22.52534818649292,2
351,20.195884769387252,22.581843852996826,2
352,20.232117891311646,22.634230136871338,2
353,20.300233364105225,22.689292669296265,2
354,20.335918188095093,22.720588445663452,2
355,20.40803551673889,22.800893306732178,2
356,20.468381881713867,22.886149883270264,2
357,20.575953006744385,22.963013887405396,2
358,20.668124437332153,23.058049201965332,2
359,20.743860039677543,23.133780241012573,2
360,20.792136192321777,23.172699213027954,2
361,20.847584562097623,23.23447823524475,2
362,20.883890628814697,23.290202856063843,2
363,20.93903858239528,23.34113311767578,2
364,20.984197854995728,23.38595747947693,2
365,21.052261352539062,23.450300216674805,2
366,21.124114990234375,23.521230459213257,2
367,21.19608095302179,23.590283393859863,2
368,21.260111331939697,23.640568733215332,2
369,21.29609227180481,23.67673087120056,2
