PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00215005874634,13.3916819096,1
2,0.0141460895538,13.4067480564,1
3,0.0265669822693,13.4160649776,1
4,0.0384030342102,13.4259860516,1
5,0.0508079528809,13.4390048981,1
6,0.0631310939789,13.4515860081,1
7,0.0751709938049,13.4633309841,1
8,0.0870540142059,13.4763059616,1
9,0.0993831157684,13.488722086,1
10,0.112008094788,13.5064721107,1
11,0.126686096191,13.5148611069,1
12,0.13867688179,13.5267930031,1
13,0.150661945343,13.5390460491,1
14,0.162894964218,13.5518910885,1
15,0.175060987473,13.5647981167,1
16,0.187210083008,13.5955650806,1
17,0.217890024185,13.6068580151,1
18,0.230499982834,13.6201639175,1
19,0.242691040039,13.633797884,1
20,0.254643917084,13.6460869312,1
21,0.266637086868,13.6559669971,1
22,0.279186010361,13.6682059765,1
23,0.291353940964,13.6798169613,1
24,0.303503036499,13.6916298866,1
25,0.315496921539,13.7057359219,1
26,0.32732796669,13.7173271179,1
27,0.339077949524,13.7286360264,1
28,0.351293087006,13.7408540249,1
29,0.36362195015,13.7533349991,1
30,0.375981092453,13.7635109425,1
31,0.38814997673,13.7757439613,1
32,0.400743961334,13.788640976,1
33,0.412911891937,13.8062798977,1
34,0.425322055817,13.8127288818,1
35,0.437522888184,13.8301420212,1
36,0.44976401329,13.8413870335,1
37,0.462294101715,13.8499228954,1
38,0.474540948868,13.8638761044,1
39,0.486553907394,13.8780119419,1
40,0.498711109161,13.8912220001,1
41,0.510672092438,13.8988931179,1
42,0.522753000259,13.9109508991,1
43,0.53492808342,13.9233798981,1
44,0.5473279953,13.9393379688,1
45,0.559988021851,13.9486629963,1
46,0.572614908218,13.9617409706,2
47,0.584959030151,13.9723389149,2
48,0.597198009491,13.9852530956,2
49,0.609065055847,13.9965701103,2
50,0.621135950089,14.0154299736,2
51,0.632833957672,14.0222690105,2
52,0.645114898682,14.0338790417,2
53,0.657771110535,14.0462210178,2
54,0.670263051987,14.0578370094,2
55,0.682557106018,14.0713210106,2
56,0.695096969604,14.0827579498,2
57,0.707257986069,14.1008849144,2
58,0.71991109848,14.1173191071,2
59,0.738908052444,14.1288669109,2
60,0.751019954681,14.1426539421,2
61,0.763098955154,14.1527841091,2
62,0.775351047516,14.1654019356,2
63,0.787600040436,14.1754438877,2
64,0.79993391037,14.1894719601,2
65,0.811625957489,14.2013969421,2
66,0.82349395752,14.2136800289,2
67,0.836520910263,14.2256250381,2
68,0.848921060562,14.2379829884,2
69,0.861187934875,14.2506210804,2
70,0.873506069183,14.2630360126,2
71,0.885796070099,14.2748429775,2
72,0.897994995117,14.2868630886,2
73,0.910243988037,14.2997040749,2
74,0.922259092331,14.3111341,2
75,0.934252023697,14.3245398998,2
76,0.946769952774,14.3366920948,2
77,0.959055900574,14.3481500149,2
78,0.971323013306,14.3626220226,2
79,0.983688116074,14.373267889,2
80,0.996098995209,14.3864879608,2
81,1.00843501091,14.3997569084,2
82,1.02086806297,14.4096341133,2
83,1.03246593475,14.4215540886,2
84,1.04447388649,14.4337420464,2
85,1.0568048954,14.4461510181,2
86,1.06901788712,14.4603230953,2
87,1.08168888092,14.4720799923,2
88,1.09439301491,14.4829370975,2
89,1.10652208328,14.494576931,2
90,1.11855506897,14.5082960129,2
91,1.13075995445,14.5231249332,2
92,1.14291810989,14.5320260525,2
93,1.15492892265,14.5430860519,2
94,1.1668639183,14.5563800335,2
95,1.17909097672,14.5673758984,2
96,1.19136810303,14.5788869858,2
97,1.2038090229,14.592854023,2
98,1.21615791321,14.6061389446,2
99,1.22854995728,14.6170520782,2
100,1.24111294746,14.6304008961,0
101,1.25339388847,14.6418640614,0
102,1.26558208466,14.6539709568,0
103,1.27743506432,14.6653909683,0
104,1.28942704201,14.6789278984,0
105,1.30280995369,14.6920030117,0
106,1.31557607651,14.7050020695,0
107,1.32779192924,14.71616292,0
108,1.33966493607,14.7289299965,0
109,1.35208797455,14.7405738831,0
110,1.36438202858,14.7532179356,0
111,1.37656092644,14.7655870914,0
112,1.389523983,14.7769720554,0
113,1.40179991722,14.7901790142,0
114,1.41399288177,14.8024361134,0
115,1.42636108398,14.8146390915,0
116,1.43868398666,14.8284819126,0
117,1.45138311386,14.8400409222,0
118,1.46383500099,14.8529338837,0
119,1.4754319191,14.8634688854,0
120,1.48718500137,14.8750638962,0
121,1.49939489365,14.8903889656,0
122,1.5114159584,14.8987660408,0
123,1.52313494682,14.912045002,0
124,1.5355629921,14.9238729477,0
125,1.54796791077,14.9382970333,0
126,1.56018090248,14.9492330551,0
127,1.57243800163,14.9615979195,0
128,1.58489894867,14.9742939472,0
129,1.59709501266,14.9867110252,0
130,1.6099588871,14.9981970787,0
131,1.62219405174,15.0114998817,0
132,1.63392806053,15.0229239464,0
133,1.64562392235,15.0332260132,0
134,1.65774607658,15.0456879139,0
135,1.66999697685,15.0584290028,0
136,1.68242502213,15.0722160339,0
137,1.69467711449,15.0829799175,0
138,1.70685911179,15.0951681137,0
139,1.71937704086,15.1086969376,0
140,1.73211789131,15.1217319965,0
141,1.74448609352,15.1318860054,0
142,1.75709891319,15.1445639133,0
143,1.76927804947,15.157583952,0
144,1.78163290024,15.1701641083,0
145,1.79399204254,15.1811580658,0
146,1.80613303185,15.1939930916,0
147,1.81928491592,15.2093529701,0
148,1.83201503754,15.2217540741,0
149,1.84411597252,15.2340428829,0
150,1.8563849926,15.2444360256,0
151,1.86855792999,15.2607240677,0
152,1.88085603714,15.2689859867,0
153,1.89304995537,15.2825300694,0
154,1.90548992157,15.2955789566,0
155,1.91766691208,15.3063430786,2
156,1.93001508713,15.3181750774,2
157,1.94241404533,15.3308260441,2
158,1.95481109619,15.3439080715,2
159,1.96698904037,15.3558239937,2
160,1.97954201698,15.3678779602,2
161,1.99204301834,15.3794820309,2
162,2.00441098213,15.3939089775,2
163,2.01693296432,15.4077649117,2
164,2.03085589409,15.4200890064,2
165,2.04280996323,15.4316389561,2
166,2.05536699295,15.4446749687,2
167,2.06759691238,15.4592530727,2
168,2.08002901077,15.4683349133,2
169,2.09269499779,15.4806690216,2
170,2.10531997681,15.4935569763,2
171,2.11782002449,15.5125880241,2
