PacketSeqNo,GeneratingTime,ArrivalTime,MulticastIdx
1,0.00190401077271,4.26198792458,1
2,0.0137760639191,4.27268981934,1
3,0.0260369777679,4.28475093842,1
4,0.0382840633392,4.29716181755,1
5,0.0508480072021,4.31122899055,1
6,0.063148021698,4.33373999596,1
7,0.0756239891052,4.33939099312,1
8,0.0878591537476,4.34834098816,1
9,0.100226163864,4.36092782021,1
10,0.112504959106,4.37796092033,1
11,0.12708902359,4.38756799698,1
12,0.139335155487,4.39931488037,1
13,0.151206016541,4.41035795212,1
14,0.16276717186,4.42217993736,1
15,0.174337148666,4.43732094765,1
16,0.185954093933,4.46478486061,1
17,0.217153072357,4.48095178604,1
18,0.229344129562,4.48797178268,1
19,0.241498947144,4.50074887276,1
20,0.253880023956,4.51419782639,1
21,0.266689062119,4.52677679062,1
22,0.279081106186,4.54089188576,1
23,0.291245937347,4.55103778839,1
24,0.303519964218,4.56306195259,1
25,0.315701961517,4.57513594627,1
26,0.327918052673,4.58896780014,1
27,0.340093135834,4.60805487633,1
28,0.352635145187,4.61372590065,1
29,0.364817142487,4.62673187256,1
30,0.377022027969,4.63979887962,1
31,0.389390945435,4.64846086502,1
32,0.402029037476,4.66138195992,1
33,0.414410114288,4.67896795273,1
34,0.427443981171,4.68639397621,1
35,0.439631938934,4.70148086548,1
36,0.452273130417,4.71598601341,1
37,0.464475154877,4.72423386574,1
38,8.48111796379,12.7387909889,2
39,8.49335503578,12.7529718876,2
40,8.50573015213,12.7636058331,2
41,8.51923203468,12.7777099609,2
42,8.53155994415,12.7896440029,2
43,8.54483008385,12.8030610085,2
44,8.55834698677,12.8164148331,2
45,8.57180809975,12.8294918537,2
46,8.58471798897,12.8429758549,2
47,8.59643316269,12.8545949459,2
48,8.61159014702,12.8700959682,2
49,8.62326717377,12.8816828728,2
50,8.63636612892,12.8939538002,2
51,8.65026712418,12.9078128338,2
52,8.66329598427,12.9290947914,2
53,8.67489600182,12.9324979782,2
54,8.68696117401,12.9451270103,2
55,8.69889807701,12.9580028057,2
56,8.71314096451,12.9715049267,2
57,8.72515797615,12.984569788,2
58,8.73778700829,12.9993429184,2
59,8.75035905838,13.0081977844,2
60,8.76321196556,13.0209670067,2
61,8.77504897118,13.0338559151,2
