PacketSeqNo,ArrivalTime,MulticastIdx
471,31.5724349022,1
472,31.6173629761,1
473,31.6608889103,1
474,31.7082579136,1
475,31.7528448105,1
476,31.8208649158,1
477,31.8711838722,1
478,31.9327509403,1
479,31.9883759022,1
480,32.0407109261,1
481,32.08938694,1
482,32.1451478004,1
483,32.2173788548,1
484,32.2921228409,1
485,32.3642349243,1
486,32.4160068035,1
487,32.4766027927,1
488,32.5945968628,3
489,32.5986208916,3
490,32.6495318413,3
491,32.6999390125,3
492,32.7443039417,3
493,32.8508489132,3
494,32.9041848183,3
495,32.9674739838,3
496,33.0161027908,3
497,33.072232008,3
498,33.1201438904,3
499,33.1765539646,3
500,33.2322318554,3
501,33.296214819,3
503,33.3086938858,3
502,33.3442349434,3
504,33.3566339016,3
505,33.4065859318,3
506,33.436798811,3
507,33.4890589714,3
508,33.5386698246,3
509,33.6296339035,3
510,33.6860389709,3
511,33.7505919933,1
512,33.7844908237,1
513,33.8487558365,1
514,33.9006688595,1
515,33.9530169964,1
516,34.0054209232,1
517,34.0566189289,1
518,34.125264883,1
519,34.1728188992,1
520,34.2367539406,1
521,34.3010628223,1
522,34.3409619331,1
523,34.4087998867,1
524,34.4610068798,1
525,34.5131947994,1
526,34.576818943,1
527,34.6416509151,1
528,34.6903538704,1
529,34.7526288033,1
530,34.8132460117,1
531,34.8609778881,1
532,34.9142148495,1
533,34.9647819996,1
534,35.0185189247,1
535,35.0821979046,1
536,35.1333098412,1
537,35.1806688309,1
538,35.2485527992,1
539,35.3132679462,1
540,35.3786540031,3
541,35.4096210003,3
542,35.4527139664,3
543,35.5086858273,3
544,35.5734009743,3
545,35.6341438293,3
546,35.6903460026,3
547,35.7537739277,3
548,35.8048789501,3
549,35.8570640087,3
550,35.9188318253,3
551,35.9649748802,3
552,36.0165398121,3
553,36.0646538734,3
554,36.127327919,3
555,36.1656088829,3
556,36.1841049194,3
557,36.2297649384,3
558,36.2726418972,3
559,36.3285119534,3
560,36.3935229778,1
561,36.4284229279,1
564,36.5844078064,1
565,36.625510931,1
566,36.6849238873,1
567,36.7443349361,1
568,36.7967100143,1
569,36.8626859188,1
570,36.9224770069,1
571,37.0009419918,1
572,37.0499639511,1
573,37.0926628113,1
574,37.1365139484,1
575,37.1938118935,1
576,37.2387318611,1
577,37.3013648987,1
578,37.3687198162,1
579,37.4168508053,1
580,37.4688489437,1
581,37.5253539085,1
582,37.5784277916,1
583,37.6168928146,1
584,37.6767749786,1
585,37.7287869453,1
375,37.7772059441,2
376,37.7843079567,2
377,37.8486359119,2
378,37.8920509815,2
379,37.9253399372,2
380,37.9843308926,2
381,38.0285840034,2
382,38.0884478092,2
383,38.1324009895,2
384,38.1763989925,2
385,38.2242670059,2
386,38.2980599403,2
387,38.3562648296,2
388,38.400318861,2
389,38.4573760033,2
390,38.5044579506,2
391,38.5484027863,2
392,38.6009569168,2
393,38.6650128365,2
394,38.7131619453,2
295,38.7688539028,2
296,38.8692228794,0
297,38.8723127842,0
298,38.9243519306,0
299,38.9806108475,0
300,39.0291759968,0
395,39.140021801,0
396,39.1944198608,0
614,39.2649719715,0
397,39.2676320076,0
615,39.3127999306,0
398,39.3360087872,0
616,39.3568649292,0
399,39.3962359428,0
617,39.3976359367,0
618,39.4328768253,0
400,39.4480669498,0
619,39.502576828,0
401,39.5079228878,0
620,39.5445649624,0
402,39.5578608513,0
621,39.5888059139,0
403,39.6159088612,0
622,39.6420509815,0
404,39.6813018322,0
623,39.6889638901,0
405,39.7282369137,0
624,39.7489078045,0
406,39.7800610065,0
625,39.7977869511,0
407,39.8374819756,0
626,39.8408098221,0
627,39.87292099,0
633,40.1618537903,3
484,40.1764278412,3
634,40.2202348709,3
485,40.2244157791,3
486,40.268652916,3
635,40.2700469494,3
636,40.3166239262,3
487,40.3199307919,3
637,40.3526108265,3
488,40.3802919388,3
638,40.3968639374,3
489,40.4443919659,3
639,40.4489347935,3
490,40.4779059887,3
640,40.4930288792,3
491,40.528211832,3
641,40.5328497887,3
492,40.5763449669,3
642,40.58573699,3
493,40.6289439201,3
643,40.6452918053,3
494,40.672908783,3
644,40.7182159424,3
495,40.7223699093,3
496,40.7762207985,3
645,40.7808918953,3
497,40.8129208088,3
646,40.8252599239,3
498,40.8725090027,3
647,40.8780658245,3
499,40.9043819904,3
648,40.9412798882,3
500,40.9603757858,3
649,40.9769718647,3
650,41.0248939991,3
501,41.0282218456,3
651,41.0567150116,3
502,41.0686619282,3
652,41.1015429497,3
614,41.121021986,3
653,41.1541929245,3
615,41.1729168892,3
654,41.2099719048,3
616,41.2863337994,1
617,41.2891588211,1
655,41.2905240059,1
618,41.3172988892,1
656,41.318666935,1
657,41.3686978817,1
619,41.3801569939,1
658,41.4288418293,1
620,41.4321198463,1
621,41.4925148487,1
659,41.4979360104,1
622,41.5203897953,1
623,41.5614190102,1
660,41.562764883,1
