PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00205016136169,5.04935002327,1
2,0.0138990879059,5.05016922951,1
3,0.0257091522217,5.05371618271,1
4,0.0374960899353,5.06461906433,1
5,0.0494720935822,5.07726812363,1
6,0.0614130496979,5.0885720253,1
7,0.0730640888214,5.09990811348,1
8,0.0848281383514,5.11175513268,1
9,0.0967721939087,5.1251912117,1
10,0.108997106552,5.1398332119,1
11,0.123454093933,5.15108799934,1
12,0.135800123215,5.16356301308,1
13,0.14800620079,5.17561602592,1
14,0.161237001419,5.18903708458,1
15,0.173681020737,5.20128107071,1
16,0.185969114304,5.23337101936,1
17,0.214882135391,5.2425570488,1
18,0.227509021759,5.25589108467,1
19,0.239737987518,5.26781916618,1
20,0.252046108246,5.27937316895,1
21,0.264516115189,5.29277014732,1
22,0.276874065399,5.30442905426,1
23,0.289026021957,5.31763005257,1
24,0.300958156586,5.32800912857,1
25,0.312530040741,5.34080004692,1
26,0.324251174927,5.35145401955,1
27,0.33642911911,5.36683702469,1
28,0.348930120468,5.38037109375,1
29,0.361153125763,5.38769412041,1
30,0.373542070389,5.40016508102,1
31,0.385829210281,5.41378521919,1
32,0.398037195206,5.42540216446,1
33,0.410312175751,5.44150519371,1
34,0.423069000244,5.45008802414,1
35,0.43535900116,5.46381020546,1
36,0.447751998901,5.47516322136,1
37,0.459923028946,5.48759317398,1
38,0.471908092499,5.50091004372,2
39,0.484201192856,5.51166605949,2
40,0.496682167053,5.52466702461,2
41,0.509036064148,5.53694915771,2
42,0.521296977997,5.54869818687,2
43,0.533766031265,5.56112408638,2
44,0.546039104462,5.57548522949,2
45,0.558358192444,5.58921217918,2
46,0.570952177048,5.59844303131,2
47,0.583181142807,5.61074399948,2
48,0.59534907341,5.62194299698,2
49,0.607586145401,5.63668417931,2
50,0.619747161865,5.64646220207,2
51,0.631822109222,5.65826010704,2
52,0.644194126129,5.67094111443,2
53,0.65647315979,5.6831111908,2
54,0.668650150299,5.69504904747,2
55,0.680845022202,5.70825600624,2
56,0.69358921051,5.72218608856,2
57,0.706008195877,5.73519515991,2
58,0.718458175659,5.74906611443,2
59,0.730949163437,5.75909519196,2
60,0.743398189545,5.77131414413,2
61,0.755635976791,5.78458619118,2
62,0.767748117447,5.79457306862,2
63,0.779878139496,5.80830907822,2
64,0.792505979538,5.82058811188,2
65,0.80511713028,5.83278918266,2
66,0.817310094833,5.84546518326,2
67,0.829938173294,5.85836911201,2
68,0.842241048813,5.86988711357,2
69,0.854724168777,5.8822081089,2
70,0.867158174515,5.89600515366,2
71,0.879304170609,5.90728211403,2
72,0.891414165497,5.92011904716,2
73,0.903687000275,5.93093919754,2
74,0.915882110596,5.94424319267,2
75,0.928056001663,5.95652508736,2
76,0.940724134445,5.96796011925,2
77,0.952831983566,5.98105406761,2
78,0.965157985687,5.99373912811,2
79,0.977331161499,6.00586009026,2
80,0.98948597908,6.01900601387,2
81,1.00167012215,6.03221511841,2
82,1.01400709152,6.0409591198,2
83,1.02645421028,6.05421519279,2
84,1.03895020485,6.06691002846,2
85,1.0513651371,6.07860207558,2
86,1.06351804733,6.09131908417,2
87,1.07569003105,6.10364818573,2
88,1.08878207207,6.1157720089,2
89,1.10079097748,6.12781620026,2
90,1.11423206329,6.14127802849,2
91,1.1283800602,6.1558611393,2
92,1.1400001049,6.16824817657,2
93,1.15141510963,6.17877006531,0
94,1.16337704659,6.19119000435,0
95,1.17511820793,6.20229506493,0
96,1.18685007095,6.21389102936,0
97,1.19845914841,6.22532200813,0
98,1.21019506454,6.23940610886,0
99,1.22182703018,6.25006914139,0
100,1.23378300667,6.26076221466,0
101,1.24523997307,6.27225613594,0
102,1.2571041584,6.28732204437,0
103,1.26903104782,6.29890012741,0
104,1.2809650898,6.30773019791,0
105,1.293197155,6.32201004028,0
