PacketSeqNo,ArrivalTime,MulticastIdx
246,25.1502559185,36.143460989,3
247,25.2524549961,36.2442839146,3
248,25.3551969528,36.3460969925,3
249,25.4568231106,36.4476358891,3
250,25.5586049557,36.5506908894,3
251,25.6607239246,36.6523609161,3
252,25.762542963,36.7535820007,3
253,25.8642880917,36.8545520306,3
254,25.9662389755,36.9559290409,3
255,26.0683629513,37.0634589195,3
256,26.1717090607,37.1627039909,3
257,26.2739961147,37.2655649185,3
258,26.3756630421,37.3713378906,3
259,26.4774270058,37.4694678783,3
260,26.57939291,37.571199894,3
261,26.6812341213,37.6713140011,3
262,26.7830939293,37.7743458748,3
263,26.8851521015,37.880202055,3
264,26.9874670506,37.9772179127,3
265,27.0890929699,38.0793020725,3
266,27.1911730766,38.1840589046,3
267,27.2932851315,38.2863719463,3
268,27.3953011036,38.3856630325,3
269,27.4971981049,38.4906990528,3
270,27.5994200706,38.5892660618,3
271,27.7013709545,38.6936650276,3
272,27.8041830063,38.7963190079,3
273,27.9063060284,38.8974759579,3
274,28.008742094,38.9996459484,3
275,28.1105999947,39.1025910378,3
276,28.2121829987,39.2040851116,3
277,28.31468606,39.3063130379,3
278,28.4168219566,39.4082849026,3
279,28.5185480118,39.5100810528,3
280,28.6206331253,39.6223139763,3
281,28.7232279778,39.7147049904,3
282,28.8250350952,39.8163909912,3
283,28.9274170399,39.9196748734,3
284,29.0301969051,40.0212540627,3
285,29.1325280666,40.1236279011,3
286,29.235309124,40.2280189991,3
287,29.3374710083,40.3302509785,3
288,29.43968606,40.4315390587,3
289,29.5419471264,40.5361659527,3
290,29.6436641216,40.6343719959,3
291,29.7454490662,40.7377870083,3
292,29.8476641178,40.8410160542,3
293,29.9494180679,40.9406549931,1
294,30.0511040688,41.0436019897,1
295,30.1528351307,41.1456871033,1
296,30.2545070648,41.2464931011,1
297,30.3562669754,41.3493249416,1
298,30.4584701061,41.4501640797,1
299,30.5604679585,41.5502700806,1
300,30.6625931263,41.654517889,1
301,30.7643120289,41.7572100163,1
302,30.8684370518,41.8603150845,1
303,30.9714150429,41.9617469311,1
304,31.0735011101,42.0661320686,1
305,31.1763310432,42.1681029797,1
306,31.2783629894,42.2732160091,1
307,31.3806760311,42.3726360798,1
308,31.4850790501,42.4786288738,1
309,31.5867760181,42.5795490742,1
310,31.6886730194,42.6810400486,1
311,31.7908799648,42.7824680805,1
312,31.8950490952,42.8867769241,1
313,31.9973130226,42.9928469658,1
314,32.0994820595,43.0930390358,1
315,32.2012629509,43.1952810287,1
316,32.3030381203,43.295470953,1
317,32.4050889015,43.3966898918,1
318,32.506622076,43.498789072,1
319,32.6098999977,43.6039609909,1
320,32.711933136,43.7039299011,1
321,32.8137140274,43.8182001114,1
322,32.9163639545,43.9074149132,1
323,33.0182819366,44.0094220638,1
324,33.1198780537,44.1123259068,1
325,33.2227139473,44.2158350945,1
326,33.3244419098,44.3185338974,1
327,33.4273021221,44.4189689159,1
328,33.5290770531,44.5199420452,1
329,33.6307649612,44.6223468781,1
330,33.7326600552,44.7246251106,1
331,33.8357219696,44.830395937,1
332,33.9374461174,44.9302968979,1
333,34.0391221046,45.0318100452,1
334,34.1409239769,45.1323440075,1
335,34.2440950871,45.2431099415,1
336,34.3506450653,45.3417930603,1
337,34.4532821178,45.4442079067,1
338,34.5557179451,45.5477020741,1
339,34.6576609612,45.649105072,1
340,34.7596480846,45.7490110397,1
341,34.8613829613,45.8522679806,1
342,34.9629750252,45.9525279999,1
343,35.0649049282,46.0548100471,1
344,35.1669409275,46.1566030979,1
345,35.2686500549,46.259718895,1
346,56.3412411213,67.3330218792,2
347,56.3444390297,67.336222887,2
348,56.3477430344,67.3393330574,2
349,56.350883007,67.3406538963,2
350,56.3544769287,67.3501529694,2
351,56.3582029343,67.351845026,2
352,56.3626110554,67.3543899059,2
353,56.3661530018,67.356333971,2
354,56.3696079254,67.3622920513,2
355,56.3729059696,67.3640339375,2
356,56.3765790462,67.3663659096,2
357,56.3801119328,67.3716490269,2
358,56.389508009,67.3807110786,2
359,56.3921189308,67.3830230236,2
360,56.394810915,67.3870608807,2
361,56.3978459835,67.3878359795,2
362,56.4011600018,67.3918750286,2
363,56.4042599201,67.3940420151,2
364,56.4074709415,67.3983080387,2
365,56.4103360176,67.4018630981,2
366,56.4130830765,67.4045438766,2
367,56.4161200523,67.4078140259,2
368,56.4196200371,67.4116559029,2
369,56.4229221344,67.4147789478,2
370,56.4261279106,67.4288730621,2
371,56.4290480614,67.4333589077,2
372,56.4322581291,67.4341480732,2
373,56.4354391098,67.4363238811,2
374,56.4382710457,67.4398798943,2
375,56.4442999363,67.4421989918,2
376,56.4474210739,67.444411993,2
377,56.4503080845,67.4485590458,2
378,56.4530990124,67.4530670643,2
379,56.4557790756,67.4576869011,2
380,56.4583599567,67.4605488777,2
381,56.4612150192,67.4636819363,2
382,56.4650850296,67.4694809914,2
383,56.4683220387,67.4719810486,2
384,56.4713640213,67.4757790565,2
385,56.4745249748,67.478867054,2
386,56.4775300026,67.5659511089,2
387,56.4803910255,67.5668170452,2
388,56.4836609364,67.5675549507,2
389,56.4871180058,67.5682659149,2
390,56.4900350571,67.5689680576,2
391,56.4925501347,67.5696730614,2
392,56.4953670502,67.5703909397,2
393,56.4984219074,67.5713460445,2
394,56.5014419556,67.572314024,2
395,56.5046439171,67.5733308792,2
396,56.5077409744,67.5742509365,2
397,56.5111410618,67.5749719143,2
398,56.514373064,67.5808110237,2
399,56.5173699856,67.581882,2
400,56.5208959579,67.5843520164,2
401,56.5236949921,67.5850729942,2
402,56.5265190601,67.5868620872,2
403,56.5292510986,67.5876939297,2
404,56.5319139957,67.597645998,0
405,56.5347120762,67.6005458832,0
406,56.5378360748,67.6013629436,0
407,56.5404009819,67.6021049023,0
408,56.5459780693,67.6028380394,0
409,56.5483081341,67.6055018902,0
410,56.5507040024,67.606662035,0
411,56.5536940098,67.6074290276,0
412,56.556497097,67.6114239693,0
413,56.5591089725,67.6125431061,0
414,56.5621790886,67.6134300232,0
415,56.5647621155,67.6144959927,0
416,56.5672829151,67.6153080463,0
417,56.5699241161,67.6160330772,0
418,56.5725109577,67.622633934,0
419,56.5751020908,67.6236701012,0
420,56.578166008,67.6247160435,0
421,56.580999136,67.6253449917,0
422,56.5837829113,67.6259639263,0
423,56.5867049694,67.6267290115,0
424,56.5896430016,67.6273510456,0
425,56.5928139687,67.628015995,0
426,56.5956599712,67.628895998,0
427,56.5986571312,67.6296401024,0
428,56.6022059917,67.6313700676,0
429,56.604804039,67.6336228848,0
430,56.6076409817,67.6344389915,0
431,56.610366106,67.6351649761,0
432,56.6130299568,67.6374270916,0
433,56.6156489849,67.6384379864,0
434,56.618324995,67.6400408745,0
435,56.6208839417,67.640889883,0
436,56.623883009,67.6442198753,0
437,56.6264379025,67.645113945,0
438,56.6290979385,67.6459040642,0
439,56.6319210529,67.6467840672,0
440,56.6350560188,67.6476349831,0
441,56.6381289959,67.6502439976,0
442,56.6414000988,67.6509990692,0
443,56.6440489292,67.6517028809,0
444,56.6491060257,67.6524069309,0
445,56.6516070366,67.6574599743,0
446,56.6541879177,67.6584000587,0
447,56.6568031311,67.6591351032,0
448,56.6596491337,67.6598498821,0
449,56.662539959,67.6608979702,0
450,56.6651239395,67.6615390778,0
451,56.6679399014,67.662596941,0
452,56.6710040569,67.6632831097,0
453,56.6742119789,67.6653530598,0
454,56.6779210567,67.6770889759,0
455,56.6811590195,67.6774849892,0
456,56.6842670441,67.6778509617,0
457,56.6879251003,67.6792120934,0
458,56.6914589405,67.6821498871,0
459,56.6945369244,67.6856338978,0
460,56.6981389523,67.6879339218,0
461,56.7013759613,67.6931629181,0
462,77.7288820744,88.7190361023,3
463,77.7314779758,88.7218639851,3
464,77.7340929508,88.724601984,3
465,77.7371749878,88.7276558876,3
466,77.7401919365,88.7336890697,3
467,77.743035078,88.7348558903,3
468,77.7459640503,88.7384278774,3
469,77.7489070892,88.741312027,3
470,77.7518501282,88.748595953,3
471,77.7548859119,88.7556169033,3
472,77.7576949596,88.7564530373,3
473,77.7603349686,88.759663105,3
474,77.763272047,88.7612268925,3
475,77.76613307,88.7646501064,3
476,77.7688970566,88.7731831074,3
477,77.7721090317,88.7787969112,3
478,77.7750120163,88.7832360268,3
479,77.7778460979,88.7859830856,3
480,77.7809400558,88.8008620739,3
481,77.7840180397,88.8042519093,3
482,77.7872450352,88.8111488819,3
483,77.7907259464,88.8146979809,3
484,77.7940719128,88.8200759888,3
485,77.7974429131,88.8209290504,3
486,77.8008179665,88.8229699135,3
487,77.8041739464,88.8263618946,3
488,77.807459116,88.8343169689,3
489,77.8113200665,88.8384668827,3
490,77.8147079945,88.8454968929,3
491,77.8179819584,88.846529007,3
492,77.820734024,88.8498549461,3
493,77.8235630989,88.8508679867,3
494,77.8340620995,88.8535439968,3
495,77.8376460075,88.8590168953,3
496,77.8398489952,88.8625719547,3
497,77.8425281048,88.867027998,3
498,77.8454930782,88.8696630001,3
499,77.8479859829,88.8732059002,3
500,77.8507399559,88.8775389194,3
501,77.8540859222,88.882076025,3
502,77.8571689129,88.8864049911,3
503,77.8604419231,88.8891079426,3
504,77.8637111187,88.8960170746,3
505,77.8670380116,88.8988740444,3
506,77.870374918,88.9014620781,3
507,77.8737549782,88.9057559967,3
508,77.8771309853,88.9092590809,3
509,77.8802819252,88.9133789539,3
510,77.8839690685,88.9170269966,3
511,77.8875820637,88.9201068878,3
512,77.8909111023,88.9263660908,3
513,77.8942580223,88.9344100952,3
514,77.8975570202,88.9354190826,3
515,77.9009959698,88.9431838989,1
516,77.9042339325,88.9497680664,1
517,77.9075701237,88.9522590637,1
518,77.9108629227,88.9530940056,1
519,77.9143331051,88.9570069313,1
520,77.9176359177,88.9608259201,1
521,77.9211199284,88.9631850719,1
522,77.9240150452,88.9655480385,1
523,77.9270620346,88.9684560299,1
524,77.9303379059,88.9763309956,1
525,77.9364519119,88.9790370464,1
526,77.9394879341,88.9803528786,1
527,77.9426801205,88.9834890366,1
528,77.9460251331,88.9881229401,1
529,77.9493370056,88.9919929504,1
530,77.9525151253,88.9967041016,1
531,77.9563069344,89.0045719147,1
532,77.9598281384,89.0057659149,1
533,77.9634299278,89.0117249489,1
534,77.9667999744,89.0141880512,1
535,77.9700200558,89.0174450874,1
536,77.9733119011,89.0249350071,1
537,77.9766230583,89.0294499397,1
538,77.9800829887,89.0331199169,1
539,77.9837059975,89.0357410908,1
540,77.9870691299,89.03916502,1
541,77.99061203,89.0440580845,1
542,77.9941399097,89.048584938,1
543,77.9978919029,89.0593910217,1
544,78.0012710094,89.0635089874,1
545,78.0044031143,89.0670349598,1
546,78.0077199936,89.0745620728,1
547,78.0111560822,89.0777010918,1
548,78.0144479275,89.0809729099,1
549,78.0179901123,89.0872740746,1
550,78.0214550495,89.0892810822,1
551,78.0250179768,89.095015049,1
552,78.0283129215,89.0961110592,1
553,78.0318169594,89.1007111073,1
554,78.0374591351,89.1076760292,1
555,78.0404109955,89.1227250099,1
556,78.0434889793,89.1302199364,1
557,78.0467879772,89.1349749565,1
558,78.0501089096,89.1381719112,1
559,78.0535140038,89.1412160397,1
560,78.0567779541,89.1434259415,1
561,78.0604419708,89.1476109028,1
562,78.0639340878,89.1506049633,1
563,78.0671129227,89.1556069851,1
564,78.0704231262,89.1578450203,1
565,78.0737299919,89.1614689827,1
566,78.0770509243,89.1639020443,1
567,99.2378399372,110.230767965,2
568,99.2421500683,110.234622955,2
569,99.2464880943,110.249092102,2
570,99.2506840229,110.250818968,2
571,99.254734993,110.255471945,2
572,99.2588660717,110.259067059,2
573,99.2627859116,110.27127409,2
574,99.2666740417,110.27717495,2
575,99.2712519169,110.285840988,2
576,99.2751979828,110.29126811,2
577,99.2791779041,110.298295021,2
578,99.2832479477,110.302185059,2
579,99.287209034,110.309185982,2
580,99.2954590321,110.319619894,2
581,99.3042860031,110.32831192,2
582,99.3090040684,110.331485033,2
583,99.3211119175,110.340955019,2
584,99.3244819641,110.347662926,2
585,99.3286011219,110.359718084,2
586,99.334239006,110.364970922,2
587,99.3384039402,110.371160984,2
588,99.3420040607,110.383398056,2
589,99.3453381062,110.388846874,2
590,99.349501133,110.393615007,2
591,99.3535869122,110.400120974,2
592,99.3571090698,110.406714916,2
593,99.3615319729,110.416302919,2
594,99.3648159504,110.421746016,2
595,99.3687450886,110.429270983,2
596,99.3724620342,110.437344074,2
597,99.376333952,110.442574978,2
598,99.3801541328,110.451386929,2
599,99.3842480183,110.457329988,2
600,99.388023138,110.467438936,2
601,99.3918681145,110.472476959,2
602,99.395483017,110.479584932,2
603,99.3992919922,110.486903906,2
604,99.4033000469,110.494057894,2
605,99.4075760841,110.498688936,2
606,99.4110200405,110.504097939,2
607,99.4143810272,110.508667946,2
608,99.4236121178,110.513159037,2
609,99.428237915,110.519258022,2
610,99.4323909283,110.525747061,2
611,99.4365100861,110.530776024,2
612,99.4409499168,110.53983593,2
613,99.4445919991,110.552598953,2
614,99.4489400387,110.557919979,2
615,99.4536800385,110.567770958,2
616,99.4583420753,110.575664043,2
617,99.4628279209,110.583596945,2
618,99.466850996,110.588644028,2
619,99.4708619118,110.594877958,2
620,99.4748260975,110.602641106,2
621,99.4787530899,110.6141119,2
622,99.4829320908,110.622322083,2
623,99.487347126,110.625961065,2
624,99.4912860394,110.630436897,2
625,99.4950659275,110.639242887,2
626,99.4990611076,110.663068056,0
627,99.5029361248,110.671726942,0
628,99.5068459511,110.679533958,0
629,99.5122549534,110.687144041,0
630,99.5160040855,110.693624973,0
631,99.5199270248,110.700275898,0
632,99.5286340714,110.706830978,0
633,99.5325670242,110.711771011,0
634,99.5365569592,110.721230984,0
635,99.5410530567,110.725758076,0
636,99.5447239876,110.73971796,0
637,99.5488100052,110.748392105,0
638,99.5524909496,110.753422022,0
639,99.5563399792,110.758555889,0
640,99.5601370335,110.772922993,0
641,99.564232111,110.775428057,0
642,99.5673060417,110.783051014,0
643,99.5717079639,110.792649984,0
644,99.5758430958,110.797240973,0
645,99.5798130035,110.805589914,0
646,99.583781004,110.810264111,0
647,99.5883369446,110.817358971,0
648,99.5928230286,110.821876049,0
649,99.5966310501,110.829945087,0
650,99.600605011,110.835779905,0
651,99.6046409607,110.84394908,0
652,99.6087191105,110.851268053,0
653,99.6134669781,110.858784914,0
654,99.6188819408,110.862827063,0
655,99.6228311062,110.873516083,0
656,99.6310250759,110.878172874,0
657,99.6346919537,110.885231018,0
658,99.6381211281,110.899051905,0
659,99.6425740719,110.90434289,0
660,99.6465170383,110.913145065,0
661,99.6522569656,110.918992043,0
662,99.6580889225,110.926402092,0
663,99.6617360115,110.932729006,0
664,99.6655240059,110.939549923,0
665,99.6696209908,110.948451996,0
666,99.6739580631,110.952640057,0
667,99.6777250767,110.963911057,0
668,99.6819400787,110.971102953,0
669,99.6861391068,110.973711967,0
670,99.6906480789,110.982908964,0
671,99.6953439713,110.988143921,0
672,99.7007379532,110.994440079,0
673,99.7059431076,111.001204967,0
674,99.7099740505,111.006474972,0
675,99.7139079571,111.013062,0
676,99.718198061,111.032627106,0
677,99.7224330902,111.037725925,0
678,99.7315499783,111.042071104,0
679,121.402997017,132.395874023,3
680,121.407108068,132.398684978,3
681,121.410747051,132.401416063,3
682,121.413994074,132.405015945,3
683,121.417424917,132.407855034,3
684,121.420815945,132.412015915,3
685,121.423888922,132.412793875,3
686,121.427171946,132.417195082,3
687,121.430438042,132.42852807,3
688,121.439992905,132.429440975,3
689,121.44244194,132.430877924,3
690,121.445799112,132.436316967,3
691,121.449405909,132.43839407,3
692,121.452291965,132.442835093,3
693,121.455601931,132.44520998,3
694,121.458840132,132.449523926,3
695,121.462422132,132.45370388,3
696,121.465831995,132.45600009,3
697,121.469515085,132.461673021,3
698,121.474611998,132.465331078,3
699,121.47744298,132.468621969,3
700,121.480150938,132.479150057,3
701,121.483359098,132.481529951,3
702,121.486253023,132.484704018,3
703,121.489732027,132.487561941,3
704,121.492953062,132.494801044,3
705,121.496637106,132.500413895,3
706,121.500109911,132.501353025,3
707,121.502990007,132.504209995,3
708,121.506057978,132.50842905,3
709,121.509627104,132.51624608,3
710,121.513029099,132.52245903,3
711,121.516304016,132.525160074,3
712,121.519876003,132.527596951,3
713,121.523276091,132.52974391,3
714,121.526554108,132.535769939,3
715,121.530097008,132.537900925,3
716,121.533294916,132.54192996,3
717,121.536432981,132.544024944,3
718,121.539894104,132.546442986,3
719,121.543586969,132.550364971,3
720,121.546661139,132.552789927,3
721,121.550384998,132.557565928,3
722,121.553884029,132.561523914,3
723,121.557369947,132.570401907,3
724,121.560511112,132.572841883,3
725,121.564199924,132.575216055,3
726,121.567557096,132.577387094,3
727,121.5712111,132.582247972,3
728,121.574290991,132.584733009,3
729,121.580183983,132.58781004,3
730,121.582979918,132.591556072,3
731,121.58572197,132.600395918,3
732,121.588737011,132.60281992,3
733,121.592112064,132.608061075,3
734,121.595142126,132.610965014,3
735,121.598046064,132.613379955,3
736,121.600986004,132.615454912,3
737,121.60403204,132.62737608,1
738,121.607127905,132.629822016,1
739,121.610637903,132.632256031,1
740,121.613867044,132.637356043,1
741,121.617301941,132.639698982,1
742,121.620597124,132.650924921,1
743,121.62387991,132.653582096,1
744,121.62719512,132.655850887,1
745,121.630628109,132.659415007,1
746,121.63380599,132.661668062,1
747,121.63664794,132.663934946,1
748,121.63934803,132.666338921,1
749,121.642518044,132.668824911,1
750,121.645951033,132.671214104,1
751,121.650783062,132.673512936,1
752,121.653763056,132.678575993,1
753,121.657048941,132.683119059,1
754,121.660118103,132.691736937,1
755,121.663144112,132.692483902,1
756,121.666178942,132.696377039,1
757,121.66968894,132.700001001,1
758,121.672967911,132.700681925,1
759,121.676304102,132.703162909,1
760,121.682410002,132.706760883,1
761,121.686132908,132.709227085,1
762,121.689382076,132.71531105,1
763,121.692847967,132.717114925,1
764,121.696288109,132.719383955,1
765,121.699643135,132.72449398,1
766,121.702954054,132.727137089,1
767,121.706140041,132.730666876,1
768,121.709733963,132.734162092,1
769,121.713490963,132.736329079,1
770,121.716829062,132.740180016,1
771,121.720760107,132.748857975,1
772,121.724139929,132.752089024,1
773,121.727561951,132.752863884,1
774,121.730439901,132.759097099,1
775,121.734172106,132.761444092,1
776,121.737647057,132.763556957,1
777,121.741162062,132.766268969,1
778,121.744605064,132.766982079,1
779,121.747946024,132.769217968,1
780,121.751507998,132.773200989,1
781,121.754987001,132.775296926,1
782,121.758172035,132.779500008,1
783,121.761244059,132.781783104,1
784,121.764153004,132.78646493,1
785,121.767355919,132.788811922,1
786,121.770723104,132.794342995,1
787,121.774141073,132.804542065,1
788,121.777455091,132.810889006,1
789,121.780235052,132.825619936,3
790,121.787133932,132.828275919,3
791,121.790235043,132.830405951,3
792,121.792962074,132.832544088,3
793,121.796025038,132.834688902,3
794,121.799638987,132.837802887,3
795,121.802676916,132.842566967,3
796,121.805428982,132.84570694,3
797,121.808109999,132.852447033,3
798,121.811032057,132.854794025,3
799,121.814327002,132.855967999,3
800,121.817301035,132.860145092,3
