PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.4637432098388672,1.766258716583252,1
2,0.5437047481536865,1.8407509326934814,1
3,0.5913154010939012,1.8946533203125,1
4,0.6468216797692276,1.9467487335205078,1
5,0.695991039276123,1.9942712783813477,1
6,0.7399966716766357,2.03773832321167,1
7,0.791982889175415,2.098217010498047,1
8,0.8479855060577393,2.1454973220825195,1
9,0.9079849720001221,2.2065587043762207,1
10,0.9440090656280518,2.251028060913086,1
11,0.9960043430328369,2.2938897609710693,1
12,1.0639827251434326,2.3620572090148926,1
13,1.1160013675689697,2.413949728012085,1
14,1.180006504058838,2.481823205947876,1
15,1.2239856719970703,2.523895025253296,1
16,1.271986961364746,2.573890447616577,1
17,1.3159902095794678,2.6145122051239014,1
18,1.3560090065002441,2.6581532955169678,1
19,1.3999872207641602,2.70235276222229,1
20,1.4559886455535889,2.7533373832702637,1
21,1.4999868869781494,2.8027873039245605,1
22,1.543807029724121,2.845571517944336,1
23,1.587975263595581,2.8849470615386963,1
24,1.6359423015415917,2.970813274383545,1
25,1.7159998416900635,3.0123131275177,1
26,1.7678251266479492,3.065967321395874,1
27,1.8271373634259207,3.1346027851104736,1
28,1.879993200302124,3.1815743446350098,1
29,1.9239072799682617,3.237893581390381,1
30,2.0000059604644775,3.3140482902526855,1
31,2.067992687225342,3.3651771545410156,1
32,2.115919828414917,3.413587808609009,1
33,2.1760051250457764,3.476991891860962,1
34,2.275850772857666,3.57367205619812,1
35,2.3199336528778076,3.6277835369110107,1
36,2.383908271789551,3.681689739227295,1
37,2.4352213316790414,3.733954429626465,1
38,2.4720089435577393,3.778371572494507,1
39,2.539825677871704,3.8451082706451416,1
40,2.6039700508117676,3.9051501750946045,1
41,2.663989305496216,3.974400043487549,1
42,2.723949909210205,4.025629043579102,1
43,2.7799031734466553,4.087064981460571,1
44,2.8319947719573975,4.141218662261963,1
45,2.915935516357422,4.222777605056763,1
46,2.967885971069336,4.273944854736328,1
47,3.0239462852478027,4.338546991348267,1
48,3.0878548622131348,4.386224746704102,1
49,3.1279945373535156,4.424677133560181,1
50,3.175802707672119,4.47768235206604,1
51,3.2440006732940674,4.551325082778931,1
52,3.3079426288604736,4.605123519897461,1
53,3.355862617492676,4.658479452133179,1
54,3.4279327392578125,6.974064826965332,2
55,3.491903781890869,7.0126612186431885,2
56,3.5321879386901855,7.046178340911865,2
57,3.599907159805298,7.08065128326416,2
58,3.691868782043457,7.121224403381348,2
59,3.7473009528403347,7.158540725708008,2
60,3.779999017715454,7.20629620552063,2
