PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00191783905029,9.24795603752,1
2,0.104007959366,9.34874200821,1
3,0.206408023834,9.45080089569,1
4,0.309720993042,9.55483293533,1
5,0.413558006287,9.65800380707,1
6,0.516191005707,9.76004385948,1
7,0.618850946426,9.8623008728,1
8,0.721655845642,9.9660358429,1
9,0.825347900391,10.0685579777,1
10,0.928167819977,10.1752319336,1
11,1.03359889984,10.2753748894,1
12,1.13630080223,10.3791739941,1
13,1.23863697052,10.4804828167,1
14,1.34147691727,10.5858669281,1
15,1.4437918663,10.689155817,1
16,1.54662585258,10.7882549763,1
17,1.64982795715,10.8925859928,1
18,1.75361180305,10.994519949,1
19,1.85647392273,11.0986969471,1
20,1.95931196213,11.200345993,1
21,2.06210494041,11.3039288521,1
22,2.16472387314,11.4074878693,1
23,2.26759386063,11.5099220276,1
24,2.37107801437,11.6122570038,1
25,2.47372078896,11.7163200378,1
26,2.5761218071,11.8178708553,1
27,2.67883086205,11.9209589958,1
28,2.78101801872,12.02389884,1
29,2.88371801376,12.1255228519,1
30,2.98656201363,12.2296729088,1
31,3.08932495117,12.3312430382,1
32,3.1919298172,12.4352200031,1
33,3.29486489296,12.5361969471,1
34,3.39725279808,12.640707016,1
35,3.50082778931,12.7423639297,1
35,12.7424879074
36,Depleting Buffer 3.60392785072,14.7615578175,2
37,Depleting Buffer 3.70672893524,14.7627689838,2
38,Depleting Buffer 3.81058979034,14.7680778503,2
39,Depleting Buffer 3.91383385658,14.7699129581,2
40,Depleting Buffer 4.01727795601,14.7720878124,2
41,Depleting Buffer 4.12104487419,14.7739899158,2
42,Depleting Buffer 4.22384190559,14.7854139805,2
43,Depleting Buffer 4.32624292374,14.7858839035,2
44,Depleting Buffer 4.43012094498,14.7863190174,2
45,Depleting Buffer 4.53247380257,14.7874519825,2
46,Depleting Buffer 4.63511395454,14.7892730236,2
47,Depleting Buffer 4.73853492737,14.7915978432,2
48,Depleting Buffer 4.8418238163,14.7965638638,2
49,Depleting Buffer 4.94463181496,14.7970788479,2
50,Depleting Buffer 5.04776883125,14.8006408215,2
51,Depleting Buffer 5.15089201927,14.8016228676,2
52,Depleting Buffer 5.25350785255,14.8059179783,2
53,Depleting Buffer 5.35613179207,14.8063459396,2
54,Depleting Buffer 5.45911979675,14.8073549271,2
55,5.56205892563,14.8228509426,2
56,5.66446995735,14.9335260391,2
57,5.76675200462,15.0367529392,2
58,5.8694319725,15.1411249638,2
59,5.97203302383,15.2469468117,2
60,6.07445788383,15.3504350185,2
61,6.1766769886,15.4546480179,2
62,6.27918386459,15.5597379208,2
63,6.38183188438,15.6671178341,2
64,6.48461890221,15.7708668709,2
65,6.58797097206,15.8742659092,2
66,6.69089484215,15.9762718678,2
67,6.79394197464,16.0792748928,2
68,6.89677381516,16.182528019,2
69,7.00019192696,16.2860360146,2
70,7.1030728817,16.3889729977,2
71,7.20541286469,16.4924888611,2
72,7.30766201019,16.5955870152,2
73,7.41090989113,16.6990339756,2
74,7.51327490807,16.8023338318,2
75,7.61547493935,16.9052870274,2
76,7.71758985519,17.0081279278,2
77,7.81957387924,17.1119198799,2
78,7.92149686813,17.2154819965,2
79,8.02437996864,17.3186290264,2
80,8.12719082832,17.4217460155,2
81,8.22986483574,17.5259230137,2
82,8.33205580711,17.6287488937,2
83,8.43447685242,17.7330260277,2
84,8.53708982468,17.836140871,2
85,8.63882088661,17.9395179749,2
86,8.74060082436,18.0430288315,2
87,8.84246683121,18.1463208199,2
88,8.94463086128,18.2497608662,2
89,9.04716396332,18.3538160324,2
90,9.14897799492,18.4583489895,2
91,9.25084781647,18.5619308949,2
92,9.35263991356,18.6657259464,2
93,9.4543659687,18.7684118748,2
94,9.55659484863,18.8724339008,2
95,9.65885090828,18.9751238823,2
96,9.76145291328,19.079324007,2
97,9.86423587799,19.1828668118,2
98,9.96671199799,19.2857599258,2
99,10.0694358349,19.3885848522,2
100,10.1727879047,19.4914529324,2
101,10.2752788067,19.5955739021,2
102,10.3777189255,19.7000098228,2
103,10.4806859493,19.801981926,2
104,10.5871918201,19.9055080414,2
105,10.6905968189,20.0068929195,2
106,10.7932178974,20.1097128391,2
107,10.896271944,20.2131838799,2
108,10.9986138344,20.3164668083,2
109,11.1012179852,20.4193539619,2
110,11.203332901,20.5227530003,2
111,11.3057169914,20.6259658337,2
112,11.4085628986,20.7291660309,2
113,11.5113968849,20.8332328796,2
114,11.6139008999,20.9362800121,2
115,11.7156338692,21.038905859,2
116,11.8174648285,21.1404328346,2
117,11.9191730022,21.2439880371,2
118,12.02095294,21.3468279839,2
119,12.1240680218,21.4503698349,2
120,12.2258780003,21.5540268421,2
121,12.3280558586,21.6578938961,2
122,12.4300079346,21.7598528862,2
123,12.532533884,21.8636348248,2
124,12.6354198456,21.96702981,2
125,12.7383229733,22.0706539154,2
126,12.8407399654,22.1755409241,2
127,12.9432778358,22.2777059078,2
128,13.0462629795,22.3811600208,2
129,13.1496818066,22.4851789474,2
130,13.252592802,22.5874629021,2
131,13.3557999134,22.6911578178,2
132,13.4588048458,22.7940869331,2
133,13.561716795,22.8983290195,2
134,13.6646389961,23.0005738735,2
135,13.7671618462,23.1057488918,2
136,13.8699889183,23.2082359791,2
137,13.9730379581,23.311426878,2
138,14.0757229328,23.4152100086,2
139,14.1780388355,23.5178868771,2
