PacketSeqNo,ArrivalTime,MulticastIdx
103,10.4564659595,16.0129020214,3
104,10.5593018532,16.1142320633,3
105,10.6615598202,16.2161850929,3
106,10.7640769482,16.3187382221,3
107,10.866191864,16.4213950634,3
108,10.9678189754,16.5223431587,3
109,11.0697619915,16.6251921654,3
110,11.1713140011,16.7259371281,3
111,11.2737858295,16.8283481598,3
112,11.3762319088,16.9315330982,3
113,11.4788768291,17.0332660675,3
114,11.5813298225,17.1363880634,3
115,11.6831359863,17.2383921146,3
116,11.7852070332,17.3408432007,3
117,11.8870198727,17.4415130615,3
118,11.9888398647,17.5447061062,3
119,12.0910990238,17.6448822021,3
120,12.1939759254,17.7490961552,3
121,12.296713829,17.8516581059,3
122,12.3986229897,17.9532251358,3
123,12.500262022,18.0556850433,3
124,12.6024508476,18.1581921577,3
125,12.7050189972,18.2597980499,3
126,12.8067269325,18.3616549969,3
127,12.9097929001,18.4652202129,3
128,13.0119638443,18.5665180683,3
129,13.1139349937,18.668389082,3
130,13.2158839703,18.7698709965,3
131,13.3177819252,18.8712201118,3
132,13.4199359417,18.9739091396,3
133,13.522674799,19.0764670372,3
134,13.6244609356,19.1781890392,3
135,13.7266049385,19.2800810337,3
136,13.8287298679,19.382486105,3
137,13.9306468964,19.4840121269,3
138,14.0326969624,19.5859751701,3
139,14.1344568729,19.6895740032,3
140,14.2370529175,19.7909111977,3
141,14.3387207985,19.892385006,3
142,14.4406218529,19.9945340157,3
143,14.5430560112,20.0963702202,3
144,14.6452929974,20.1990590096,3
145,14.7478508949,20.3024940491,3
146,14.8509600163,20.4050960541,3
147,14.9531068802,20.5066251755,3
148,15.0550198555,20.609618187,3
149,15.1574528217,20.7110271454,3
150,15.2590808868,20.8133010864,3
151,15.3614308834,20.9162900448,3
152,15.4629659653,21.0169970989,3
153,15.5646269321,21.1180121899,3
154,15.667372942,21.2218680382,3
155,15.7694559097,21.3232681751,3
156,15.8713200092,21.4264121056,3
157,15.9733169079,21.5274720192,3
158,16.0752618313,21.6290791035,3
159,16.1774339676,21.7310380936,3
160,16.2794048786,21.8336820602,3
161,16.3816058636,21.9348502159,3
162,16.4841749668,22.0380680561,3
163,16.5868258476,22.140843153,3
164,16.6888170242,22.2427220345,3
165,16.7905619144,22.3452501297,3
166,16.8923108578,22.4458320141,3
167,16.9942579269,22.548402071,3
168,17.096408844,22.6500160694,3
169,17.1992440224,22.7535350323,3
170,17.3017728329,22.8558549881,3
171,17.4036188126,22.9579291344,3
172,17.505396843,23.059623003,3
173,17.6077768803,23.1614151001,3
174,17.71032691,23.2657730579,3
175,17.8121528625,23.3664000034,3
176,17.9153728485,23.4699211121,3
177,18.017416954,23.5718960762,3
178,18.1190068722,23.672752142,3
179,18.2207028866,23.774846077,3
180,18.3223259449,23.8765220642,3
181,18.424451828,23.980574131,3
182,18.5269529819,24.0810570717,3
183,18.6285998821,24.1822290421,3
184,18.730768919,24.2843170166,3
185,18.8329789639,24.3870379925,3
186,18.9348490238,24.4885981083,3
187,19.0368468761,24.5912601948,3
188,19.1385939121,24.6928451061,3
189,19.241355896,24.7953550816,3
190,19.3429908752,24.8968172073,3
191,19.4452338219,24.9987370968,3
192,19.5471270084,25.1030352116,3
193,19.6493577957,25.2035951614,3
194,19.7521529198,25.3062121868,3
195,19.8556168079,25.4092140198,3
196,19.9572768211,25.5108721256,3
197,20.0602538586,25.6141660213,3
198,20.1618638039,25.7164261341,3
199,20.2634739876,25.8178861141,3
200,20.365626812,25.919424057,3
201,20.4673149586,26.0216481686,3
202,20.5691030025,26.1254630089,3
203,20.6719238758,26.2267251015,3
204,20.7735979557,26.3269929886,3
205,20.8756768703,26.4293980598,3
206,20.9781229496,26.5316631794,3
207,21.0797488689,26.6349711418,3
208,21.1816627979,26.7360839844,3
209,21.2838377953,26.8373231888,3
210,21.3855648041,26.9390370846,3
211,21.4885458946,27.0422902107,3
212,21.5912878513,27.145045042,3
213,21.6929810047,27.2467541695,3
214,21.7947309017,27.3481299877,3
215,21.896643877,27.4501390457,3
216,21.9986689091,27.552323103,3
217,22.1006398201,27.654843092,3
218,22.2033708096,27.757133007,3
219,22.3059449196,27.8606071472,3
220,22.4077448845,27.9615781307,3
221,22.5102078915,28.0637061596,3
222,22.6118159294,28.1656060219,3
223,22.7145469189,28.2684280872,3
224,22.8164379597,28.3706331253,3
225,22.9197878838,28.474864006,3
226,23.0215950012,28.5777750015,3
227,23.1234998703,28.6770842075,3
228,23.2259538174,28.7792830467,3
229,23.3275768757,28.8810901642,3
230,23.4307689667,28.9848201275,3
231,23.5325498581,29.0876522064,3
232,23.6340830326,29.215829134,3
233,23.7625570297,29.3166592121,3
234,23.8652849197,29.4201500416,3
235,23.9678578377,29.5215129852,3
236,24.0697989464,29.6270320415,3
237,24.1719498634,29.7258241177,3
238,24.2740979195,29.8283360004,3
239,24.3759269714,29.9297411442,3
240,24.4776148796,30.0315890312,3
241,24.5794949532,30.1328852177,3
242,24.6811950207,30.2355902195,1
243,24.7831759453,30.3371632099,1
244,24.8851749897,30.438888073,1
245,24.9869179726,30.5417890549,1
246,25.0889108181,30.6438961029,1
247,25.1914689541,30.7456409931,1
248,25.2931489944,30.8470079899,1
249,25.3950788975,30.9489200115,1
250,25.4979557991,31.0517652035,1
251,25.5997259617,31.1547791958,1
252,25.7018539906,31.2553870678,1
253,25.804461956,31.3596990108,1
254,25.9066979885,31.4612321854,1
255,26.0089080334,31.5634930134,1
256,26.1110517979,31.6650090218,1
257,26.213490963,31.7674300671,1
258,26.3153159618,31.868792057,1
259,26.4171519279,31.971113205,1
260,26.5190558434,32.0736010075,1
261,26.6210370064,32.1751801968,1
262,26.7232329845,32.2775352001,1
263,26.8258228302,32.3791451454,1
264,26.9274258614,32.4818651676,1
265,27.0292358398,32.5831019878,1
266,27.1309089661,32.6844160557,1
267,27.2327048779,32.7864151001,1
268,27.334843874,32.8895452023,1
269,27.437032938,32.9916810989,1
270,27.5398459435,33.0932881832,1
271,27.6417729855,33.1953999996,1
272,27.7446060181,33.2983341217,1
273,27.8467469215,33.4005060196,1
274,27.9489970207,33.5034542084,1
275,28.0511858463,33.604861021,1
276,28.1533119678,33.7071871758,1
277,28.255715847,33.8092381954,1
278,28.3580520153,33.9117920399,1
279,28.4599130154,34.0138120651,1
280,28.5623958111,34.116890192,1
281,28.6652848721,34.2197830677,1
282,28.7669019699,34.3210999966,1
283,28.8697648048,34.4237232208,1
284,28.9719009399,34.5262141228,1
285,29.0738418102,34.6289010048,1
286,29.1762828827,34.7300260067,1
287,29.279104948,34.8340761662,1
288,29.3806807995,34.9341301918,1
289,29.4823679924,35.0368571281,1
290,29.5840189457,35.1376261711,1
291,29.6857159138,35.2400071621,1
292,29.7875859737,35.3414580822,1
293,29.8892970085,35.4432530403,1
294,29.9910898209,35.5447912216,1
295,30.093449831,35.6478250027,1
296,30.1959159374,35.750880003,1
297,30.2977349758,35.8522810936,1
298,30.3996269703,35.9536581039,1
299,30.5019948483,36.0564000607,1
300,30.6038198471,36.157793045,1
301,30.7060518265,36.2596750259,1
302,30.8085730076,36.3622891903,1
303,30.9110939503,36.4651141167,1
304,31.0136318207,36.5670950413,1
305,31.1152868271,36.6705760956,1
306,31.2175939083,36.7711901665,1
307,31.3194859028,36.8730192184,1
308,31.4214029312,36.9749040604,1
309,31.5233290195,37.0777552128,1
310,31.6254868507,37.1802442074,1
311,31.727823019,37.2816669941,1
312,31.829821825,37.383534193,1
313,31.9316148758,37.4862020016,1
314,32.0332899094,37.587198019,1
315,32.1350429058,37.6895341873,1
316,32.2370920181,37.7927820683,1
317,32.3391668797,37.8933181763,1
318,32.4412789345,37.9948871136,1
319,32.5440268517,38.0977880955,1
320,32.64595294,38.199930191,1
321,32.7489068508,38.3035430908,1
322,32.851266861,38.4049990177,1
323,32.9530639648,38.5073330402,1
324,33.0554859638,38.6094751358,1
325,33.1575348377,38.7109901905,1
326,33.2598278522,38.8145420551,1
327,33.3622789383,38.9165091515,1
328,33.4642519951,39.0181400776,1
329,33.5666499138,39.1204881668,1
330,33.6694898605,39.2246170044,1
331,33.7713668346,39.3251299858,1
332,33.8745539188,39.4298191071,1
333,33.9774289131,39.5315141678,1
334,34.0793089867,39.6329610348,1
335,34.1808509827,39.7348120213,1
336,34.2833039761,39.8369472027,1
337,34.3850829601,39.9387230873,1
338,34.4867548943,40.0407521725,1
339,34.5884399414,40.1434650421,1
340,34.6941568851,40.2494330406,1
341,34.7964279652,40.3516461849,1
342,34.8984949589,40.4538481236,1
343,35.000428915,40.5552940369,1
344,35.1021208763,40.6564149857,1
345,35.2044129372,40.7585220337,1
346,35.3063809872,40.8611431122,1
347,35.4085979462,40.9635961056,1
348,35.5113317966,41.0664441586,1
349,35.6137809753,41.1676440239,1
350,35.7157919407,41.272149086,1
351,35.8182389736,41.3724210262,1
352,35.921353817,41.4778311253,1
353,36.0240468979,41.5788681507,1
354,36.1272118092,41.6823990345,1
355,36.2295689583,41.7839682102,1
356,36.3317580223,41.8862102032,1
357,36.4335758686,41.9878411293,1
358,36.5357429981,42.0917050838,1
359,36.6375238895,42.1914579868,1
360,36.7394208908,42.2940571308,1
361,36.8413980007,42.3960340023,1
362,36.9442698956,42.5011041164,1
363,37.0464169979,42.6023011208,1
364,37.1489839554,42.705488205,1
365,37.2510569096,42.8054201603,1
366,37.3531258106,42.9076571465,1
367,37.4548118114,43.0093090534,1
368,37.5569338799,43.1119060516,1
369,37.6588888168,43.213050127,1
370,37.7609548569,43.3167560101,1
371,37.8626599312,43.4171960354,1
372,37.964550972,43.5197651386,1
373,38.066562891,43.6216540337,1
374,38.1690058708,43.724832058,1
375,38.2708778381,43.8258111477,1
376,38.373926878,43.9286961555,1
377,38.4756388664,44.030506134,1
378,38.5778739452,44.1322591305,1
379,38.6798717976,44.2346000671,1
380,38.7818439007,44.3368501663,1
381,38.8835020065,44.4390501976,1
382,38.9857099056,44.5400512218,1
383,39.0884208679,44.6452171803,1
384,39.1908388138,44.7453320026,1
385,39.2928988934,44.8486261368,1
386,39.3960340023,44.9514160156,1
387,39.4980609417,45.0529119968,1
388,39.6000459194,45.1554861069,1
389,39.7020637989,45.2571470737,1
390,39.80407691,45.3589291573,1
391,39.9057810307,45.4600830078,1
392,40.0073850155,45.5619130135,1
393,40.1092050076,45.6645550728,1
394,40.2117810249,45.766408205,1
395,40.3137588501,45.8700079918,1
396,40.4154598713,45.9696211815,1
397,40.5170049667,46.071449995,1
398,40.6190040112,46.175383091,1
399,40.7217388153,46.2778689861,1
400,40.8237519264,46.3777911663,1
401,40.9265868664,46.4816310406,1
402,41.0293459892,46.5843071938,1
403,41.1325588226,46.6867721081,1
404,41.2352588177,46.7899861336,1
405,41.3368299007,46.8911790848,1
406,41.4392299652,46.9949040413,1
407,41.5412259102,47.0964930058,1
408,41.6427938938,47.1972191334,1
409,41.7448468208,47.2988471985,1
410,41.8468728065,47.4019181728,1
411,41.9494760036,47.5057590008,1
412,42.0520060062,47.6067872047,1
413,42.1541228294,47.7082691193,1
414,42.2562298775,47.8109331131,1
415,42.3582918644,47.9126710892,1
416,42.4601039886,48.0149171352,1
417,42.5622220039,48.1174991131,1
418,42.6644480228,48.2196080685,1
419,42.7660520077,48.3210949898,1
420,42.8678638935,48.4222290516,1
421,42.9698858261,48.5244061947,1
422,43.0721809864,48.6263661385,1
423,43.1743710041,48.7288930416,1
424,43.2765209675,48.831662178,1
425,43.37895298,48.9332361221,1
426,43.48118186,49.0357720852,1
427,43.5830218792,49.137827158,1
428,43.6856899261,49.2408680916,1
429,43.7875089645,49.3427150249,1
430,43.889895916,49.4447472095,1
431,43.9916298389,49.5455729961,1
432,44.0936808586,49.6494860649,1
433,44.1963210106,49.7505290508,1
434,44.29950881,49.8542630672,1
435,44.4013729095,49.9555420876,1
436,44.5033240318,50.0586051941,1
437,44.6053249836,50.1592640877,1
438,44.7076208591,50.2625930309,1
439,44.8094270229,50.3631510735,1
440,44.9115879536,50.4662270546,1
441,45.0132219791,50.5689120293,1
442,45.1150279045,50.6691091061,1
443,45.2172768116,50.7716012001,1
444,45.3189938068,50.8736391068,1
445,45.4208908081,50.9753501415,1
446,45.522454977,51.0770511627,1
447,45.6268939972,51.1820161343,1
448,45.7292778492,51.2846879959,1
449,45.8308849335,51.3848280907,1
450,45.9324519634,51.4873430729,1
451,46.0344669819,51.5886762142,1
452,46.1376550198,51.695371151,1
453,46.2403049469,51.7951660156,1
454,46.3425879478,51.8975520134,1
455,46.4446899891,51.9987711906,1
456,46.5464088917,52.1009891033,1
457,46.6482298374,52.2027721405,1
458,46.7501478195,52.3056221008,1
459,46.8522489071,52.4072949886,1
460,46.9548819065,52.5099451542,1
461,47.0572168827,52.6114020348,1
462,47.1594719887,52.7154271603,1
463,47.2616119385,52.8158950806,1
464,47.3639829159,52.9186580181,1
465,47.4656198025,53.0201361179,1
466,47.5680398941,53.1238651276,1
467,47.6702430248,53.2254390717,1
468,47.7725069523,53.3277451992,1
469,47.8740539551,53.4293420315,1
470,47.9756529331,53.5313241482,1
471,48.0777478218,53.633010149,1
472,48.1802740097,53.7352650166,1
473,48.2818229198,53.8356451988,1
474,48.3843250275,53.9399971962,1
475,48.486743927,54.0416171551,1
476,48.58938694,54.1462700367,1
477,48.6917819977,54.2464179993,1
478,48.7939348221,54.3483970165,1
479,48.8955719471,54.4510581493,1
480,48.9970948696,54.5524871349,1
481,49.0994739532,54.6542780399,1
482,59.2307658195,64.7857820988,2
483,59.2345428467,64.7927269936,2
484,59.2418818474,64.7954580784,2
485,59.244453907,64.8009741306,2
486,59.2471878529,64.8017179966,2
487,59.2500638962,64.8073310852,2
488,59.2530918121,64.814125061,2
489,59.2561810017,64.8164010048,2
490,59.2599759102,64.8217902184,2
491,59.2634749413,64.824712038,2
492,59.2679069042,64.8273091316,2
493,59.2710459232,64.8360090256,2
494,59.2803988457,64.8384580612,2
495,59.2827558517,64.8406050205,2
496,59.2850179672,64.8416121006,2
497,59.2873368263,64.8458690643,2
498,59.2898459435,64.8491771221,2
499,59.2925658226,64.8515880108,2
500,59.2952048779,64.8545660973,2
501,59.297451973,64.867221117,2
502,59.2996609211,64.8702762127,2
503,59.3021650314,64.8740711212,2
504,59.3049898148,65.0860509872,2
505,59.3075518608,65.0869300365,2
506,59.3101489544,65.0910642147,2
507,59.3127629757,65.0930080414,2
508,59.3184947968,65.0938460827,2
509,59.320827961,65.0947430134,2
510,59.3232338428,65.0995700359,2
511,59.3256540298,65.1006522179,2
512,59.3286910057,65.1028671265,2
513,59.3316369057,65.109413147,2
514,59.3349938393,65.1102161407,2
515,59.3378148079,65.1126401424,2
516,59.3403098583,65.1133420467,2
517,59.3429620266,65.1139831543,2
518,59.3461849689,65.1173341274,2
519,59.349146843,65.1182510853,2
520,59.3523390293,65.1189770699,2
521,59.3560159206,65.1197161674,2
522,59.3596060276,65.1219041348,2
523,59.3628458977,65.1226451397,2
524,59.3664059639,65.1233780384,2
525,59.3709769249,65.126347065,2
526,59.3743000031,65.129199028,2
527,59.3775949478,65.1302502155,2
528,59.3807499409,65.1311721802,2
529,59.3842430115,65.1348721981,2
530,59.3880019188,65.13570714,2
531,59.3912799358,65.1404271126,2
532,59.3948168755,65.1435110569,2
533,59.397895813,65.1444470882,2
534,59.4006428719,65.1453812122,2
535,59.4038319588,65.1472361088,2
536,59.40741992,65.1507480145,2
537,59.4105839729,65.1594800949,2
538,59.4137048721,65.1602950096,2
539,59.421533823,65.1610081196,2
540,59.4245319366,65.1617460251,2
541,59.4280498028,65.1637790203,2
542,59.4317409992,65.164550066,2
543,59.435366869,65.1673641205,2
544,59.4384849072,65.1745431423,2
545,59.441795826,65.1756122112,2
546,59.4451949596,65.1766541004,2
547,59.447925806,65.1775431633,2
548,59.451515913,65.1785600185,2
549,59.4547338486,65.1792900562,2
550,59.458001852,65.1799511909,2
551,59.4612569809,65.1805710793,2
552,59.4644567966,65.1828730106,2
553,59.4680068493,65.1836390495,2
554,59.4711718559,65.1865022182,2
555,59.4737830162,65.1889061928,2
556,59.4765889645,65.1896910667,2
557,59.4798679352,65.1904420853,2
558,59.4832270145,65.1919710636,2
559,59.4861550331,65.196557045,2
560,59.4893708229,65.1986801624,2
561,59.4925839901,65.1995511055,2
562,59.4960999489,65.2022202015,2
563,59.4991428852,65.2030651569,2
564,59.5028920174,65.2038111687,2
565,59.5063979626,65.2045230865,2
566,59.5097877979,65.2056121826,2
567,59.5123038292,65.2102851868,2
568,59.5150170326,65.2112061977,2
569,59.5179989338,65.2119882107,2
570,59.525302887,65.2127051353,2
571,59.5280559063,65.2135272026,2
572,59.5312879086,65.2143211365,2
573,59.5343279839,65.2150490284,2
574,59.5377378464,65.2165870667,2
575,59.5411138535,65.2186920643,2
576,59.5439310074,65.2248871326,2
577,59.5467338562,65.2258081436,2
578,59.5498859882,65.2271530628,2
579,59.5534248352,65.2278990746,2
580,59.5567348003,65.2286581993,2
581,59.6590929031,65.229391098,2
582,59.762223959,65.3187642097,2
583,59.866191864,65.4201500416,2
584,59.9703359604,65.5261271,2
585,60.0742869377,65.6282219887,2
586,60.1767249107,65.7354290485,2
587,60.2786078453,65.8324971199,2
588,60.3810608387,65.9373161793,2
589,60.4839730263,66.0387501717,2
590,60.5868468285,66.1428101063,2
591,60.6904258728,66.2456882,2
592,60.7930839062,66.34724617,2
593,60.8968069553,66.4535300732,2
594,61.0006158352,66.5545589924,2
595,61.1029000282,66.6579270363,2
596,61.2056548595,66.7593951225,2
597,61.3081059456,66.8622441292,2
598,61.4110329151,66.9670619965,2
599,61.5136528015,67.0684370995,2
600,61.6161358356,67.1800479889,2
601,61.7186019421,67.2729539871,2
602,61.8220829964,67.3778541088,2
603,61.9243378639,67.4782230854,2
604,62.0268208981,67.5839772224,2
605,62.1290149689,67.6826610565,2
606,62.2325499058,67.7884280682,2
607,62.3352408409,67.8899810314,2
608,62.4389519691,67.9938941002,2
609,62.541356802,68.0958189964,2
610,62.6447768211,68.2011520863,2
611,62.747923851,68.3042731285,2
612,62.8523139954,68.4067640305,2
613,62.9554209709,68.5113761425,2
614,63.058027029,68.6124410629,2
615,63.1600909233,68.7142632008,2
616,63.2673809528,68.8225581646,2
617,63.3699388504,68.9237060547,2
618,63.4726469517,69.0307281017,2
619,63.5762059689,69.1320149899,2
620,63.6806459427,69.2364411354,2
621,63.7834448814,69.3388102055,2
622,63.8895199299,69.4433209896,2
623,63.9919579029,69.549352169,2
624,64.0953710079,69.649887085,2
625,64.1982059479,69.753606081,2
626,64.3119909763,69.8655250072,2
627,64.4493210316,70.0028381348,2
628,64.5740458965,70.1286740303,2
629,64.6826729774,70.2382850647,2
630,64.7866768837,70.3405539989,2
631,64.8884658813,70.4431231022,2
632,64.9905660152,70.5458362103,2
633,65.0921318531,70.6464881897,2
634,65.1941628456,70.7477550507,2
635,65.2958858013,70.849984169,2
636,65.3975389004,70.9513301849,2
637,65.4996519089,71.0535349846,2
638,65.6018857956,71.1552619934,2
639,65.7038738728,71.2585961819,2
640,65.8060388565,71.361552,2
641,65.9082379341,71.4638710022,2
642,66.0099518299,71.5642139912,2
643,66.1128578186,71.6689832211,2
644,66.2152349949,71.7692060471,2
645,66.3169310093,71.8705060482,2
646,66.4228708744,71.9765541553,2
647,66.5249459743,72.079282999,2
648,66.6272919178,72.1816751957,2
649,66.7289688587,72.2833340168,2
650,66.8314948082,72.3859190941,2
651,66.9333388805,72.4872601032,2
652,67.0354239941,72.5895290375,2
653,67.1375398636,72.6911489964,2
654,67.2393949032,72.7928841114,2
655,67.3411159515,72.895168066,2
656,67.4437608719,72.9991550446,2
657,67.5459070206,73.0991580486,2
658,67.6484649181,73.2027962208,2
659,67.7512938976,73.3051280975,2
660,67.8534698486,73.4119021893,2
661,67.958739996,73.5128901005,2
662,68.0634360313,73.6196551323,2
663,68.1670198441,73.7204451561,2
664,68.2689359188,73.8230822086,2
665,68.3744180202,73.9297721386,2
666,68.4768710136,74.0313191414,2
667,68.5788378716,74.1362121105,2
668,68.68354702,74.2374360561,2
669,68.785533905,74.3391971588,2
670,68.889993906,74.44373703,2
671,68.9951457977,74.5492331982,2
672,69.0999348164,74.653717041,2
673,69.2032859325,74.7574081421,2
674,69.3054068089,74.8594961166,2
675,69.4070498943,74.9612240791,2
676,69.5095028877,75.0643951893,2
677,69.6121490002,75.1670901775,2
678,69.7144799232,75.2687652111,2
679,69.8168308735,75.3723721504,2
680,69.919397831,75.4732971191,2
681,70.021258831,75.5762879848,2
682,70.1231780052,75.6767652035,2
683,70.2250609398,75.7786741257,2
684,70.3268330097,75.8804872036,2
685,70.4287519455,75.9829881191,2
686,70.5308008194,76.0868391991,2
687,70.6327898502,76.1867570877,2
688,70.7354359627,76.290790081,2
689,70.8386368752,76.3923120499,2
690,70.9403238297,76.4948070049,2
691,71.0422430038,76.5965321064,2
692,71.1442058086,76.6980011463,2
693,71.2461278439,76.8007261753,2
694,71.3478109837,76.902998209,2
695,71.449919939,77.0036480427,2
696,71.5524468422,77.1071431637,2
697,71.6543569565,77.2078330517,2
698,71.7564239502,77.3125932217,2
699,71.8592829704,77.4129559994,2
700,71.9622209072,77.5163850784,2
701,72.0649149418,77.6191592216,2
702,72.1673908234,77.7223470211,2
703,72.2697570324,77.824090004,2
704,72.3723130226,77.925588131,2
705,72.4741299152,78.0284450054,0
706,72.576004982,78.1300570965,0
707,72.6779029369,78.2323601246,0
708,72.7801539898,78.3340890408,0
709,72.8823428154,78.4372370243,0
710,72.9847419262,78.5406579971,0
711,73.0877389908,78.6413440704,0
712,73.1905589104,78.744562149,0
713,73.2928528786,78.8466341496,0
714,73.3951148987,78.9492020607,0
715,73.4969389439,79.051194191,0
716,73.599105835,79.1527311802,0
717,73.7013540268,79.2555491924,0
718,73.8037369251,79.3577330112,0
719,73.9057278633,79.4603722095,0
720,74.008122921,79.5633640289,0
721,74.1103439331,79.6651620865,0
722,74.2133448124,79.7674081326,0
723,74.3155620098,79.8701210022,0
724,74.4176018238,79.9727091789,0
725,74.5199468136,80.0753650665,0
726,74.6222648621,80.1769909859,0
727,74.7242558002,80.2783341408,0
728,74.826128006,80.3822021484,0
729,74.9286990166,80.483148098,0
730,75.0308799744,80.5858500004,0
731,75.1340749264,80.6881220341,0
732,75.2363379002,80.7909162045,0
733,75.3389389515,80.8944661617,0
734,75.4415428638,80.9961750507,0
735,75.5432138443,81.09684515,0
736,75.6451659203,81.199075222,0
737,75.7475078106,81.3019371033,0
738,75.8499159813,81.4045391083,0
739,75.9518790245,81.5060009956,0
740,76.0547068119,81.6097462177,0
741,76.1566948891,81.7107760906,0
742,76.2586019039,81.8128139973,0
743,76.3607828617,81.9157681465,0
744,76.462802887,82.0180180073,0
745,76.5664949417,82.1204881668,0
746,76.6689398289,82.2228012085,0
747,76.7708878517,82.32467103,0
748,76.8728368282,82.4266741276,0
749,76.9745359421,82.5284070969,0
750,77.0763008595,82.629858017,0
751,77.1781249046,82.7323961258,0
752,77.2811408043,82.8350059986,0
753,77.3831589222,82.9366140366,0
754,77.4849698544,83.039383173,0
755,77.5871198177,83.1426081657,0
756,77.6894209385,83.2446260452,0
757,77.7911708355,83.3455181122,0
758,77.8944549561,83.4539191723,0
759,77.9961459637,83.549973011,0
760,78.0988078117,83.6542651653,0
761,78.2009849548,83.7563931942,0
762,78.3032460213,83.8571851254,0
763,78.405299902,83.9594640732,0
764,78.5080599785,84.0630919933,0
765,78.6100718975,84.164203167,0
766,78.7128078938,84.2684850693,0
767,78.8147377968,84.3691210747,0
768,78.9168028831,84.4716989994,0
769,79.0188839436,84.5735561848,0
770,79.1211559772,84.6751220226,0
771,79.2237138748,84.77769804,0
772,79.3273789883,84.8824260235,0
773,79.4296419621,84.9836061001,0
774,79.5318439007,85.0857400894,0
775,79.6342599392,85.1888401508,0
776,79.7371938229,85.2932021618,0
777,79.8389089108,85.3925690651,0
778,79.9411389828,85.4958159924,0
779,80.0438389778,85.5984151363,0
780,80.1458129883,85.7011811733,0
781,80.2478528023,85.8036401272,0
782,80.3506088257,85.9050869942,0
783,80.4527368546,86.0082771778,0
