PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00200796127319,9.73808288574,1
2,0.104560852051,9.83744287491,1
3,0.208540916443,9.94466781616,1
4,0.312467813492,10.0450429916,1
5,0.415965795517,10.1469669342,1
6,0.51836681366,10.254338026,1
7,0.621726989746,10.3540139198,1
8,0.724051952362,10.4568099976,1
9,0.827856779099,10.5611319542,1
10,0.930269002914,10.6660709381,1
11,1.0351228714,10.7688868046,1
12,1.13747191429,10.8721590042,1
13,1.2394258976,10.9748358727,1
14,1.34188294411,11.0767908096,1
15,1.44444489479,11.1783759594,1
16,1.55645799637,11.2912528515,1
17,1.65906095505,11.3942298889,1
18,1.76229500771,11.498167038,1
19,1.86533784866,11.5983629227,1
20,1.96812081337,11.701789856,1
21,2.07100200653,11.8048930168,1
22,2.17413496971,11.9082019329,1
23,2.27764797211,12.011854887,1
24,2.38042497635,12.1136279106,1
25,2.48334479332,12.216037035,1
26,2.58647584915,12.3196189404,1
27,2.68955588341,12.4234378338,1
28,2.79172682762,12.5235028267,1
29,2.89414095879,12.629076004,1
30,2.99672198296,12.7318189144,1
31,3.09946584702,12.8321318626,1
32,3.20200490952,12.9332079887,1
33,3.30548596382,13.0374069214,1
34,3.40822577477,13.1390619278,1
35,3.51222586632,13.2451770306,1
36,3.61474180222,13.3473508358,1
37,3.71854877472,13.4506838322,1
38,3.82115483284,13.5514569283,1
39,3.9239628315,13.6567590237,1
40,4.02723193169,13.7637150288,1
41,4.13031196594,13.8626708984,1
42,4.23315191269,13.9668529034,1
43,4.336414814,14.0688719749,1
44,4.43933081627,14.1702229977,1
45,4.54135394096,14.2740550041,1
46,4.6435739994,14.378289938,1
47,4.74647688866,14.4790818691,1
48,4.84878492355,14.5830388069,1
49,4.950922966,14.6826360226,1
50,5.05316400528,14.7857739925,1
51,5.15532898903,14.8941810131,3
52,5.25798583031,14.991850853,3
53,5.3607878685,15.0939519405,3
54,5.46287798882,15.1931300163,3
55,5.56640195847,15.2976858616,3
56,5.66856098175,15.398514986,3
57,5.77335691452,15.5043718815,3
58,5.88077998161,15.6142449379,3
59,5.98310089111,15.7150948048,3
60,6.08578395844,15.8202469349,3
61,6.18808484077,15.9190118313,3
62,6.29033994675,16.0224978924,3
63,6.39320898056,16.1247990131,3
64,6.49658894539,16.2294409275,3
65,6.59939479828,16.3305020332,3
66,6.7015709877,16.4332118034,3
67,6.80443000793,16.534722805,3
68,6.90703892708,16.6390528679,3
69,7.00942397118,16.7413048744,3
70,7.11363577843,16.8461678028,3
71,7.21690797806,16.9510338306,3
72,7.32079482079,17.0529308319,3
73,7.42338395119,17.1549580097,3
74,7.52664589882,17.2610008717,3
75,7.63141584396,17.3657169342,3
76,7.73610496521,17.4689638615,3
77,7.84047985077,17.5712029934,3
78,7.94467186928,17.6811048985,3
79,8.04695487022,17.778854847,3
80,8.14929080009,17.8806388378,3
81,8.25131487846,17.9826488495,3
82,8.35344696045,18.0885279179,3
83,8.4590959549,18.1902270317,3
84,8.56232690811,18.296861887,3
85,8.66583299637,18.40061903,3
86,8.76867890358,18.5069389343,3
87,8.87114191055,18.6077158451,3
88,8.97450780869,18.7061319351,3
89,9.07754182816,18.810521841,3
90,9.18043088913,18.9133868217,3
91,9.28490400314,19.0202419758,3
92,9.38686299324,19.116850853,3
93,9.48883295059,19.2201058865,3
94,9.5909409523,19.3262858391,3
95,9.69405698776,19.4322898388,3
96,9.79926800728,19.5289378166,3
97,9.90204882622,19.6331470013,3
98,10.0044198036,19.7348909378,3
99,10.1102879047,19.843556881,3
100,10.2141418457,19.9448409081,3
101,10.3188138008,20.0504460335,3
102,10.4215428829,20.1516749859,3
103,10.5235748291,20.2555458546,3
104,10.6256639957,20.356705904,3
105,10.7288088799,20.460860014,3
106,10.8308827877,20.5627949238,3
