PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.554196834564209,1.4560115337371826,1
2,0.6086363792419434,1.5129492282867432,1
3,0.6447029113769531,1.548497200012207,1
4,0.6887061595916748,1.592200517654419,1
5,0.728710412979126,1.6326730251312256,1
6,0.8127055168151855,1.7155776023864746,1
7,0.8526997566223145,1.7555575370788574,1
8,0.9006967544555664,1.8045892715454102,1
9,0.9566333293914795,1.8601419925689697,1
10,1.0047285556793213,1.9086270332336426,1
11,1.0606968402862549,1.9638590812683105,1
12,1.1127033233642578,2.020122528076172,1
13,1.1566975116729736,2.0608038902282715,1
14,1.1925773620605469,2.1084139347076416,1
15,1.2566993236541748,2.1600613594055176,1
16,1.300699234008789,2.2034006118774414,1
17,1.3485743999481201,2.2521114349365234,1
18,1.3845782279968262,2.2923336029052734,1
19,1.4280888980920756,2.3313791751861572,1
20,1.4687113761901855,2.3720312118530273,1
21,1.5327012538909912,2.436577796936035,1
22,1.5807077884674072,2.484224796295166,1
23,1.6207058429718018,2.5325841903686523,1
24,1.68865966796875,2.6129164695739746,1
25,1.748582363128662,2.6615257263183594,1
26,1.820744276046753,2.752305507659912,1
27,1.8886134624481201,2.7932963371276855,1
28,1.9285244744249566,2.850710868835449,1
29,1.9917944051582377,2.899613618850708,1
30,2.040675163269043,2.9520885944366455,1
31,2.092622756958008,2.995558261871338,1
32,2.1646387577056885,3.0762932300567627,1
33,2.22462797164917,3.1328959465026855,1
34,2.276865243911743,3.1962482929229736,1
35,2.332714319229126,3.2526679039001465,1
36,2.392622709274292,3.303464651107788,1
37,2.460768222808838,3.3688526153564453,1
38,2.5086233615875244,3.416973829269409,1
39,2.560445547103882,3.4672718048095703,1
40,2.628716468811035,3.536796808242798,1
41,2.6767125129699707,3.5848500728607178,1
42,2.7207095623016357,3.6277332305908203,1
43,2.7727200984954834,3.69205904006958,1
44,2.8367037773132324,3.7423455715179443,1
45,2.9007091522216797,3.816699504852295,1
46,2.964784860610962,3.888375759124756,1
47,3.044651746749878,3.952594041824341,1
48,3.104710578918457,4.015516757965088,1
49,3.156667947769165,4.064221620559692,1
50,3.200617790222168,4.111362457275391,1
51,3.256528615951538,6.411710500717163,2
52,3.3079674311754403,6.463172197341919,2
53,3.348253058022482,6.5037572383880615,2
54,3.396507501602173,6.540160179138184,2
55,3.444667100906372,6.591965913772583,2
56,3.492663860321045,6.633259534835815,2
57,3.536576747894287,6.6803319454193115,2
58,3.5809779167175293,6.728692531585693,2
59,3.6727423667907715,6.7840492725372314,2
60,3.7279564509023575,6.844021558761597,2
61,3.7766404151916504,6.8917460441589355,2
62,3.8246829509735107,6.934271812438965,2
63,3.8803417682647705,6.9681077003479,2
64,3.928581476211548,7.0241539478302,2
65,3.9887137413024902,7.067892074584961,2
66,4.040213672502679,7.121798038482666,2
67,4.088709592819214,7.175886631011963,2
68,4.136632442474365,7.221865892410278,2
69,4.188709497451782,7.269512414932251,2
70,4.248614653504044,7.3202104568481445,2
71,4.299697919060284,7.373387813568115,2
72,4.348454713821411,7.425626516342163,2
73,4.4161579678927785,7.471837997436523,2
74,4.468615293502808,7.509337425231934,2
75,4.524622440338135,7.576478958129883,2
76,4.564605236053467,7.629070281982422,2
77,4.62465500831604,7.66410231590271,2
78,4.664712429046631,7.703407526016235,2
79,4.728630304336548,7.744444131851196,2
80,4.808563470840454,7.789114713668823,2
81,4.860469579696655,7.867276191711426,2
82,4.924249559683441,7.908287286758423,2
83,4.956303572702944,7.947861194610596,2
84,4.996709108352661,7.999524354934692,2
85,5.0365142822265625,8.037285327911377,2
86,5.076651573181152,8.084601402282715,2
87,5.116572380065918,8.122330904006958,2
88,5.156714200973511,8.160500764846802,2
89,5.21280837059021,8.22658658027649,2
90,5.272663831710815,8.272018432617188,2
91,5.328707933425903,8.327483415603638,2
