PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.467212438583374,2.5755245685577393,1
2,0.5065140724182129,2.61541748046875,1
3,0.5425064563751221,2.6513190269470215,1
4,0.6105074882507324,2.7190496921539307,1
5,0.6423278772817229,2.749669313430786,1
6,0.6744809150695801,2.782710552215576,1
7,0.7265188694000244,2.8342278003692627,1
8,0.7665183544158936,2.8760764598846436,1
9,0.8065178394317627,2.9232470989227295,1
10,0.8545174598693848,2.96358060836792,1
11,0.9027144908905029,3.0161023139953613,1
12,0.9587476253509521,3.068063259124756,1
13,1.002763032913208,3.115731954574585,1
14,1.0542131965765853,3.172008514404297,1
15,1.1107542514801025,3.2204952239990234,1
16,1.1547555923461914,3.275879144668579,1
17,1.2107505798339844,3.3192880153656006,1
18,1.2507612705230713,3.359630823135376,1
19,1.3266160488128662,3.437098264694214,1
20,1.3827025890350342,3.4956555366516113,1
21,1.4307525157928467,3.539865255355835,1
22,1.4747514724731445,3.583010673522949,1
23,1.5147523880004883,3.623613119125366,1
24,1.5747547149658203,3.6880571842193604,1
25,1.6267600059509277,3.7365946769714355,1
26,1.6747210025787354,3.7838358879089355,1
27,1.726499302761922,3.852720260620117,1
28,1.7948286533355713,3.903407096862793,1
29,1.8307054042816162,3.947948694229126,1
30,1.8898781786212289,4.000486612319946,1
31,1.934723138809204,4.055691719055176,1
32,1.994764804840088,4.10445237159729,1
33,2.046759605407715,4.156705379486084,1
34,2.094757080078125,4.203076124191284,1
35,2.142553695355181,4.255413293838501,1
36,2.186753511428833,4.294541120529175,1
37,2.2347617149353027,4.342998743057251,1
38,2.2740843137086277,4.390896797180176,1
39,2.3225693702697754,4.453745365142822,1
40,2.386706829071045,4.49581241607666,1
41,2.426772356033325,4.534183740615845,1
42,2.48264217376709,4.592762231826782,1
43,2.5227577686309814,4.632286071777344,1
44,2.574760675430298,4.69392728805542,1
45,2.642763137817383,4.755578517913818,1
46,2.7026686668395996,4.816693544387817,1
47,2.7505695819854736,4.867831468582153,1
48,2.8063060942005675,4.927924156188965,1
49,2.862706184387207,4.979797601699829,1
50,2.9386112689971924,5.047495603561401,1
51,2.9826343059539795,5.090710878372192,1
52,3.030632734298706,9.387215614318848,2
53,3.066753625869751,9.455315351486206,2
54,3.1106996536254883,9.50598955154419,2
55,3.1786632537841797,9.571880340576172,2
56,3.2257675358123103,9.61672568321228,2
57,3.290626049041748,9.714297771453857,2
58,3.366607904434204,9.715727090835571,2
59,3.4106574058532715,9.737214088439941,2
60,3.462618827819824,9.773091554641724,2
61,3.51471209526062,9.82325291633606,2
62,3.585830367485741,9.87348985671997,2
63,3.626619815826416,9.914170265197754,2
64,3.67872953414917,9.95581340789795,2
65,3.7306900024414062,10.004588603973389,2
66,3.7827770709991455,10.052079677581787,2
67,3.8346874713897705,10.116374731063843,2
68,3.8867666721343994,10.160515785217285,2
69,3.946760416030884,10.198898792266846,2
70,3.9906530380249023,10.239861726760864,2
71,4.042669296264648,10.286907434463501,2
72,4.122603893280029,10.328179359436035,2
73,4.162762641906738,10.380093812942505,2
74,4.226669073104858,10.432432174682617,2
75,4.294815540313721,10.47380781173706,2
76,4.366481304168701,10.519021987915039,2
77,4.446625232696533,10.56000018119812,2
78,4.50202914653867,10.612874269485474,2
79,4.5611396810258,10.66016435623169,2
80,4.606566667556763,10.713887214660645,2
81,4.646727800369263,10.752132415771484,2
82,4.686681270599365,10.7957284450531,2
83,4.734777927398682,10.835989952087402,2
84,4.806661367416382,10.891874074935913,2
85,4.866146677520223,10.943984270095825,2
86,4.9027485847473145,10.98073697090149,2
87,4.962693214416504,11.013275861740112,2
88,5.0147645473480225,11.064210176467896,2
89,5.066762447357178,11.112383365631104,2
90,5.110534191131592,11.1604745388031,2
91,5.178404545208199,11.195720672607422,2
92,5.22670316696167,11.256505727767944,2
93,5.286810874938965,11.304406642913818,2
94,5.326757907867432,11.351507425308228,2
95,5.37471079826355,11.383471012115479,2
96,5.446762800216675,11.419881820678711,2
97,5.510763883590698,11.451232194900513,2
98,5.570759057998657,11.484017133712769,2
99,5.63076639175415,11.527820825576782,2
100,5.666636943817139,11.57584547996521,2
101,5.715141773223877,11.61679983139038,2
102,5.76270604133606,11.663946390151978,2
103,5.814688682556152,11.716987371444702,2
104,5.85476016998291,11.772993803024292,2
105,5.918544448095605,11.817021131515503,2
106,5.966750621795654,11.881808280944824,2
107,6.058758020401001,11.939221858978271,2
108,6.114754915237427,11.986154079437256,2
109,6.146665096282959,12.037308692932129,2
110,6.230711221694946,12.080722093582153,2
111,6.278264937235483,12.155638694763184,2
112,6.314771890640259,12.215873956680298,2
113,6.370056890155296,12.250974416732788,2
114,6.421736840386478,12.291371822357178,2
115,6.466762542724609,12.352228164672852,2
116,6.513888518184574,12.405582904815674,2
117,6.5625305781200085,12.478206872940063,2
118,6.602733135223389,12.52719759941101,2
119,6.642361947019665,12.584366798400879,2
120,6.686573028564453,12.655926704406738,2
121,6.738689661026001,12.707571983337402,2
122,6.794693946838379,12.758726119995117,2
123,6.853981485838611,12.817619323730469,2
124,6.898758172988892,12.861262559890747,2
125,6.958762884140015,12.911712169647217,2
126,7.014665603637695,12.948566913604736,2
127,7.062762498855591,12.990731954574585,2
128,7.126545190811157,13.024152994155884,2
129,10.973737532126066,13.08597993850708,2
130,11.026570558547974,13.140155792236328,2
131,11.070712089538574,13.18373727798462,2
132,11.134799718856812,13.244447469711304,2
133,11.190691471099854,13.308349370956421,2
134,11.262539386749268,13.38119649887085,2
135,11.31460976600647,13.427807331085205,2
136,11.38225277885002,13.504243612289429,2
137,11.430656433105469,13.538469076156616,2
138,11.482836484909058,13.603821277618408,2
139,11.534665822982788,13.647324085235596,2
140,11.586682081222534,13.71670651435852,2
141,11.654849767684937,13.772724151611328,2
142,11.714711904525757,13.827780961990356,2
143,11.770762920379639,13.879064083099365,2
144,11.814637660980225,13.928715944290161,2
145,11.866132135234984,13.975944757461548,2
146,11.922714710235596,14.036678791046143,2
147,11.982754230499268,14.096142530441284,2
148,12.026573419570923,14.140054702758789,2
149,12.074644327163696,14.188145399093628,2
150,12.122706413269043,14.240532398223877,2
151,12.178944110870361,14.30390739440918,2
152,12.234749555587769,14.343456268310547,2
153,12.314735174179077,14.436015844345093,2
154,12.378688097000122,14.502037525177002,2
155,12.442607164382935,14.551425218582153,2
156,12.49071979522705,14.60441780090332,2
157,12.545754436513608,14.667799234390259,2
158,12.598723649978638,14.70741891860962,2
159,12.654716968536377,14.77294397354126,2
160,12.706660509109497,14.820986270904541,2
161,12.762768983840942,14.873353004455566,2
162,12.830575704574585,14.939078330993652,2
163,12.878761053085327,14.986040115356445,2
164,12.918630123138428,15.053603649139404,2
165,12.986722230911255,15.107243537902832,2
166,13.054849863052368,15.175696849822998,2
167,13.106506824493408,15.219358444213867,2
168,13.150769472122192,15.268815755844116,2
169,13.218719482421875,15.331226348876953,2
170,13.270684480667114,15.386916875839233,2
171,13.32671570777893,15.442474365234375,2
172,13.370758056640625,15.48586630821228,2
173,13.430724382400513,15.544466495513916,2
