Packet Index,Arrival Time,GeneratingTime,FlowDelay,MulticastIdx,GWDelay,UEDelay,Protocol
64.0,9.69225811959,6.5388879776,3.15538620949,3.0,2000.0,500.0,3GPP
65.0,9.79426503182,6.64222311974,3.15405797958,3.0,2000.0,500.0,3GPP
66.0,9.90161800385,6.74484300613,3.15879106522,3.0,2000.0,500.0,3GPP
67.0,10.0058140755,6.84963703156,3.15819311144,3.0,2000.0,500.0,3GPP
68.0,10.1049571037,6.95212888718,3.15484428402,3.0,2000.0,500.0,3GPP
69.0,10.2061970234,7.05384302139,3.15437006951,3.0,2000.0,500.0,3GPP
70.0,10.3102021217,7.15583896637,3.15637922283,3.0,2000.0,500.0,3GPP
71.0,10.4234800339,7.25792908669,3.16756701471,3.0,2000.0,500.0,3GPP
72.0,10.519051075,7.36485600471,3.15621113779,3.0,2000.0,500.0,3GPP
73.0,10.6213479042,7.46751499176,3.15584897994,3.0,2000.0,500.0,3GPP
74.0,10.721683979,7.56936311722,3.15433692928,3.0,2000.0,500.0,3GPP
75.0,10.830039978,7.6731441021,3.1589119434,3.0,2000.0,500.0,3GPP
76.0,10.9373459816,7.77692389488,3.16243815422,3.0,2000.0,500.0,3GPP
77.0,11.0398271084,7.87887310982,3.16297006608,3.0,2000.0,500.0,3GPP
78.0,11.1379370689,7.98329591751,3.15665721889,3.0,2000.0,500.0,3GPP
79.0,11.241574049,8.08548212051,3.15810799599,3.0,2000.0,500.0,3GPP
80.0,11.3451371193,8.18767595291,3.15947723389,3.0,2000.0,500.0,3GPP
81.0,11.4480929375,8.29227590561,3.15783309939,1.0,2000.0,500.0,3GPP
82.0,11.5505819321,8.39702892303,3.15556907657,1.0,2000.0,500.0,3GPP
83.0,11.6552040577,8.49938893318,3.15783119202,1.0,2000.0,500.0,3GPP
84.0,11.7666640282,8.60531997681,3.16336011889,1.0,2000.0,500.0,3GPP
85.0,11.8656620979,8.71181201935,3.15586614605,1.0,2000.0,500.0,3GPP
86.0,11.9719719887,8.81580400467,3.15818405153,1.0,2000.0,500.0,3GPP
87.0,12.0748929977,8.92064809799,3.15626096721,1.0,2000.0,500.0,3GPP
88.0,12.1804449558,9.02367711067,3.15878391263,1.0,2000.0,500.0,3GPP
89.0,12.2822921276,9.12573289871,3.15857529639,1.0,2000.0,500.0,3GPP
90.0,12.388133049,9.23321294785,3.15693616865,1.0,2000.0,500.0,3GPP
91.0,12.4959540367,9.33521389961,3.16275620459,1.0,2000.0,500.0,3GPP
92.0,12.6002149582,9.44041109085,3.16181993485,1.0,2000.0,500.0,3GPP
93.0,12.7010929585,9.54424095154,3.15886807446,1.0,2000.0,500.0,3GPP
94.0,12.8062579632,9.65008091927,3.15819311143,1.0,2000.0,500.0,3GPP
95.0,12.9148199558,9.75470209122,3.16213393208,1.0,2000.0,500.0,3GPP
96.0,13.0166931152,9.86010599136,3.15860319134,1.0,2000.0,500.0,3GPP
97.0,13.1213140488,9.96491789818,3.15841221812,1.0,2000.0,500.0,3GPP
98.0,13.2211899757,10.0667049885,3.1565010547,1.0,2000.0,500.0,3GPP
99.0,13.3299679756,10.1745550632,3.1574289799,1.0,2000.0,500.0,3GPP
100.0,13.4434309006,10.28196311,3.1634838581,1.0,2000.0,500.0,3GPP
101.0,13.5416200161,10.3840060234,3.1596300602,1.0,2000.0,500.0,3GPP
102.0,13.6386349201,10.4863190651,3.1543319225,1.0,2000.0,500.0,3GPP
103.0,13.757682085,10.5922720432,3.1674261093,1.0,2000.0,500.0,3GPP
104.0,13.8517839909,10.69531703,3.1584830284,1.0,2000.0,500.0,3GPP
105.0,13.9509210587,10.7983579636,3.1545791626,1.0,2000.0,500.0,3GPP
