Packet Index,Arrival Time,GeneratingTime,Flow Delay (sec),MulticastIdx,GWDelay,UEDelay,Protocol
2379.0,430.832813978,245.181444883,185.65136909499998,3.0,5000.0,500.0,3GPP
2380.0,430.93901205,245.284564972,185.65444707799998,3.0,5000.0,500.0,3GPP
2381.0,431.03481102,245.388475895,185.646335125,3.0,5000.0,500.0,3GPP
2382.0,431.138793945,245.491705894,185.64708805099997,3.0,5000.0,500.0,3GPP
2383.0,431.242298126,245.594563961,185.64773416499997,3.0,5000.0,500.0,3GPP
2384.0,431.348659992,245.697488785,185.65117120700003,3.0,5000.0,500.0,3GPP
2385.0,431.453328132,245.800501823,185.65282630900003,3.0,5000.0,500.0,3GPP
2386.0,431.564628124,245.904158831,185.66046929300003,3.0,5000.0,500.0,3GPP
2387.0,431.658797025,246.006603956,185.65219306900002,3.0,5000.0,500.0,3GPP
2388.0,431.771327018,246.110029936,185.66129708200003,3.0,5000.0,500.0,3GPP
2389.0,431.868113041,246.213527918,185.654585123,3.0,5000.0,500.0,3GPP
2390.0,431.980338096,246.316046,185.66429209600003,3.0,5000.0,500.0,3GPP
2391.0,432.083894968,246.418298006,185.665596962,3.0,5000.0,500.0,3GPP
2392.0,432.181935072,246.521426916,185.660508156,3.0,5000.0,500.0,3GPP
2393.0,432.292953014,246.624856949,185.668096065,3.0,5000.0,500.0,3GPP
2394.0,432.397458076,246.72812295,185.66933512600002,3.0,5000.0,500.0,3GPP
2395.0,432.502496957,246.830549002,185.671947955,3.0,5000.0,500.0,3GPP
2396.0,432.601792097,246.932875872,185.66891622499998,3.0,5000.0,500.0,3GPP
2397.0,432.710505962,247.035998821,185.67450714100002,3.0,5000.0,500.0,3GPP
2398.0,432.824819088,247.140228987,185.68459010100003,3.0,5000.0,500.0,3GPP
2399.0,432.924814939,247.243909836,185.680905103,3.0,5000.0,500.0,3GPP
2400.0,433.031090974,247.346825838,185.684265136,3.0,5000.0,500.0,3GPP
2401.0,433.129894972,247.449671984,185.680222988,3.0,5000.0,500.0,3GPP
2402.0,433.235378027,247.552120924,185.68325710300002,3.0,5000.0,500.0,3GPP
2403.0,433.340374946,247.655104876,185.68527007,1.0,5000.0,500.0,3GPP
2404.0,433.447299003,247.758798838,185.68850016500002,1.0,5000.0,500.0,3GPP
2405.0,433.554729938,247.862904787,185.691825151,1.0,5000.0,500.0,3GPP
2406.0,433.660361051,247.965880871,185.69448018,1.0,5000.0,500.0,3GPP
2407.0,433.764739036,248.069961786,185.69477725,1.0,5000.0,500.0,3GPP
2408.0,433.875230074,248.173032999,185.70219707500002,1.0,5000.0,500.0,3GPP
2409.0,433.969676971,248.275981903,185.693695068,1.0,5000.0,500.0,3GPP
2410.0,434.071342945,248.378580809,185.69276213600003,1.0,5000.0,500.0,3GPP
2411.0,434.185033083,248.481463909,185.703569174,1.0,5000.0,500.0,3GPP
2412.0,434.276721,248.583905935,185.69281506500002,1.0,5000.0,500.0,3GPP
2413.0,434.382116079,248.686800957,185.695315122,1.0,5000.0,500.0,3GPP
2414.0,434.484894991,248.789280891,185.69561409999997,1.0,5000.0,500.0,3GPP
2415.0,434.582278013,248.89228487,185.689993143,1.0,5000.0,500.0,3GPP
2416.0,434.694272041,248.996897936,185.69737410499997,1.0,5000.0,500.0,3GPP
2417.0,434.799648046,249.100070953,185.69957709300002,1.0,5000.0,500.0,3GPP
2418.0,434.90043807,249.203294992,185.697143078,1.0,5000.0,500.0,3GPP
2419.0,434.99924612,249.306025982,185.69322013800002,1.0,5000.0,500.0,3GPP
2420.0,435.104876041,249.408520937,185.69635510400002,1.0,5000.0,500.0,3GPP
2421.0,435.20789814,249.511607885,185.696290255,1.0,5000.0,500.0,3GPP
2422.0,435.313832044,249.614715815,185.69911622899997,1.0,5000.0,500.0,3GPP
2423.0,435.413519144,249.717662811,185.69585633300002,1.0,5000.0,500.0,3GPP
2424.0,435.515928983,249.820798874,185.695130109,1.0,5000.0,500.0,3GPP
2425.0,435.620218038,249.923657894,185.69656014400002,1.0,5000.0,500.0,3GPP
2426.0,435.731580019,250.026535988,185.70504403099997,1.0,5000.0,500.0,3GPP
2427.0,435.836199045,250.12933898,185.706860065,1.0,5000.0,500.0,3GPP
2428.0,435.94047594,250.232450008,185.708025932,1.0,5000.0,500.0,3GPP
2429.0,436.046190977,250.335444927,185.71074604999998,1.0,5000.0,500.0,3GPP
2430.0,436.144824981,250.438441992,185.706382989,1.0,5000.0,500.0,3GPP
2431.0,436.251712083,250.541938782,185.70977330099998,1.0,5000.0,500.0,3GPP
2432.0,436.352241993,250.651078939,185.701163054,1.0,5000.0,500.0,3GPP
2433.0,436.460194111,250.754756927,185.70543718400003,1.0,5000.0,500.0,3GPP
2434.0,436.561963081,250.857198,185.70476508099998,1.0,5000.0,500.0,3GPP
2435.0,436.668756961,250.959654808,185.70910215299998,1.0,5000.0,500.0,3GPP
2436.0,436.781620979,251.06219101,185.71942996900003,1.0,5000.0,500.0,3GPP
2437.0,436.882836103,251.164812803,185.7180233,1.0,5000.0,500.0,3GPP
2438.0,436.995296001,251.26767683,185.727619171,1.0,5000.0,500.0,3GPP
2439.0,437.088282108,251.37053299,185.717749118,1.0,5000.0,500.0,3GPP
2440.0,437.18840599,251.474165916,185.71424007399997,1.0,5000.0,500.0,3GPP
2441.0,437.299437999,251.579240799,185.72019720000003,1.0,5000.0,500.0,3GPP
2442.0,437.40192604,251.682290792,185.71963524799997,1.0,5000.0,500.0,3GPP
2443.0,437.506851911,251.785142899,185.72170901200002,1.0,5000.0,500.0,3GPP
2444.0,437.606899976,251.888001919,185.71889805700002,1.0,5000.0,500.0,3GPP
2445.0,448.674515009,251.991111994,196.683403015,2.0,5000.0,500.0,3GPP
2446.0,448.777228117,252.100165844,196.677062273,2.0,5000.0,500.0,3GPP
2447.0,448.883803129,252.203330994,196.680472135,2.0,5000.0,500.0,3GPP
2448.0,448.988749027,252.306519985,196.682229042,2.0,5000.0,500.0,3GPP
2449.0,449.090887069,252.409750938,196.68113613100002,2.0,5000.0,500.0,3GPP
2450.0,449.197668075,252.512750864,196.68491721100003,2.0,5000.0,500.0,3GPP
2451.0,449.300946951,252.616276979,196.68466997200002,2.0,5000.0,500.0,3GPP
2452.0,449.405811071,252.720196009,196.685615062,2.0,5000.0,500.0,3GPP
2453.0,449.514220953,252.824110985,196.690109968,2.0,5000.0,500.0,3GPP
2454.0,449.61206603,252.927164793,196.684901237,2.0,5000.0,500.0,3GPP
2455.0,449.718222141,253.030311823,196.687910318,2.0,5000.0,500.0,3GPP
2456.0,449.820807933,253.132628918,196.68817901500003,2.0,5000.0,500.0,3GPP
2457.0,449.931443929,253.236109018,196.695334911,2.0,5000.0,500.0,3GPP
2458.0,450.038314104,253.339161873,196.699152231,2.0,5000.0,500.0,3GPP
2459.0,450.135421037,253.441985846,196.69343519100002,2.0,5000.0,500.0,3GPP
2460.0,450.240737915,253.544784784,196.695953131,2.0,5000.0,500.0,3GPP
2461.0,450.3445611,253.648566961,196.69599413900002,2.0,5000.0,500.0,3GPP
2462.0,450.443027973,253.751701832,196.69132614100002,2.0,5000.0,500.0,3GPP
2463.0,450.551690101,253.854285002,196.697405099,2.0,5000.0,500.0,3GPP
2464.0,450.648180961,253.958932877,196.68924808399998,2.0,5000.0,500.0,3GPP
2465.0,450.751780033,254.062152863,196.68962717,2.0,5000.0,500.0,3GPP
2466.0,450.854737043,254.165630817,196.689106226,2.0,5000.0,500.0,3GPP
2467.0,450.957854032,254.268643856,196.689210176,2.0,5000.0,500.0,3GPP
2468.0,451.061762094,254.371068001,196.69069409300002,2.0,5000.0,500.0,3GPP
2469.0,451.169201135,254.473806858,196.695394277,2.0,5000.0,500.0,3GPP
2470.0,451.270206928,254.576566935,196.693639993,2.0,5000.0,500.0,3GPP
2471.0,451.370791912,254.6793859,196.69140601200002,2.0,5000.0,500.0,3GPP
2472.0,451.474370956,254.782507896,196.69186305999997,2.0,5000.0,500.0,3GPP
2473.0,451.576945066,254.886035919,196.690909147,2.0,5000.0,500.0,3GPP
2474.0,451.68196392,254.989583969,196.692379951,2.0,5000.0,500.0,3GPP
2475.0,451.79005599,255.092598915,196.697457075,2.0,5000.0,500.0,3GPP
2476.0,451.890161037,255.195607901,196.694553136,2.0,5000.0,500.0,3GPP
2477.0,451.98782897,255.298569918,196.689259052,2.0,5000.0,500.0,3GPP
2478.0,452.095240116,255.400932789,196.69430732700002,2.0,5000.0,500.0,3GPP
2479.0,452.201998949,255.503407001,196.69859194799997,2.0,5000.0,500.0,3GPP
2480.0,452.297878027,255.605767012,196.69211101500002,2.0,5000.0,500.0,3GPP
2481.0,452.40474391,255.717875957,196.686867953,2.0,5000.0,500.0,3GPP
2482.0,452.50752306,255.820642948,196.68688011199998,2.0,5000.0,500.0,3GPP
2483.0,452.608462095,255.924194813,196.68426728199998,2.0,5000.0,500.0,3GPP
2484.0,452.711416959,256.02698493,196.684432029,2.0,5000.0,500.0,3GPP
2485.0,452.814417123,256.129776001,196.68464112200002,0.0,5000.0,500.0,3GPP
2486.0,452.914710998,256.23288393,196.68182706799996,0.0,5000.0,500.0,3GPP
2487.0,453.023093938,256.335977793,196.687116145,0.0,5000.0,500.0,3GPP
2488.0,453.129354,256.440183878,196.68917012199995,0.0,5000.0,500.0,3GPP
2489.0,453.233559131,256.543590784,196.689968347,0.0,5000.0,500.0,3GPP
2490.0,453.327383995,256.648700953,196.678683042,0.0,5000.0,500.0,3GPP
2491.0,453.43277812,256.751069784,196.68170833600004,0.0,5000.0,500.0,3GPP
2492.0,453.544951915,256.854950905,196.69000101,0.0,5000.0,500.0,3GPP
2493.0,453.63974905,256.95754981,196.68219924,0.0,5000.0,500.0,3GPP
2494.0,453.742607116,257.060755968,196.68185114799996,0.0,5000.0,500.0,3GPP
2495.0,453.846339941,257.164847851,196.68149209,0.0,5000.0,500.0,3GPP
2496.0,453.949489116,257.267828941,196.681660175,0.0,5000.0,500.0,3GPP
2497.0,454.056519985,257.371902943,196.684617042,0.0,5000.0,500.0,3GPP
2498.0,454.154746055,257.475547791,196.67919826399998,0.0,5000.0,500.0,3GPP
2499.0,454.26090312,257.581056833,196.67984628700003,0.0,5000.0,500.0,3GPP
2500.0,454.359956979,257.700515985,196.65944099400002,0.0,5000.0,500.0,3GPP
2501.0,454.465477943,257.803885937,196.66159200599998,0.0,5000.0,500.0,3GPP
2502.0,454.576209068,257.907430887,196.66877818100005,0.0,5000.0,500.0,3GPP
2503.0,454.673238992,258.010993004,196.662245988,0.0,5000.0,500.0,3GPP
2504.0,454.786946058,258.116524935,196.67042112300004,0.0,5000.0,500.0,3GPP
2505.0,454.885154962,258.219638824,196.665516138,0.0,5000.0,500.0,3GPP
2506.0,454.988328933,258.323202848,196.665126085,0.0,5000.0,500.0,3GPP
2507.0,455.09189701,258.426295996,196.665601014,0.0,5000.0,500.0,3GPP
2508.0,455.194992065,258.529139996,196.66585206899998,0.0,5000.0,500.0,3GPP
2509.0,455.299226999,258.632028818,196.667198181,0.0,5000.0,500.0,3GPP
2510.0,455.402806043,258.735514879,196.667291164,0.0,5000.0,500.0,3GPP
2511.0,455.508383035,258.852177858,196.656205177,0.0,5000.0,500.0,3GPP
2512.0,455.613855123,258.966193914,196.64766120900003,0.0,5000.0,500.0,3GPP
2513.0,455.721861124,259.069931984,196.65192914,0.0,5000.0,500.0,3GPP
2514.0,455.824753046,259.17265296,196.65210008600002,0.0,5000.0,500.0,3GPP
2515.0,455.926947117,259.274478912,196.652468205,0.0,5000.0,500.0,3GPP
2516.0,456.02968502,259.377008915,196.652676105,0.0,5000.0,500.0,3GPP
2517.0,456.129879951,259.480053902,196.649826049,0.0,5000.0,500.0,3GPP
2518.0,456.237977981,259.586076975,196.65190100599995,0.0,5000.0,500.0,3GPP
2519.0,456.348962068,259.687763929,196.66119813899996,0.0,5000.0,500.0,3GPP
2520.0,456.445086002,259.789747,196.655339002,0.0,5000.0,500.0,3GPP
2521.0,456.549670934,259.891853809,196.657817125,0.0,5000.0,500.0,3GPP
2522.0,456.651390075,259.994248867,196.65714120799998,0.0,5000.0,500.0,3GPP
2523.0,456.758878946,260.098670006,196.66020893999996,0.0,5000.0,500.0,3GPP
2524.0,456.864051103,260.2011168,196.662934303,0.0,5000.0,500.0,3GPP
2525.0,456.964410066,260.303425789,196.660984277,0.0,5000.0,500.0,3GPP
2526.0,468.067014932,260.40523982,207.661775112,3.0,5000.0,500.0,3GPP
2527.0,468.173141002,260.507910967,207.66523003500004,3.0,5000.0,500.0,3GPP
2528.0,468.272855997,260.60985589,207.66300010700002,3.0,5000.0,500.0,3GPP
2529.0,468.378785133,260.713017941,207.66576719200003,3.0,5000.0,500.0,3GPP
2530.0,468.477863073,260.815181971,207.66268110199996,3.0,5000.0,500.0,3GPP
2531.0,468.584291935,260.917185783,207.66710615200003,3.0,5000.0,500.0,3GPP
2532.0,468.685702085,261.021086931,207.664615154,3.0,5000.0,500.0,3GPP
2533.0,468.791526079,261.124885798,207.666640281,3.0,5000.0,500.0,3GPP
2534.0,468.896358013,261.227890968,207.668467045,3.0,5000.0,500.0,3GPP
2535.0,468.99598813,261.330345869,207.66564226100002,3.0,5000.0,500.0,3GPP
2536.0,469.101937055,261.436105967,207.665831088,3.0,5000.0,500.0,3GPP
2537.0,469.20472002,261.538138866,207.66658115400003,3.0,5000.0,500.0,3GPP
2538.0,469.302979946,261.642044783,207.66093516299998,3.0,5000.0,500.0,3GPP
2539.0,469.410326004,261.744375944,207.66595006,3.0,5000.0,500.0,3GPP
2540.0,469.5158391,261.851610899,207.66422820100001,3.0,5000.0,500.0,3GPP
2541.0,469.615473032,261.95399785,207.661475182,3.0,5000.0,500.0,3GPP
2542.0,469.724375963,262.056281805,207.66809415799997,3.0,5000.0,500.0,3GPP
2543.0,469.823743105,262.158635855,207.66510725,3.0,5000.0,500.0,3GPP
2544.0,469.927081108,262.262051821,207.66502928699998,3.0,5000.0,500.0,3GPP
2545.0,470.026741981,262.364412785,207.66232919599997,3.0,5000.0,500.0,3GPP
2546.0,470.135219097,262.46862483,207.666594267,3.0,5000.0,500.0,3GPP
2547.0,470.234672069,262.571300983,207.66337108599998,3.0,5000.0,500.0,3GPP
2548.0,470.344979047,262.674351931,207.670627116,3.0,5000.0,500.0,3GPP
2549.0,470.444522142,262.776523829,207.667998313,3.0,5000.0,500.0,3GPP
2550.0,470.549031973,262.879411936,207.66962003700002,3.0,5000.0,500.0,3GPP
2551.0,470.652257919,262.981981993,207.67027592600004,3.0,5000.0,500.0,3GPP
2552.0,470.753015041,263.087021828,207.66599321300004,3.0,5000.0,500.0,3GPP
2553.0,470.856550932,263.190375805,207.66617512700003,3.0,5000.0,500.0,3GPP
2554.0,470.969327926,263.293859959,207.67546796700003,3.0,5000.0,500.0,3GPP
2555.0,471.05863595,263.398050785,207.660585165,3.0,5000.0,500.0,3GPP
2556.0,471.162044048,263.501702785,207.66034126299996,3.0,5000.0,500.0,3GPP
2557.0,471.267076015,263.604096889,207.66297912599998,3.0,5000.0,500.0,3GPP
2558.0,471.369748115,263.706654787,207.663093328,3.0,5000.0,500.0,3GPP
2559.0,471.474174022,263.80911684,207.665057182,3.0,5000.0,500.0,3GPP
2560.0,471.57480812,263.91303587,207.66177225,3.0,5000.0,500.0,3GPP
2561.0,471.680778026,264.016579866,207.66419816,3.0,5000.0,500.0,3GPP
2562.0,471.784482002,264.119701862,207.66478014,3.0,5000.0,500.0,3GPP
2563.0,471.884377002,264.222502947,207.661874055,3.0,5000.0,500.0,3GPP
2564.0,471.989011049,264.325698853,207.663312196,3.0,5000.0,500.0,3GPP
2565.0,472.089184999,264.428830862,207.660354137,3.0,5000.0,500.0,3GPP
2566.0,472.195007085,264.531662941,207.663344144,3.0,5000.0,500.0,3GPP
2567.0,472.302359104,264.634922981,207.66743612300002,3.0,5000.0,500.0,3GPP
2568.0,472.400557995,264.738576889,207.66198110599998,1.0,5000.0,500.0,3GPP
2569.0,472.510416984,264.841434956,207.66898202800002,1.0,5000.0,500.0,3GPP
2570.0,472.609008073,264.944590807,207.664417266,1.0,5000.0,500.0,3GPP
2571.0,472.71006298,265.047832966,207.662230014,1.0,5000.0,500.0,3GPP
2572.0,472.819137096,265.150604963,207.66853213300004,1.0,5000.0,500.0,3GPP
2573.0,472.922656059,265.253050804,207.66960525500002,1.0,5000.0,500.0,3GPP
2574.0,473.02571392,265.356818914,207.668895006,1.0,5000.0,500.0,3GPP
2575.0,473.125770092,265.459614992,207.66615509999997,1.0,5000.0,500.0,3GPP
2576.0,473.223716974,265.562477827,207.661239147,1.0,5000.0,500.0,3GPP
2577.0,473.327976942,265.665076971,207.662899971,1.0,5000.0,500.0,3GPP
2578.0,473.435835123,265.768911839,207.666923284,1.0,5000.0,500.0,3GPP
2579.0,473.542455911,265.87232399,207.670131921,1.0,5000.0,500.0,3GPP
2580.0,473.634799957,265.975291014,207.659508943,1.0,5000.0,500.0,3GPP
2581.0,473.748091936,266.07986784,207.66822409599996,1.0,5000.0,500.0,3GPP
2582.0,473.859210968,266.183569908,207.67564106000003,1.0,5000.0,500.0,3GPP
2583.0,473.963830948,266.286206007,207.67762494100003,1.0,5000.0,500.0,3GPP
2584.0,474.069133043,266.38950491,207.679628133,1.0,5000.0,500.0,3GPP
2585.0,474.175493002,266.492486,207.683007002,1.0,5000.0,500.0,3GPP
2586.0,474.272578001,266.595759869,207.676818132,1.0,5000.0,500.0,3GPP
2587.0,474.383539915,266.697989941,207.68554997399997,1.0,5000.0,500.0,3GPP
2588.0,474.487831115,266.800247908,207.687583207,1.0,5000.0,500.0,3GPP
2589.0,474.595180988,266.902886868,207.69229411999999,1.0,5000.0,500.0,3GPP
2590.0,474.698327064,267.005543947,207.69278311700003,1.0,5000.0,500.0,3GPP
2591.0,474.798847913,267.109149933,207.68969797999995,1.0,5000.0,500.0,3GPP
2592.0,474.918193102,267.212759972,207.70543312999996,1.0,5000.0,500.0,3GPP
2593.0,475.019006967,267.315093994,207.703912973,1.0,5000.0,500.0,3GPP
2594.0,475.135968923,267.417627811,207.71834111200002,1.0,5000.0,500.0,3GPP
2595.0,475.23119092,267.52035594,207.71083498000002,1.0,5000.0,500.0,3GPP
2596.0,475.334324121,267.623863935,207.71046018600003,1.0,5000.0,500.0,3GPP
2597.0,475.440907001,267.726492882,207.71441411900003,1.0,5000.0,500.0,3GPP
2598.0,475.546256065,267.830112934,207.71614313100002,1.0,5000.0,500.0,3GPP
2599.0,475.658349991,267.933995962,207.72435402900004,1.0,5000.0,500.0,3GPP
2600.0,475.766217947,268.037668943,207.72854900399994,1.0,5000.0,500.0,3GPP
2601.0,475.874819994,268.140177965,207.73464202899999,1.0,5000.0,500.0,3GPP
2602.0,475.97606492,268.243005991,207.73305892899998,1.0,5000.0,500.0,3GPP
2603.0,476.073251962,268.346342802,207.72690916,1.0,5000.0,500.0,3GPP
2604.0,476.182529926,268.448892832,207.73363709399996,1.0,5000.0,500.0,3GPP
2605.0,476.285128116,268.551616907,207.73351120900003,1.0,5000.0,500.0,3GPP
2606.0,487.351277113,268.654517889,218.696759224,2.0,5000.0,500.0,3GPP
2607.0,487.453390121,268.757639885,218.69575023599998,2.0,5000.0,500.0,3GPP
2608.0,487.55765295,268.861081839,218.69657111099997,2.0,5000.0,500.0,3GPP
2609.0,487.661246061,268.963905811,218.69734024999997,2.0,5000.0,500.0,3GPP
2610.0,487.764883041,269.066340923,218.69854211800003,2.0,5000.0,500.0,3GPP
2611.0,487.869313001,269.168790817,218.70052218400002,2.0,5000.0,500.0,3GPP
2612.0,487.983520984,269.271864891,218.711656093,2.0,5000.0,500.0,3GPP
2613.0,488.07742095,269.374694824,218.70272612599996,2.0,5000.0,500.0,3GPP
2614.0,488.178839922,269.477838993,218.70100092900003,2.0,5000.0,500.0,3GPP
2615.0,488.284591913,269.582119942,218.70247197099997,2.0,5000.0,500.0,3GPP
2616.0,488.380904913,269.684224844,218.69668006899997,2.0,5000.0,500.0,3GPP
2617.0,488.488294124,269.787125826,218.70116829799997,2.0,5000.0,500.0,3GPP
2618.0,488.593766927,269.891069889,218.702697038,2.0,5000.0,500.0,3GPP
2619.0,488.700191974,269.995000839,218.705191135,2.0,5000.0,500.0,3GPP
2620.0,488.794978141,270.100255966,218.69472217499998,2.0,5000.0,500.0,3GPP
2621.0,488.906407118,270.202751875,218.70365524300001,2.0,5000.0,500.0,3GPP
2622.0,489.00475502,270.306186914,218.69856810599998,2.0,5000.0,500.0,3GPP
2623.0,489.106409073,270.408890009,218.697519064,2.0,5000.0,500.0,3GPP
2624.0,489.216551065,270.512897015,218.70365404999995,2.0,5000.0,500.0,3GPP
2625.0,489.321399927,270.616660833,218.704739094,2.0,5000.0,500.0,3GPP
2626.0,489.419316053,270.719369888,218.69994616499997,2.0,5000.0,500.0,3GPP
2627.0,489.519089937,270.822953939,218.696135998,2.0,5000.0,500.0,3GPP
2628.0,489.62462902,270.927162886,218.69746613399997,2.0,5000.0,500.0,3GPP
2629.0,489.730920076,271.030079842,218.700840234,2.0,5000.0,500.0,3GPP
2630.0,489.827755928,271.134608984,218.69314694399998,2.0,5000.0,500.0,3GPP
2631.0,489.935188055,271.238462925,218.69672513,2.0,5000.0,500.0,3GPP
2632.0,490.035311937,271.341675997,218.69363594000004,2.0,5000.0,500.0,3GPP
2633.0,490.144199133,271.445158958,218.699040175,2.0,5000.0,500.0,3GPP
2634.0,490.255697012,271.548087835,218.707609177,2.0,5000.0,500.0,3GPP
2635.0,490.344346046,271.65137887,218.69296717600002,2.0,5000.0,500.0,3GPP
2636.0,490.451889038,271.754515886,218.697373152,2.0,5000.0,500.0,3GPP
2637.0,490.550467968,271.857708931,218.69275903700003,2.0,5000.0,500.0,3GPP
2638.0,490.658411026,271.960835934,218.69757509200002,2.0,5000.0,500.0,3GPP
2639.0,490.765169143,272.063891888,218.70127725499998,2.0,5000.0,500.0,3GPP
2640.0,490.86565113,272.166568995,218.69908213500003,2.0,5000.0,500.0,3GPP
2641.0,490.967946052,272.269323826,218.698622226,2.0,5000.0,500.0,3GPP
2642.0,491.073534965,272.372135878,218.70139908700003,2.0,5000.0,500.0,3GPP
2643.0,491.174571991,272.475119829,218.699452162,2.0,5000.0,500.0,3GPP
2644.0,491.274550914,272.578656912,218.695894002,0.0,5000.0,500.0,3GPP
2645.0,491.381959915,272.682756901,218.69920301399998,0.0,5000.0,500.0,3GPP
2646.0,491.48357296,272.78610301,218.69746995000003,0.0,5000.0,500.0,3GPP
2647.0,491.589317083,272.888273001,218.701044082,0.0,5000.0,500.0,3GPP
2648.0,491.686631918,272.991009951,218.69562196699997,0.0,5000.0,500.0,3GPP
2649.0,491.792083978,273.093230009,218.69885396899997,0.0,5000.0,500.0,3GPP
2650.0,491.893980026,273.197326899,218.696653127,0.0,5000.0,500.0,3GPP
2651.0,491.999624967,273.300156832,218.69946813499996,0.0,5000.0,500.0,3GPP
2652.0,492.104455948,273.402651787,218.70180416099998,0.0,5000.0,500.0,3GPP
2653.0,492.206645012,273.505340815,218.701304197,0.0,5000.0,500.0,3GPP
2654.0,492.304953098,273.609182835,218.69577026299999,0.0,5000.0,500.0,3GPP
2655.0,492.413728952,273.712438822,218.70129012999996,0.0,5000.0,500.0,3GPP
2656.0,492.51604414,273.815454006,218.70059013400004,0.0,5000.0,500.0,3GPP
2657.0,492.618469953,273.917948961,218.700520992,0.0,5000.0,500.0,3GPP
2658.0,492.720114946,274.020507812,218.69960713400002,0.0,5000.0,500.0,3GPP
2659.0,492.824877023,274.123422861,218.701454162,0.0,5000.0,500.0,3GPP
2660.0,492.940248012,274.22653079,218.71371722199996,0.0,5000.0,500.0,3GPP
2661.0,493.041250944,274.330183983,218.71106696100003,0.0,5000.0,500.0,3GPP
2662.0,493.139187097,274.435141802,218.70404529500001,0.0,5000.0,500.0,3GPP
2663.0,493.250452995,274.537804842,218.71264815299998,0.0,5000.0,500.0,3GPP
2664.0,493.355988025,274.641564846,218.714423179,0.0,5000.0,500.0,3GPP
2665.0,493.454385042,274.745165825,218.709219217,0.0,5000.0,500.0,3GPP
2666.0,493.563915968,274.856323957,218.70759201100003,0.0,5000.0,500.0,3GPP
2667.0,493.658251047,274.95877099,218.69948005700002,0.0,5000.0,500.0,3GPP
2668.0,493.774301052,275.06179285,218.71250820199998,0.0,5000.0,500.0,3GPP
2669.0,493.870775938,275.166180849,218.704595089,0.0,5000.0,500.0,3GPP
2670.0,493.968734979,275.271034002,218.69770097699995,0.0,5000.0,500.0,3GPP
2671.0,494.073918104,275.373400927,218.700517177,0.0,5000.0,500.0,3GPP
2672.0,494.1839571,275.475729942,218.708227158,0.0,5000.0,500.0,3GPP
2673.0,494.282639026,275.578177929,218.70446109700003,0.0,5000.0,500.0,3GPP
2674.0,494.387264967,275.683143854,218.70412111300004,0.0,5000.0,500.0,3GPP
2675.0,494.497086048,275.786320925,218.71076512300004,0.0,5000.0,500.0,3GPP
2676.0,494.60019803,275.889168978,218.71102905200001,0.0,5000.0,500.0,3GPP
2677.0,494.702615976,275.992388964,218.71022701200002,0.0,5000.0,500.0,3GPP
2678.0,494.802436113,276.095021963,218.70741414999998,0.0,5000.0,500.0,3GPP
2679.0,494.905529022,276.197990894,218.707538128,0.0,5000.0,500.0,3GPP
2680.0,495.011439085,276.301440954,218.70999813100002,0.0,5000.0,500.0,3GPP
2681.0,495.11499691,276.405228853,218.70976805700002,0.0,5000.0,500.0,3GPP
2682.0,495.224108934,276.508729935,218.715378999,0.0,5000.0,500.0,3GPP
2683.0,495.3309381,276.612809896,218.71812820400004,2.0,5000.0,500.0,3GPP
2684.0,495.432714939,276.716552973,218.71616196600002,2.0,5000.0,500.0,3GPP
2685.0,495.536436081,276.820273876,218.716162205,2.0,5000.0,500.0,3GPP
2686.0,495.633268118,276.923170805,218.710097313,2.0,5000.0,500.0,3GPP
2687.0,495.737123012,277.026821852,218.71030115999997,2.0,5000.0,500.0,3GPP
2688.0,495.843555927,277.12993288,218.713623047,2.0,5000.0,500.0,3GPP
2689.0,495.949357032,277.233532906,218.71582412600003,2.0,5000.0,500.0,3GPP
2690.0,496.064162969,277.336466789,218.72769618,2.0,5000.0,500.0,3GPP
2691.0,496.166536092,277.43943882,218.72709727199998,2.0,5000.0,500.0,3GPP
2692.0,496.274524927,277.543451786,218.73107314100002,2.0,5000.0,500.0,3GPP
2693.0,496.383580923,277.646858931,218.736721992,2.0,5000.0,500.0,3GPP
2694.0,496.481033086,277.750399828,218.730633258,2.0,5000.0,500.0,3GPP
2695.0,496.585781097,277.853771925,218.732009172,2.0,5000.0,500.0,3GPP
2696.0,496.689515114,277.956836939,218.732678175,2.0,5000.0,500.0,3GPP
2697.0,496.799071073,278.059611797,218.739459276,2.0,5000.0,500.0,3GPP
2698.0,496.898139,278.16305995,218.73507905000002,2.0,5000.0,500.0,3GPP
2699.0,497.00141406,278.267666817,218.73374724299998,2.0,5000.0,500.0,3GPP
2700.0,497.121384143,278.370221853,218.75116229000002,2.0,5000.0,500.0,3GPP
2701.0,497.211785078,278.473008871,218.738776207,2.0,5000.0,500.0,3GPP
2702.0,497.322727918,278.576177835,218.746550083,2.0,5000.0,500.0,3GPP
2703.0,497.424432039,278.678744793,218.745687246,2.0,5000.0,500.0,3GPP
2704.0,497.541188001,278.78179884,218.759389161,2.0,5000.0,500.0,3GPP
2705.0,497.636878013,278.884835005,218.752043008,2.0,5000.0,500.0,3GPP
2706.0,497.744554042,278.98832798,218.756226062,2.0,5000.0,500.0,3GPP
2707.0,497.854067087,279.091265917,218.76280117,2.0,5000.0,500.0,3GPP
2708.0,497.947765112,279.194247007,218.753518105,2.0,5000.0,500.0,3GPP
2709.0,498.049621105,279.297151804,218.75246930100002,2.0,5000.0,500.0,3GPP
