PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.0018892288208,1.7534468174,1
2,0.104422092438,1.85736703873,1
3,0.207831144333,1.95968604088,1
4,0.311011075974,2.06330990791,1
5,0.413469076157,2.1653239727,1
6,0.516772031784,2.26839780807,1
7,0.620104074478,2.37078595161,1
8,0.723390102386,2.47640490532,1
9,0.826630115509,2.57900500298,1
10,0.929317235947,2.6844329834,1
11,1.03400301933,2.78466892242,1
12,1.13655900955,2.88798189163,1
13,1.23884820938,2.99127388,1
14,1.34123420715,3.09373497963,1
15,1.44390702248,3.19461584091,1
16,1.54644703865,3.29895281792,1
17,1.64899420738,3.40090203285,1
18,1.75187802315,3.50518703461,1
19,1.8553621769,3.6070728302,1
20,1.95762205124,3.7094578743,1
21,2.06011104584,3.81215000153,1
22,2.16348218918,3.9170999527,1
23,2.26692914963,4.02048587799,1
24,2.37000918388,4.12337183952,1
25,2.47258400917,4.22587800026,1
26,2.57614302635,4.32752490044,1
27,2.6796631813,4.43202495575,1
28,2.78254914284,4.53539991379,1
29,2.88595914841,4.63770699501,1
30,2.98905420303,4.74050593376,1
31,3.09238600731,4.84413695335,1
32,3.19510221481,4.94635081291,1
33,3.29918503761,5.049877882,1
34,3.40272521973,5.1556198597,1
35,3.50616812706,5.25763201714,1
36,3.60864305496,5.36119794846,1
37,3.71106100082,5.46394991875,1
38,3.81351613998,5.5652179718,1
39,5.56597280502,8.13632297516,2
40,5.56597280502,8.14041495323,2
41,5.56597280502,8.14439296722,2
42,5.56597280502,8.14714694023,2
43,5.56597280502,8.15150594711,2
44,5.56597280502,8.15332484245,2
45,5.56597280502,8.15573096275,2
46,5.56597280502,8.15843200684,2
47,5.56597280502,8.16054797173,2
48,5.56597280502,8.16418099403,2
49,5.56597280502,8.16684603691,2
50,5.56597280502,8.17499780655,2
51,5.56597280502,8.17550086975,2
52,5.56597280502,8.1762919426,2
53,5.56597280502,8.18182182312,2
54,5.56597280502,8.18429589272,2
55,5.56597280502,8.18678593636,2
56,5.56597280502,8.19061493874,2
57,5.56597280502,8.19345498085,2
58,5.56597280502,8.19822096825,2
59,5.56597280502,8.20068883896,2
60,5.56597280502,8.20531988144,2
61,5.56597280502,8.20694684982,2
62,5.56597280502,8.21525096893,2
63,6.46748900414,8.21770501137,2
64,6.56965303421,8.32010984421,2
65,6.67225909233,8.42429590225,2
66,6.77521705627,8.52732086182,2
67,6.87749004364,8.62807488441,2
68,6.97956204414,8.7304918766,2
69,7.08286714554,8.83432793617,2
70,7.18483304977,8.93566083908,2
71,7.28874707222,9.03937697411,2
