PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00185108184814,2.16610503197,1
2,0.10471701622,2.2689371109,1
3,0.208019018173,2.37317895889,1
4,0.310768127441,2.47384595871,1
5,0.413604021072,2.57678198814,1
6,0.516422986984,2.67866301537,1
7,0.618772029877,2.78091192245,1
8,0.721374988556,2.88510894775,1
9,0.824206113815,2.9855799675,1
10,0.927108049393,3.09591889381,1
11,1.03254389763,3.19508004189,1
12,1.13519406319,3.29889988899,1
13,1.23815894127,3.40241289139,1
14,1.3406329155,3.50299406052,1
15,1.44259595871,3.60839390755,1
16,1.5449590683,3.70904397964,1
17,1.64804697037,3.81131100655,1
18,1.75064396858,3.91477894783,1
19,1.85454797745,4.01910209656,1
20,1.95794701576,4.12030887604,1
21,2.06083011627,4.22480201721,1
22,2.16477012634,4.32869005203,1
23,2.26914691925,4.43479204178,1
24,2.37211203575,4.53614807129,1
25,2.47495603561,4.63885188103,1
26,2.57814407349,4.74111890793,1
27,2.68057107925,4.84438109398,1
28,2.78350901604,4.94749188423,1
29,2.88630199432,5.0490090847,1
30,2.98917603493,5.15294003487,1
31,3.09221100807,5.25532793999,1
32,3.19495296478,5.35818099976,1
33,3.29762911797,5.46167588234,1
34,3.40066599846,5.56352710724,1
35,3.50378799438,5.66676998138,1
36,3.60618591309,5.76834607124,1
37,3.70861101151,5.87235808372,1
38,3.81139707565,5.97537302971,1
39,3.91450095177,6.07679104805,1
40,4.01759290695,6.17990708351,1
41,4.12105607986,6.284719944,1
42,4.22411298752,6.39196491241,1
43,4.32724189758,6.49080991745,2
44,4.43023610115,6.59427404404,2
45,4.53276991844,6.69849705696,2
46,4.63576292992,6.80063891411,2
47,4.73852491379,6.90689206123,2
48,4.8408780098,7.00386500359,2
49,4.94372105598,7.10685992241,2
50,5.04684305191,7.20769500732,2
51,5.14949798584,7.31175708771,2
52,5.25206494331,7.41487789154,2
53,5.35462903976,7.51811504364,2
54,5.45725607872,7.61824297905,2
