PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00210094451904,3.90637302399,1
2,0.105008125305,4.00969099998,1
3,0.208226919174,4.11158394814,1
4,0.312087059021,4.21669912338,1
5,0.415105104446,4.31962800026,1
6,0.518024921417,4.42060709,1
7,0.620197057724,4.52442097664,1
8,0.723325014114,4.62668299675,1
9,0.825767040253,4.72976708412,1
10,0.928385019302,4.83372712135,1
11,1.0329720974,4.93808913231,1
12,1.1361720562,5.04305791855,1
13,1.24000692368,5.14218997955,1
14,1.34313511848,5.24789595604,1
15,1.44650101662,5.34860110283,1
16,1.5498919487,5.45512104034,1
17,1.65436911583,5.56083393097,1
18,1.75671291351,5.66040205956,1
19,1.85975694656,5.7655570507,1
20,1.96304702759,5.86742305756,1
21,2.06575894356,5.97055792809,1
22,2.1690890789,6.07268095016,1
23,2.27232909203,6.17614293098,1
24,2.37506604195,6.27954411507,1
25,2.47825694084,6.38392591476,1
26,2.58101701736,6.48525309563,1
27,2.68421006203,6.58852791786,1
28,2.78758811951,6.69187402725,1
29,2.89100313187,6.79580307007,1
30,2.99419498444,6.89923405647,1
31,3.09775400162,7.00058293343,1
32,3.20075798035,7.10435605049,1
33,3.30381298065,7.20882105827,1
34,3.4067530632,7.31240105629,1
35,3.51006603241,7.41526007652,1
36,3.61367702484,7.51819491386,1
37,3.71643400192,7.61987614632,1
38,3.81906604767,7.72373914719,1
39,3.92167210579,7.8282251358,1
40,4.0246090889,7.93079710007,1
41,4.1281170845,8.03297114372,1
42,4.23119306564,8.13527607918,1
43,4.33467793465,8.23959708214,1
44,4.43815803528,8.34332513809,1
45,4.54120492935,8.44477701187,1
46,4.64400696754,8.54855203629,1
47,4.74773907661,8.65227413177,1
48,4.85115814209,8.7530670166,1
49,4.95414400101,8.85674095154,1
50,5.05648398399,8.95833611488,1
51,5.15906500816,9.0646071434,2
52,5.26208400726,9.16555714607,2
53,5.36492109299,9.27262091637,2
54,5.46849012375,9.3716070652,2
