PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00183606147766,1.74995493889,1
2,0.104475021362,1.85044789314,1
3,0.207485198975,1.95554208755,1
4,0.310324192047,2.05641198158,1
5,0.41242814064,2.15923404694,1
6,0.514748096466,2.26074910164,1
7,0.617084980011,2.36308813095,1
8,0.718938112259,2.46558403969,1
9,0.821604013443,2.56864690781,1
10,0.924471139908,2.67410612106,1
11,1.02916097641,2.77537989616,1
12,1.13154602051,2.87738800049,1
13,1.23426413536,2.97904396057,1
14,1.33654713631,3.08164405823,1
15,1.43893098831,3.1830239296,1
16,1.54178404808,3.2855451107,1
17,1.64412617683,3.3948199749,1
18,1.74593520164,3.49202609062,1
19,1.84777903557,3.59260296822,1
20,1.94983911514,3.69622397423,1
21,2.05296421051,3.79662013054,1
22,2.15456414223,3.90075302124,1
23,2.25672197342,4.00066590309,1
24,2.35866713524,4.10461807251,1
25,2.46027398109,4.21213412285,1
26,2.56221699715,4.30789399147,1
27,2.66383004189,4.40855503082,1
28,2.76538515091,4.51063704491,1
29,2.86840820312,4.6137471199,1
30,2.97099113464,4.71765208244,1
31,3.07495498657,4.82102203369,1
32,3.1767141819,4.92111301422,1
33,3.27844309807,5.02418589592,1
34,3.38015413284,5.12453508377,1
35,3.48212599754,5.22854208946,1
36,3.58383512497,5.32893109322,1
37,3.68703508377,5.432117939,1
38,3.78914999962,5.53226208687,1
39,3.89116311073,5.63627195358,1
40,3.99278998375,5.73675990105,1
41,4.09500312805,5.83983206749,1
42,4.19662714005,5.94186806679,1
43,4.29812407494,6.04401397705,1
44,4.39987707138,6.14475798607,1
45,4.50311303139,6.24854493141,1
46,4.60482501984,6.34904694557,1
47,4.70703315735,6.4528260231,1
48,4.80880904198,6.55320310593,1
49,4.91047501564,6.65571689606,1
50,5.01208400726,6.75736498833,1
51,5.11376404762,6.8605799675,1
52,5.21596908569,6.96241998672,1
53,5.31822919846,7.06199193001,1
54,5.42077207565,7.16525697708,1
55,5.52236914635,7.26543593407,1
56,5.62425017357,7.36830997467,1
57,5.72655200958,7.47139191628,1
58,5.82842707634,7.57246804237,1
59,5.9312620163,7.67771410942,1
60,6.0340089798,7.77954411507,1
61,6.13560318947,7.88098311424,1
62,6.23787713051,7.98171591759,1
63,6.34025812149,8.08454799652,1
64,6.44191503525,8.18816900253,1
65,6.54436206818,8.28924298286,1
66,6.64602208138,8.38969397545,1
67,6.74759101868,8.49242901802,1
68,6.84917807579,8.59546113014,1
69,6.95099210739,8.69733309746,1
70,7.05298709869,8.79688405991,1
71,7.15552306175,8.9006690979,1
72,7.25725412369,9.00108504295,1
73,7.35936903954,9.10390305519,1
74,7.46153903008,9.20473909378,1
75,7.563352108,9.30785298347,1
76,7.66492319107,9.40812802315,1
77,7.76678204536,9.5130739212,1
78,7.86834406853,9.61471199989,1
79,7.96992897987,9.71435904503,1
80,8.07249116898,9.81804609299,1
81,8.17469000816,9.91876196861,1
82,8.27640199661,10.0208239555,1
83,8.3783621788,10.1231820583,1
84,8.48036408424,10.2251369953,1
85,8.5819401741,10.3415629864,2
86,8.68364310265,10.4295880795,2
87,8.78538203239,10.5325090885,2
88,8.88722419739,10.6347770691,2
89,8.99012207985,10.7387149334,2
90,9.09500002861,10.8425121307,2
91,9.19684100151,10.9470100403,2
92,9.29894018173,11.0506501198,2
93,9.40059304237,11.1505389214,2
94,9.50208997726,11.2546749115,2
95,9.60429000854,11.3534739017,2
96,9.71061515808,11.4544501305,2
97,9.81246113777,11.5557100773,2
98,9.91423201561,11.6586000919,2
99,10.0158030987,11.7606110573,2
100,10.1173110008,11.8613390923,2
101,10.2195920944,11.9645080566,2
102,10.3215310574,12.0668530464,2
103,10.4242520332,12.1687231064,2
104,10.5260481834,12.2713398933,2
105,10.6278731823,12.3714530468,2
106,10.7299411297,12.4743230343,2
107,10.8319051266,12.5760340691,0
108,10.9343039989,12.6782689095,0
109,11.0358572006,12.7798719406,0
110,11.1380159855,12.8834900856,0
111,11.2407341003,12.9851489067,0
112,11.3426270485,13.0856730938,0
113,11.4445080757,13.1901590824,0
114,11.5463330746,13.2904291153,0
115,11.6482861042,13.3927149773,0
116,11.7505571842,13.4934649467,0
117,11.8523731232,13.5953040123,0
118,11.9539170265,13.6987581253,0
119,12.0557560921,13.8015730381,0
120,12.1585800648,13.9022619724,0
121,12.2602720261,14.0048789978,0
122,12.3622281551,14.1054461002,0
123,12.4639689922,14.2088849545,0
124,12.5657281876,14.3099069595,0
125,12.6674890518,14.4125978947,0
126,12.7690742016,14.5130000114,0
127,12.8710410595,14.616079092,0
128,12.9727170467,14.7169859409,0
129,13.0755710602,14.8202989101,0
130,13.1777009964,14.921970129,0
131,13.279954195,15.024960041,0
132,13.381827116,15.1250419617,0
133,13.4836940765,15.2302470207,0
134,13.5855710506,15.3297019005,0
135,13.6875350475,15.4327800274,0
136,13.7891449928,15.533162117,0
137,13.8917751312,15.6370029449,0
138,13.9939479828,15.7383511066,0
139,14.0964510441,15.8415720463,0
140,14.1983001232,15.943185091,0
141,14.3003640175,16.0443809032,0
142,14.4020400047,16.1473770142,0
143,14.5038671494,16.2479479313,0
144,14.6053791046,16.3515789509,0
145,14.7076201439,16.4544858932,0
146,14.8105351925,16.5567231178,0
147,14.9124500751,16.657186985,0
148,15.0140941143,16.7601759434,0
149,15.1162581444,16.8619379997,0
150,15.2184741497,16.9642241001,0
151,15.3205871582,17.066879034,0
152,15.4227340221,17.1677889824,0
153,15.524474144,17.270234108,0
154,15.6267330647,17.3728160858,0
155,15.7290019989,17.4741539955,0
156,15.8312780857,17.5766079426,0
157,15.9332711697,17.6771159172,0
158,16.0353779793,17.7811601162,0
159,16.136931181,17.8810551167,0
160,16.2388169765,17.9840669632,0
161,16.3407301903,18.0852000713,0
162,16.4426441193,18.1881120205,0
163,16.5450761318,18.2897830009,0
164,16.6469759941,18.3920440674,0
165,16.7488341331,18.4935500622,0
166,16.8508210182,18.5955300331,0
167,16.9526791573,18.6977210045,2
168,17.0543351173,18.799323082,2
169,17.155944109,18.8998630047,2
170,17.2574491501,19.0025351048,2
171,17.3593220711,19.1030919552,2
172,17.4619791508,19.2078249454,2
173,17.5640480518,19.308989048,2
174,17.6661009789,19.4095261097,2
175,17.7677531242,19.5115139484,2
176,17.8694851398,19.6157579422,2
177,17.9709451199,19.7166519165,2
178,18.0724620819,19.8171629906,2
179,18.1741671562,19.9181799889,2
180,18.2756891251,20.0214080811,2
181,18.3780851364,20.1230540276,2
182,18.480173111,20.2246749401,2
