PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00198984146118,2.42580699921,1
2,0.104218959808,2.51908683777,1
3,0.207082033157,2.62495398521,1
4,0.310000896454,2.72597694397,1
5,0.413050889969,2.83127880096,1
6,0.51606798172,2.9315969944,1
7,0.618672847748,3.03582382202,1
8,0.721632957458,3.13892793655,1
9,0.824388980865,3.24130487442,1
10,0.927749872208,3.34748983383,1
11,1.0334379673,3.45020985603,1
12,1.13588190079,3.55054187775,1
13,1.23781704903,3.65378284454,1
14,1.33975887299,3.75477194786,1
15,1.44205284119,3.85810995102,1
16,1.54473185539,3.97031998634,1
17,1.64790892601,4.0657389164,1
18,1.75130391121,4.16768789291,1
19,1.85413599014,4.27058196068,1
20,1.95675683022,4.3723859787,1
21,2.05866885185,4.47471499443,1
22,2.16058492661,4.57497882843,1
23,2.26272082329,4.6787788868,1
24,2.36449694633,4.7808508873,1
25,2.46689987183,4.88284492493,1
26,2.56930303574,4.98647880554,1
27,2.67232990265,5.08814096451,1
28,2.77512693405,5.19019579887,1
29,2.87772488594,5.29323983192,1
30,2.97977304459,5.39517498016,1
31,3.081802845,5.50063800812,1
32,3.1836669445,5.60077595711,1
33,3.28544688225,5.70239782333,1
34,3.38756203651,5.80282783508,1
35,3.48969483376,5.90611195564,1
36,3.59266996384,6.00734090805,1
37,3.69465994835,6.11178898811,1
38,3.79650902748,6.21214294434,1
39,3.89888191223,6.31402683258,1
40,4.00122189522,6.41778302193,1
41,4.10371184349,6.52110886574,1
42,4.20667600632,6.62089180946,1
43,4.3094830513,6.72596383095,1
44,4.41141891479,6.82699894905,1
45,4.51331090927,6.92931294441,1
46,4.61511397362,7.0311589241,1
47,4.71717381477,7.13189697266,1
48,4.81875801086,7.23500180244,1
49,4.92057394981,7.33682489395,1
50,5.02263188362,7.44131088257,1
51,5.12439584732,7.53949284554,1
52,5.22648000717,7.64264392853,1
53,5.32877492905,7.74334979057,1
54,5.43068695068,7.84586286545,1
55,5.53247094154,7.94647884369,1
56,5.63409781456,8.04946494102,1
57,5.73609185219,8.15119194984,1
58,5.83848285675,8.25639891624,1
59,5.94061398506,8.35691690445,1
60,6.04218292236,8.45871782303,1
61,6.14512586594,8.55968379974,1
62,6.24691200256,8.66287183762,1
63,6.34934902191,8.76442193985,1
64,6.45092892647,8.86735701561,1
65,6.55297589302,8.96754693985,1
66,6.65538287163,9.07223582268,1
67,6.75720787048,9.17188692093,1
68,6.85944795609,9.27503180504,1
69,6.96218204498,9.3780670166,1
70,7.06405591965,9.47993302345,1
71,7.16645503044,9.58130383492,1
72,7.26824688911,9.68539500237,1
73,7.37008690834,9.78629398346,1
74,7.47204399109,9.88843202591,1
75,7.57402682304,9.98960280418,1
76,7.67567586899,10.0911448002,1
77,7.77789783478,10.1924929619,1
78,7.87992286682,10.304363966,2
79,7.98153781891,10.4007158279,2
80,8.08429598808,10.508150816,2
81,8.18603587151,10.612913847,2
82,8.28784799576,10.7149119377,2
83,8.39045286179,10.8176620007,2
84,8.49311184883,10.9211709499,2
85,8.59469389915,11.0249559879,2
86,8.696393013,11.1293778419,2
87,8.79852390289,11.2324960232,2
88,8.90012598038,11.3372788429,2
89,9.00192904472,11.4389419556,2
90,9.10376191139,11.5440130234,2
91,9.20584988594,11.6467130184,2
92,9.30753993988,11.7502658367,2
93,9.41055893898,11.8527870178,2
94,9.51289081573,11.9571039677,2
95,9.61472296715,12.0602698326,2
96,9.71671390533,12.1635248661,2
97,9.81848096848,12.2653138638,2
98,9.92038297653,12.3365328312,2
99,10.0223069191,12.4386138916,2
100,10.1248948574,12.5415699482,2
101,10.2271490097,12.6426968575,2
102,10.3288378716,12.7439599037,2
103,10.430603981,12.8447198868,2
104,10.5323278904,12.9475569725,2
105,10.6342079639,13.0492348671,2
106,10.735973835,13.1514639854,2
107,10.8384668827,13.2533648014,2
108,10.9405128956,13.3566298485,2
109,11.0430679321,13.4580149651,2
110,11.1453249454,13.5603909492,2
111,11.2470369339,13.661511898,2
112,11.3487699032,13.7642388344,2
113,11.450772047,13.8659219742,2
114,11.5528509617,13.9679279327,2
115,11.6556658745,14.0707929134,2
116,11.7573518753,14.173334837,2
117,11.8590419292,14.2736167908,2
118,11.9608829021,14.3758938313,2
119,12.0629098415,14.4773159027,2
120,12.1650350094,14.5795459747,2
121,12.2668378353,14.6821830273,2
122,12.3687498569,14.7840650082,2
123,12.4706039429,14.8858428001,2
124,12.5723350048,14.9878518581,2
125,12.6743650436,15.0894060135,2
126,12.7767379284,15.1916558743,2
127,12.8794870377,15.2937839031,2
128,12.9813430309,15.3957808018,2
129,13.0831849575,15.4974617958,2
130,13.1847889423,15.6004898548,2
131,13.2866008282,15.7014839649,2
132,13.3883709908,15.8040308952,2
133,13.4902420044,15.9051098824,2
134,13.5920059681,16.0068290234,2
135,13.6938109398,16.108536005,2
136,13.7958669662,16.2103857994,2
137,13.8977928162,16.3124120235,2
138,13.9995679855,16.4142539501,2
139,14.1013028622,16.5154359341,2
140,14.203045845,16.6178379059,2
141,14.304723978,16.7197208405,2
142,14.4065389633,16.8222739697,2
143,14.5086238384,16.9245829582,2
144,14.61043787,17.0262038708,2
145,14.7121589184,17.1263058186,2
146,14.8141739368,17.2295749187,2
147,14.9159698486,17.3313958645,2
148,15.017770052,17.4340288639,2
149,15.1198329926,17.5348198414,2
150,15.2216529846,17.6370728016,2
151,15.3234269619,17.7385168076,2
152,15.4251158237,17.8417429924,2
153,15.5269398689,17.9427578449,2
154,15.629778862,18.0447390079,2
155,15.732115984,18.1469249725,0
156,15.8338618279,18.2493958473,0
157,15.9363470078,18.3506338596,0
158,16.0384349823,18.4539148808,0
159,16.1408770084,18.5551569462,0
160,16.2427918911,18.6578738689,0
161,16.3457820415,18.7627518177,0
162,16.4482479095,18.8626639843,0
163,16.5499498844,18.9645190239,0
164,16.6516280174,19.0658779144,0
165,16.7534060478,19.1672329903,0
166,16.8551609516,19.2700259686,0
167,16.9572508335,19.3722989559,0
168,17.0590548515,19.4742507935,0
169,17.1608300209,19.575701952,0
170,17.2624018192,19.6773619652,0
171,17.3646440506,19.7801578045,0
172,17.4670989513,19.8819668293,0
173,17.5694220066,19.9853949547,0
174,17.6713778973,20.0861959457,0
175,17.7730979919,20.1887629032,0
176,17.8752279282,20.2914848328,0
177,17.9773509502,20.3940148354,0
178,18.0801320076,20.4961688519,0
179,18.1822769642,20.5974378586,0
180,18.2840878963,20.7003719807,0
181,18.3858778477,20.8041639328,0
182,18.4883308411,20.9041190147,0
183,18.5901398659,21.0056939125,0
184,18.6923120022,21.1083579063,0
185,18.7948009968,21.2114248276,0
186,18.8975629807,21.3130888939,0
187,18.9997618198,21.4145219326,0
188,19.101706028,21.5174160004,0
189,19.2035338879,21.6215598583,0
190,19.3052909374,21.7201309204,0
191,19.4080350399,21.8238430023,0
192,19.509955883,21.9252398014,0
193,19.6117248535,22.0277118683,0
194,19.7137248516,22.1287608147,0
195,19.8162529469,22.2303509712,0
196,19.9180839062,22.3329069614,0
197,20.0201108456,22.4366288185,0
198,20.121970892,22.5370688438,0
199,20.2243988514,22.6395428181,0
200,20.3259999752,22.740737915,0
201,20.427697897,22.8440029621,0
202,20.5300810337,22.9457318783,0
203,20.6318349838,23.0463449955,0
204,20.7342178822,23.1493909359,0
205,20.8359689713,23.2506048679,0
206,20.9378368855,23.3521428108,0
207,21.0398778915,23.455988884,0
208,21.142138958,23.5580029488,0
209,21.2448108196,23.6606698036,0
210,21.3469359875,23.7614398003,0
211,21.448748827,23.8633818626,0
212,21.5506110191,23.9669318199,0
213,21.653416872,24.0675308704,0
214,21.7552828789,24.1708009243,2
215,21.8575599194,24.2725348473,2
216,21.9604289532,24.3772599697,2
217,22.062376976,24.4783828259,2
218,22.1644868851,24.5808868408,2
219,22.2663969994,24.6821129322,2
220,22.3682808876,24.7846620083,2
221,22.4707159996,24.8871610165,2
222,22.572742939,24.9923548698,2
223,22.6746180058,25.0900309086,2
224,22.7764978409,25.1925258636,2
225,22.8786358833,25.2949450016,2
226,22.9807958603,25.3969109058,2
227,23.0828330517,25.4991109371,2
228,23.1848599911,25.6004528999,2
229,23.2870678902,25.7028059959,2
230,23.3891010284,25.8058879375,2
231,23.4918279648,25.9072859287,2
232,23.5935709476,26.0318338871,2
233,23.7185518742,26.1334869862,2
234,23.8218598366,26.2372338772,2
235,23.9245219231,26.3388168812,2
236,24.0274298191,26.4429039955,2
237,24.1299388409,26.5449259281,2
238,24.2331719398,26.6494820118,2
239,24.3365738392,26.7514009476,2
240,24.4400908947,26.8554987907,2
241,24.5431158543,26.9581019878,2
242,24.6467678547,27.0618009567,2
243,24.7486770153,27.162804842,2
244,24.8517038822,27.2676298618,2
245,24.9542498589,27.3698899746,2
246,25.0567669868,27.4715368748,2
247,25.1584038734,27.5743718147,2
248,25.2602128983,27.675139904,2
249,25.3620548248,27.7767670155,2
250,25.4639139175,27.8788859844,2
251,25.5656540394,27.9799308777,2
252,25.6684248447,28.0841460228,0
253,25.7710299492,28.1866409779,0
254,25.8731329441,28.2881038189,0
255,25.9749398232,28.3911969662,0
256,26.0770089626,28.4921588898,0
257,26.1786429882,28.5939459801,0
258,26.2803399563,28.6950697899,0
259,26.3823049068,28.7980678082,0
260,26.4840500355,28.899176836,0
261,26.5859558582,29.0028858185,0
262,26.6880998611,29.1029047966,0
263,26.7902498245,29.2053458691,0
264,26.8924088478,29.3076179028,0
265,26.9941358566,29.4099910259,0
266,27.0959470272,29.5117897987,0
267,27.1976280212,29.6138029099,0
268,27.2994370461,29.7149438858,0
269,27.4010808468,29.8163638115,0
270,27.5026938915,29.9186849594,0
271,27.6057560444,30.0215239525,0
272,27.7074708939,30.1220879555,0
273,27.8092508316,30.22666502,0
274,27.9113669395,30.3271160126,0
275,28.0132339001,30.4290308952,0
276,28.1150858402,30.5318288803,0
277,28.2171268463,30.6319048405,0
278,28.3187379837,30.7353270054,0
279,28.4210720062,30.8378088474,0
280,28.5231628418,30.9394829273,0
281,28.6250038147,31.0421469212,0
282,28.7268509865,31.1429338455,0
283,28.8284199238,31.2433149815,0
284,28.9300558567,31.3444349766,0
285,29.0318958759,31.4472868443,0
286,29.1336820126,31.5488228798,0
287,29.2353010178,31.6511259079,0
288,29.3371558189,31.7517797947,0
289,29.4396400452,31.8561367989,0
290,29.5415508747,31.9560220242,0
291,29.6431310177,32.0583808422,0
292,29.7451739311,32.1599957943,0
293,29.8470170498,32.2620840073,0
294,29.9491369724,32.3630709648,0
295,30.0509698391,32.4667348862,0
296,30.1527018547,32.5666809082,0
297,30.2545449734,32.6708238125,0
298,30.3565838337,32.7834420204,3
299,30.4588470459,32.8761467934,3
300,30.5604958534,32.9779498577,3
301,30.6621689796,33.0813839436,3
302,30.7639219761,33.1845979691,3
303,30.8655529022,33.2863829136,3
304,30.9675240517,33.3905088902,3
305,31.0692360401,33.4925220013,3
306,31.1713628769,33.5955359936,3
307,31.2732989788,33.6979768276,3
308,31.3752160072,33.8025839329,3
309,31.4774160385,33.9061048031,3
310,31.579390049,34.0095849037,3
311,31.6812858582,34.1137189865,3
312,31.783107996,34.2178828716,3
313,31.8850369453,34.321821928,3
314,31.9866378307,34.4259409904,3
315,32.0883698463,34.5286509991,3
316,32.1902298927,34.6331620216,3
317,32.2935018539,34.7389829159,3
318,32.3953399658,34.8100600243,3
319,32.4972188473,34.9119958878,3
320,32.5988018513,35.0129117966,3
321,32.7015140057,35.1159849167,3
322,32.8033699989,35.2182939053,3
323,32.9050269127,35.3204917908,3
324,33.0071380138,35.4226119518,3
325,33.10947299,35.5249099731,3
326,33.2117190361,35.6266448498,3
327,33.3141150475,35.728869915,3
328,33.4172518253,35.8314568996,3
329,33.5195150375,35.9351038933,3
330,33.6216988564,36.0374228954,3
331,33.723733902,36.1394469738,3
332,33.8254158497,36.2401180267,3
333,33.9278199673,36.3438668251,3
334,34.0314869881,36.4463717937,3
335,34.1335549355,36.5488698483,3
336,34.235421896,36.650635004,3
337,34.3372209072,36.7530798912,3
338,34.4403479099,36.8547928333,3
339,34.5421140194,36.9576478004,3
340,34.6444718838,37.0591979027,3
341,34.7462370396,37.1615610123,3
342,34.8482999802,37.2632138729,3
343,34.9505050182,37.364771843,3
344,35.0524170399,37.4670000076,3
345,35.1540699005,37.5692667961,3
346,35.2568569183,37.6720929146,3
347,35.3586258888,37.774545908,3
348,35.4609830379,37.8769478798,3
349,35.5630350113,37.9781270027,3
350,35.6648349762,38.0797948837,3
351,35.7671129704,38.1815459728,3
352,35.8691308498,38.2841989994,3
353,35.9709329605,38.3864119053,3
354,36.0736849308,38.4894459248,3
355,36.1758229733,38.5911068916,3
356,36.2778398991,38.6935808659,3
357,36.3800718784,38.7953689098,3
358,36.4830429554,38.8990778923,3
359,36.5852928162,39.0007278919,3
360,36.6874949932,39.1022398472,3
361,36.7891778946,39.2044329643,3
362,36.8908989429,39.3069779873,3
363,36.9940340519,39.4086308479,3
364,37.0972919464,39.5120718479,3
365,37.2001998425,39.6154789925,3
366,37.3022499084,39.7174108028,3
367,37.4047060013,39.8198218346,3
368,37.5067868233,39.9220240116,3
369,37.6092598438,40.0248029232,3
370,37.7115058899,40.1266000271,3
371,37.8135569096,40.2278769016,3
372,37.9154980183,40.3300979137,3
373,38.0172598362,40.4314599037,3
374,38.1191580296,40.5344939232,3
375,38.220993042,40.6354877949,3
376,38.322963953,40.7390019894,3
377,38.4248888493,40.8400518894,3
378,38.5267100334,40.9424829483,3
379,38.6285169125,41.0429317951,3
380,38.7304139137,41.1454808712,3
381,38.8325219154,41.248044014,3
382,38.9349229336,41.3505837917,3
383,39.0366539955,41.4518158436,3
384,39.1384630203,41.5528848171,3
385,39.2400488853,41.6551668644,3
386,39.3418028355,41.7567679882,3
387,39.4436709881,41.8605189323,3
388,39.5462789536,41.9621508121,3
389,39.6486048698,42.0633249283,3
390,39.750164032,42.1655290127,3
391,39.8524799347,42.2675578594,3
392,39.9540448189,42.3684368134,3
393,40.0569980145,42.4716098309,3
394,40.1589560509,42.5749938488,3
395,40.2607238293,42.6765758991,3
396,40.3627309799,42.7777738571,3
397,40.4644479752,42.8797359467,3
398,40.5663318634,42.9811878204,3
399,40.6679699421,43.0824558735,3
400,40.7698898315,43.1852619648,3
401,40.8715610504,43.2862780094,3
402,40.9738738537,43.3887858391,3
403,41.0768430233,43.4925708771,3
404,41.1785268784,43.5936079025,3
405,41.2801439762,43.69500494,3
406,41.3826358318,43.7970399857,3
407,41.4845159054,43.8992128372,3
408,41.5861058235,44.001283884,3
409,41.6878399849,44.1016910076,3
410,41.7896790504,44.2052538395,3
411,41.8917369843,44.3075330257,3
412,41.9935598373,44.4092898369,3
413,42.096118927,44.5128788948,3
414,42.1979179382,44.6143038273,3
415,42.2997608185,44.7137799263,3
416,42.4019649029,44.8184587955,3
417,42.5037009716,44.9194729328,3
418,42.606017828,45.022372961,3
419,42.7081639767,45.1238729954,3
420,42.810063839,45.2265048027,3
421,42.9123649597,45.3268828392,3
422,43.0143380165,45.4306399822,3
423,43.1164879799,45.5314249992,3
424,43.2196040154,45.6349220276,3
425,43.3217589855,45.7360858917,3
426,43.4233880043,45.8385748863,3
427,43.5251159668,45.9404828548,3
428,43.6269500256,46.0430748463,3
429,43.7286958694,46.143903017,3
430,43.830714941,46.2469818592,3
431,43.9326620102,46.3472788334,3
432,44.034706831,46.4496510029,3
433,44.1367578506,46.5519719124,3
434,44.2384970188,46.6532289982,3
435,44.3403038979,46.7554728985,3
436,44.4426288605,46.8583250046,3
437,44.5447309017,46.9605689049,3
438,44.6463878155,47.0612399578,3
439,44.7487149239,47.1640348434,3
440,44.850705862,47.2659358978,3
441,44.9531319141,47.3680579662,3
442,45.05534482,47.4716029167,3
443,45.1576478481,47.573830843,3
444,45.2604110241,47.6746618748,3
445,45.3621649742,47.7769589424,3
446,45.4639828205,47.8802700043,3
447,45.566161871,47.9835209846,3
448,45.668284893,48.0830538273,3
449,45.77008605,48.1865320206,3
450,45.8720059395,48.2877550125,3
451,45.9739348888,48.3894989491,3
452,46.075758934,48.4906799793,3
453,46.1776478291,48.5929889679,3
454,46.2796440125,48.6945118904,3
455,46.3817670345,48.7976028919,3
456,46.4837999344,48.8985028267,3
457,46.5856590271,49.000677824,3
458,46.6874799728,49.1038508415,3
459,46.7906239033,49.2058978081,3
460,46.8926279545,49.3072838783,3
461,46.9948089123,49.4102749825,3
462,47.0968339443,49.5132570267,1
463,47.1991529465,49.6145138741,1
464,47.3008289337,49.7165830135,1
465,47.4028198719,49.8182318211,1
466,47.505079031,49.920085907,1
467,47.60668993,50.0218470097,1
468,47.7086038589,50.1234049797,1
469,47.8102350235,50.2272908688,1
470,47.9121389389,50.3265328407,1
471,48.0142199993,50.4284889698,1
472,48.1168329716,50.5322389603,1
473,48.2190589905,50.6339728832,1
474,48.320912838,50.7361009121,1
475,48.4230399132,50.8374288082,1
476,48.5252640247,50.9396460056,1
477,48.6272239685,51.0435159206,1
478,48.7291920185,51.1441998482,1
479,48.8310608864,51.2466549873,1
480,48.9328539371,51.3484039307,3
481,49.034788847,51.4501678944,3
482,49.1370038986,51.5537250042,3
483,49.239137888,51.6538698673,3
484,49.3409249783,51.7576589584,3
485,49.4433310032,51.8581860065,3
486,49.5451519489,51.962692976,3
487,49.6473488808,52.0625178814,3
488,49.7490599155,52.1653218269,3
489,49.8507728577,52.2669188976,3
490,49.9527759552,52.366437912,3
491,50.0546779633,52.469408989,3
492,50.1565818787,52.5721409321,3
493,50.2584588528,52.6732079983,3
494,50.3605389595,52.7761538029,3
495,50.4624860287,52.8767650127,3
496,50.5650439262,52.9814178944,3
497,50.6671149731,53.0827009678,3
498,50.7695009708,53.186303854,3
499,50.8714179993,53.2866158485,3
500,50.9737598896,53.3889639378,3
501,51.0765600204,53.4924049377,3
502,51.1783559322,53.5935668945,3
503,51.280053854,53.6950569153,3
504,51.3816869259,53.796957016,3
505,51.4835829735,53.8984518051,3
506,51.5853610039,54.0002629757,3
507,51.6875660419,54.1020798683,3
508,51.7899479866,54.2045648098,3
509,51.8917410374,54.3063018322,3
510,51.9938168526,54.4097208977,3
511,52.0962238312,54.5120849609,3
512,52.1987538338,54.6136329174,3
513,52.3007769585,54.7157700062,3
514,52.4039719105,54.8192999363,3
515,52.5059449673,54.9205729961,3
516,52.6079409122,55.022439003,3
517,52.7099468708,55.1244800091,3
518,52.8117849827,55.2263028622,3
519,52.9139380455,55.328565836,3
520,53.0160548687,55.4317648411,3
521,53.1177418232,55.5338468552,3
522,53.2207379341,55.6354749203,3
523,53.3230190277,55.7378768921,3
524,53.4247858524,55.840159893,3
525,53.5265829563,55.9415359497,3
526,53.628510952,56.0432598591,3
527,53.7302548885,56.1455998421,3
528,53.8327538967,56.2471268177,3
529,53.9353368282,56.3508298397,3
530,54.0383749008,56.4543199539,3
531,54.1405088902,56.5550639629,3
532,54.2429308891,56.658151865,3
533,54.3448150158,56.7596340179,3
534,54.4467730522,56.8621509075,3
535,54.5483870506,56.9631187916,3
536,54.6500799656,57.0642299652,3
537,54.7517828941,57.1684038639,3
538,54.8548939228,57.2715828419,3
539,54.9567630291,57.3721148968,3
540,55.0596568584,57.474241972,3
541,55.1615400314,57.5767338276,3
542,55.2633268833,57.6773428917,3
543,55.3652360439,57.7807269096,3
544,55.467165947,57.8814358711,3
545,55.5690748692,57.9839699268,3
546,55.6707658768,58.0855460167,3
547,55.7728359699,58.1883637905,3
548,55.8746819496,58.288599968,3
549,55.9769558907,58.3919978142,3
550,56.079267025,58.4938738346,3
551,56.1820549965,58.597014904,3
552,56.2849228382,58.7007138729,3
553,56.3867168427,58.8025288582,3
554,56.4897158146,58.9409368038,3
555,56.5913848877,59.0075178146,3
556,56.6943030357,59.1082839966,3
557,56.7961678505,59.2104048729,3
558,56.8980498314,59.3132719994,3
559,56.9998159409,59.4151039124,3
560,57.1017539501,59.516409874,3
561,57.2033798695,59.6185548306,3
562,57.3056609631,59.7204289436,3
563,57.4073529243,59.8239619732,3
564,57.5091209412,59.9248259068,3
565,57.6108469963,60.0251719952,3
566,57.7131128311,60.1277189255,3
567,57.8155560493,60.2306468487,3
568,57.9185128212,60.3332619667,3
569,58.0212619305,60.4359548092,3
570,58.1230649948,60.5388109684,3
571,58.2259390354,60.6412680149,3
572,58.3281519413,60.742607832,3
573,58.4304049015,60.845954895,3
574,58.5325620174,60.9486608505,3
575,58.6346969604,61.0497488976,3
576,58.7375240326,61.1525239944,3
577,58.8394548893,61.2549498081,3
578,58.9413399696,61.3561079502,3
579,59.0434129238,61.4591867924,3
580,59.1458568573,61.5605888367,3
581,59.247743845,61.6620798111,3
582,59.349465847,61.76430583,3
583,59.4512059689,61.8660140038,3
584,59.5527799129,61.9697778225,3
585,59.6545939445,62.0709369183,3
586,59.7563819885,62.1714138985,3
587,59.8585219383,62.2744369507,3
588,59.9614799023,62.376516819,3
589,60.0644249916,62.4794948101,3
590,60.166574955,62.5819358826,3
591,60.268337965,62.6832618713,3
592,60.370388031,62.7865819931,3
593,60.4721620083,62.8888258934,3
594,60.5745539665,62.989274025,3
595,60.6768398285,63.0917508602,3
596,60.7785148621,63.1939299107,3
597,60.880355835,63.294511795,3
598,60.9822230339,63.3973798752,3
599,61.0840549469,63.4984209538,3
600,61.1857898235,63.6009500027,3
601,61.2876429558,63.7030098438,3
602,61.3898098469,63.8053758144,3
603,61.4915788174,63.9073410034,3
604,61.5935709476,64.0086638927,3
605,61.6952240467,64.1102027893,3
606,61.7971339226,64.2113809586,3
607,61.899119854,64.3138818741,3
608,62.0009069443,64.4160468578,3
609,62.1033639908,64.5257899761,3
610,62.206058979,64.6214659214,3
611,62.3085358143,64.7238898277,3
612,62.4105548859,64.826761961,3
613,62.5124518871,64.9272940159,3
614,62.6141569614,65.0294518471,3
615,62.7161209583,65.1310279369,3
616,62.8186268806,65.2337458134,3
617,62.9204668999,65.3352708817,3
618,63.0221729279,65.4379489422,3
619,63.126142025,65.5411479473,3
620,63.2282319069,65.6443808079,3
621,63.3310408592,65.7462389469,3
622,63.4335529804,65.8500978947,3
623,63.5365889072,65.9508788586,3
624,63.6390149593,66.0543208122,3
625,63.7409219742,66.1557497978,3
626,63.8428399563,66.258191824,3
627,63.9449419975,66.3605809212,3
628,64.0472300053,66.4620909691,3
629,64.1492788792,66.5635869503,3
630,64.2512638569,66.6662149429,3
631,64.3531508446,66.7675778866,3
632,64.454916954,66.8700628281,3
633,64.55666399,66.9713568687,3
634,64.6585249901,67.0748260021,3
635,64.7612819672,67.1762108803,3
636,64.8632400036,67.2787909508,3
637,64.9655430317,67.3796699047,3
638,65.0670878887,67.482229948,3
639,65.1688518524,67.5839369297,3
640,65.2709069252,67.6868798733,3
641,65.3726370335,67.787072897,3
642,65.4745368958,67.8904528618,3
643,65.577039957,67.9932148457,3
644,65.6790938377,68.0939319134,3
645,65.781277895,68.1977889538,3
646,65.8835008144,68.2987618446,3
647,65.9852209091,68.4012138844,3
648,66.086979866,68.5018939972,3
649,66.1887040138,68.6030609608,3
650,66.2905328274,68.7056369781,3
651,66.3925378323,68.8080258369,1
652,66.4943699837,68.9096348286,1
653,66.5966808796,69.0134978294,1
654,66.6994559765,69.1150109768,1
655,66.8012700081,69.2157998085,1
656,66.9030539989,69.3177909851,1
657,67.0047488213,69.4194698334,1
658,67.1065700054,69.5214109421,1
659,67.2089009285,69.6245179176,1
660,67.3106379509,69.7266888618,1
661,67.4126000404,69.8272099495,1
662,67.5147500038,69.9301359653,1
663,67.617677927,70.032943964,1
664,67.7200629711,70.135766983,1
665,67.8219528198,70.2372148037,1
666,67.9237220287,70.3380458355,1
667,68.0256228447,70.4409890175,1
668,68.1275119781,70.5437309742,1
669,68.2300679684,70.6451928616,1
670,68.332597971,70.7474768162,1
671,68.4345738888,70.8506288528,1
672,68.5364530087,70.9508948326,1
673,68.6384699345,71.0546309948,1
674,68.7402729988,71.1563208103,1
675,68.8425598145,71.2587139606,1
676,68.9444708824,71.3606870174,1
677,69.0465228558,71.4624648094,1
678,69.1485099792,71.5633189678,1
679,69.2530839443,71.6752319336,1
680,69.361634016,71.7773468494,1
681,69.4641339779,71.881529808,1
682,69.5666089058,71.9811649323,1
683,69.6683988571,72.083947897,1
684,69.7702159882,72.1845588684,1
685,69.8723299503,72.2878198624,1
686,69.9740610123,72.3904349804,1
687,70.0760419369,72.4926929474,1
688,70.1782739162,72.5930469036,1
689,70.2804410458,72.6955230236,1
690,70.3825819492,72.7982699871,1
691,70.48447299,72.9002699852,1
692,70.587086916,73.0028448105,1
693,70.6888549328,73.103260994,1
694,70.7906448841,73.2070879936,1
695,70.8922669888,73.3083798885,1
696,70.9943008423,73.4084739685,1
697,71.0960509777,73.5126929283,1
698,71.1977138519,73.6124088764,1
699,71.2998359203,73.7189378738,1
700,71.4035718441,73.8193438053,1
701,71.5054399967,73.9227349758,1
702,71.6072158813,74.0223779678,1
703,71.7092549801,74.1244959831,1
704,71.8110158443,74.2281279564,1
705,71.9128270149,74.3289217949,1
706,72.0149359703,74.432161808,1
707,72.117305994,74.5323648453,1
708,72.2192499638,74.6355659962,1
709,72.3209619522,74.7358739376,1
710,72.4227728844,74.8385260105,1
711,72.5246958733,74.9394218922,1
712,72.6272349358,75.0439229012,1
713,72.7290248871,75.1453227997,1
714,72.8314650059,75.2483019829,1
715,72.9331150055,75.3515608311,1
716,73.0358920097,75.4533529282,1
717,73.1377899647,75.5531740189,1
718,73.2404229641,75.6570658684,1
719,73.3422279358,75.7571618557,1
720,73.4444258213,75.8618729115,1
721,73.5463738441,75.9626779556,1
722,73.648401022,76.0658869743,1
723,73.7502479553,76.1683738232,1
724,73.852440834,76.2698090076,1
725,73.9542989731,76.3695499897,1
726,74.0562260151,76.4725189209,1
727,74.1578748226,76.5738899708,1
728,74.2599828243,76.6758859158,1
729,74.3617520332,76.7769138813,1
730,74.4645268917,76.8809299469,1
731,74.566218853,76.981762886,1
732,74.6681549549,77.0839078426,1
733,74.769892931,77.1846058369,1
734,74.8715538979,77.2869398594,1
735,74.9733109474,77.3881039619,1
736,75.0751998425,77.4905679226,1
737,75.1768360138,77.59263587,1
738,75.2785768509,77.6946959496,1
739,75.3803529739,77.7956869602,1
740,75.4820928574,77.8981339931,1
741,75.584556818,78.0015828609,1
742,75.6866190434,78.1017189026,1
743,75.7885580063,78.2027878761,1
744,75.8902578354,78.3073878288,1
745,75.9920020103,78.4068479538,1
746,76.0937209129,78.5097548962,1
747,76.1955280304,78.6104798317,1
748,76.2972948551,78.7123258114,1
749,76.3988938332,78.8149209023,1
750,76.5007359982,78.9154829979,1
751,76.6034998894,79.0196728706,1
752,76.7055578232,79.121778965,1
753,76.8075480461,79.2220778465,1
754,76.9105219841,79.3264667988,1
755,77.0126199722,79.4273779392,1
756,77.1141748428,79.5314559937,1
757,77.2157490253,79.6310548782,1
758,77.3173689842,79.7333858013,1
759,77.4190118313,79.8350818157,1
760,77.5211548805,79.9362649918,1
761,77.6239578724,80.0400238037,1
762,77.7255568504,80.1404438019,1
763,77.8277070522,80.2439079285,1
764,77.9297070503,80.3460609913,3
765,78.0321228504,80.4464609623,3
766,78.1339709759,80.549875021,3
767,78.2357168198,80.6567149162,3
768,78.3379130363,80.7527318001,3
769,78.4395549297,80.8556108475,3
