PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00201296806335,4.23116111755,1
2,0.104413032532,4.33680510521,1
3,0.207487106323,4.43887400627,1
4,0.31040596962,4.54271912575,1
5,0.413845062256,4.64767503738,1
6,0.516932010651,4.75062513351,1
7,0.619822025299,4.84980821609,1
8,0.722607135773,4.95335006714,1
9,0.825246095657,5.05511903763,1
10,0.927701950073,5.16040611267,1
11,1.03306317329,5.26599907875,1
12,1.13892102242,5.37234807014,1
13,1.24063611031,5.47683215141,1
14,1.34318113327,5.57467722893,1
15,1.44601511955,5.67700219154,1
16,1.54840016365,5.78006911278,1
17,1.65070295334,5.88172316551,1
18,1.75257897377,5.98375105858,1
19,1.85558509827,6.08792614937,1
20,1.95850610733,6.19922304153,1
21,2.06223702431,6.29843401909,1
22,2.16500902176,6.40001821518,1
23,2.26856803894,6.50015521049,1
24,2.37133407593,6.60760211945,1
25,2.47391104698,6.7270731926,1
26,2.57649707794,6.81190919876,1
27,2.67948007584,6.91157102585,1
28,2.78220415115,7.01537418365,1
29,2.88515806198,7.11758518219,1
30,2.98786997795,7.22135019302,1
31,3.09091711044,7.32175922394,1
32,3.19372010231,7.42564916611,1
33,3.29741311073,7.53024411201,1
34,3.40019202232,7.63021421432,1
35,3.50313997269,7.73410820961,1
36,3.60509395599,7.83527708054,1
37,3.70697116852,7.94072818756,1
38,3.80894613266,8.03934001923,1
39,3.9119310379,8.14338922501,1
40,4.01683497429,8.24986410141,1
41,4.12008714676,8.34931206703,1
42,4.22198295593,8.45295906067,2
43,4.32401204109,8.55518007278,2
44,4.42747306824,8.6584482193,2
45,4.53020095825,8.7618432045,2
46,4.6364941597,8.87010407448,2
47,4.74039316177,8.97862815857,2
48,4.84356808662,9.07647800446,2
49,4.94707512856,9.1792640686,2
50,5.0511200428,9.28149199486,2
51,5.15416502953,9.38963222504,2
52,5.25761699677,9.49509119987,2
53,5.36085796356,9.59258723259,2
54,5.46425795555,9.69716620445,2
55,5.56939411163,9.80255317688,2
56,5.67302894592,9.90418410301,2
57,5.77578997612,10.0084261894,2
58,5.87950611115,10.1136581898,2
59,5.98411297798,10.2167980671,2
60,6.08794403076,10.3197991848,2
61,6.19080805779,10.4223330021,2
62,6.29378199577,10.5252912045,2
63,6.39667415619,10.6278300285,2
64,6.50040698051,10.7308671474,2
65,6.60342097282,10.8334970474,2
66,6.70745015144,10.9410722256,2
67,6.80996394157,11.0405440331,2
68,6.91277599335,11.1436681747,2
69,7.01554894447,11.2463591099,2
70,7.11781311035,11.3485920429,2
71,7.22098612785,11.452340126,2
72,7.32333517075,11.5589392185,2
73,7.42613005638,11.6576411724,2
74,7.52948403358,11.7598910332,2
75,7.63362503052,11.8639881611,2
76,7.7360560894,11.9672460556,2
77,7.83910894394,12.0723462105,2
78,7.9416179657,12.1721470356,2
79,8.04406094551,12.2756061554,2
80,8.14643406868,12.3777320385,2
81,8.24985003471,12.4806351662,0
82,8.35269498825,12.5843560696,0
83,8.45621013641,12.6864821911,0
84,8.55865216255,12.7891221046,0
85,8.66133499146,12.8916130066,0
86,8.76410698891,12.9944291115,0
87,8.8662250042,13.0971012115,0
88,8.96895599365,13.2009501457,0
89,9.07145595551,13.3025112152,0
90,9.17370200157,13.4072542191,0
91,9.27562999725,13.5060880184,0
92,9.37846708298,13.6141600609,0
93,9.48535203934,13.7159161568,0
94,9.58809709549,13.8185369968,0
95,9.69155907631,13.9228491783,0
96,9.7947909832,14.027228117,0
97,9.89760017395,14.1282300949,0
98,10.0003759861,14.2304131985,0
99,10.1029651165,14.3331332207,0
100,10.2056009769,14.4366800785,0
101,10.3087551594,14.5420851707,0
102,10.4115281105,14.6412460804,0
103,10.5141510963,14.7446541786,0
104,10.6169710159,14.8459630013,0
105,10.7190690041,14.9508450031,0
106,10.8212301731,15.0574491024,0
107,10.9244661331,15.1550471783,0
108,11.0272130966,15.2571361065,0
109,11.1301970482,15.3648490906,0
110,11.2364661694,15.4683980942,0
111,11.3392231464,15.5709881783,0
112,11.4419569969,15.6731510162,0
113,11.5446891785,15.7765610218,0
114,11.6477899551,15.878041029,0
115,11.7508161068,15.9824781418,0
116,11.853454113,16.0841150284,0
117,11.9562590122,16.1860721111,0
118,12.0587260723,16.2891690731,0
119,12.1615791321,16.3929190636,0
120,12.2650821209,16.4954650402,0
121,12.3686051369,16.5995612144,3
122,12.471006155,16.7010881901,3
123,12.5737609863,16.804071188,3
124,12.6778161526,16.9084961414,3
125,12.7808289528,17.0104670525,3
126,12.8839800358,17.1140620708,3
127,12.9869670868,17.216586113,3
128,13.0900549889,17.3203971386,3
129,13.1929559708,17.426046133,3
130,13.29560709,17.5278701782,3
131,13.3988080025,17.6298441887,3
132,13.5016810894,17.7327501774,3
133,13.6041991711,17.8364901543,3
134,13.7075140476,17.9373710155,3
135,13.8101279736,18.0404801369,3
136,13.9127681255,18.1435370445,3
137,14.0158801079,18.2466361523,3
138,14.1184840202,18.3495740891,3
139,14.2209279537,18.4535131454,3
140,14.3236689568,18.5541450977,3
141,14.4263210297,18.65696311,3
142,14.5294351578,18.7644422054,3
143,14.6363530159,18.8678312302,3
144,14.7385151386,18.9685981274,3
145,14.8407170773,19.0710940361,3
