PacketSeqNo,GeneratedTime(sec),ArrivalTime(sec),MulticastIdx
1,0.00202393531799,8.78562498093,1
2,0.104128837585,8.88936209679,1
3,0.206728935242,8.99030303955,1
4,0.309423923492,9.09276008606,1
5,0.411765813828,9.1951649189,1
6,0.51420879364,9.29815292358,1
7,0.617108821869,9.40077209473,1
8,0.721231937408,9.50501298904,1
9,0.824707984924,9.60626101494,1
10,0.92701792717,9.71279501915,1
11,1.03299283981,9.81750607491,1
12,1.13606786728,9.92158198357,1
13,1.23842096329,10.0219011307,1
14,1.34052801132,10.1239840984,1
15,1.44290685654,10.2266471386,1
16,1.54542183876,10.327901125,1
17,1.64830899239,10.4332799911,1
18,1.75144982338,10.5431280136,1
19,1.85539698601,10.6399009228,1
20,1.95905995369,10.741284132,1
21,2.06166982651,10.8425951004,1
22,2.16420698166,10.9487690926,1
23,2.26819896698,11.0527169704,1
24,2.37188100815,11.1575670242,1
25,2.47442483902,11.2576739788,1
26,2.57759380341,11.3601999283,1
27,2.68012690544,11.4661531448,1
28,2.78410196304,11.5705821514,1
29,2.88911485672,11.6723511219,1
30,2.99128079414,11.7732000351,1
31,3.09448385239,11.8749909401,1
32,3.19700193405,11.9827170372,1
33,3.29947900772,12.0844430923,1
34,3.40426492691,12.1902770996,1
35,3.50742197037,12.2882320881,1
36,3.60976696014,12.3925340176,1
37,3.71167683601,12.4955151081,1
38,3.81372499466,12.5972709656,1
39,3.91602683067,12.7013640404,1
40,4.01953196526,12.8017640114,1
41,4.12354278564,12.9056451321,1
42,4.22722887993,13.0095500946,1
43,4.32937598228,13.1114559174,2
44,4.43189096451,13.2147319317,2
45,4.53520298004,13.3201799393,2
46,4.63897395134,13.4221811295,2
47,4.74194478989,13.52404809,2
48,4.84484100342,13.638381958,2
49,4.94887781143,13.7325520515,2
50,5.05295395851,13.8371620178,2
51,5.15742492676,13.9388120174,2
52,5.26086592674,14.0487530231,2
53,5.36586785316,14.1482069492,2
54,5.46884393692,14.2497370243,2
55,5.57259988785,14.354790926,2
56,5.67561197281,14.4578261375,2
57,5.77937579155,14.5621769428,2
58,5.88289189339,14.6655080318,2
59,5.9859828949,14.7691209316,2
60,6.08848190308,14.8707511425,2
61,6.19073081017,14.972507,2
62,6.29364991188,15.0750579834,2
63,6.39635181427,15.1789450645,2
64,6.50005793571,15.2883179188,2
65,6.60287380219,15.3853161335,2
66,6.70635294914,15.4895460606,2
67,6.80943393707,15.5942180157,2
68,6.91193699837,15.694231987,2
69,7.01469683647,15.7986731529,2
70,7.11803984642,15.9018030167,2
71,7.22279596329,16.0060150623,2
72,7.32728600502,16.1173329353,2
73,7.43052983284,16.2177319527,2
74,7.53366780281,16.3181350231,2
75,7.63739585876,16.4201779366,2
76,7.74072384834,16.5231800079,2
77,7.84424185753,16.6261880398,2
78,7.94678378105,16.7300169468,2
79,8.04985284805,16.8353800774,2
80,8.15367698669,16.9391181469,2
81,8.25691080093,17.0397200584,0
82,8.36011695862,17.1427419186,0
83,8.46237778664,17.2440450191,0
